File path:,
File note:,
File date:,13/06/17
File time:,14:43:26
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.422,0.434,0.428,0.429
Ek:,325.2,311.8,308.1,331.5
Pm:,123.8,102.3,83.45,89.95
Em:,1228,742.0,,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.088,0.167,0.090,0.091
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,33.33,36,0.000000,0.000000,0.000000,0.000000,5.555,9.470,0.413,,0.368,0.0702,7.023,0.854,1232,0.146,1.313,,190.8,5.633,9.141,0.0135,0.0125,0.0184,1.079,,12,0.151,5.633,36,-0.001780,9.205
,2,22,12:08,728,37.31,48,8.819,8.971,87.10,0.121,6.219,10.38,0.401,0.119,0.251,0.0657,6.575,0.702,1731,0.045,1.198,,42.77,6.376,10.04,0.0675,0.0528,0.0856,1.279,,12,0.152,6.376,36,-0.000863,10.07
,3,49,13:11,791,39.52,50,18.88,19.18,191.9,0.259,6.587,10.71,0.385,0.168,0.276,0.0650,6.504,0.682,1808,0.013,1.161,,53.77,6.690,10.43,0.0463,0.0518,0.0695,0.894,,12,0.155,6.690,36,-0.000580,10.45
,4,81,14:14,854,40.27,50,30.89,30.24,322.0,0.423,6.712,10.85,0.381,0.182,0.149,0.0660,6.601,0.746,1488,0.000,1.146,,39.89,6.883,10.54,0.0682,0.0613,0.0917,1.111,,12,0.160,6.883,36,-0.000804,10.57
,5,118,15:17,917,41.58,50,41.48,41.73,478.1,0.568,6.930,10.69,0.352,0.239,0.207,0.0673,6.729,0.737,1411,0.015,1.164,,54.06,7.048,10.40,0.0276,0.0556,0.0621,0.496,,12,0.148,7.048,36,-0.001042,10.44
,6,163,16:20,980,41.44,50,55.51,54.06,635.6,0.760,6.906,10.47,0.341,0.255,0.165,0.0648,6.475,0.723,1411,0.036,1.187,,44.92,7.069,10.20,0.0386,0.0581,0.0697,0.664,,14,0.131,7.069,36,-0.000631,10.22
,7,216,17:23,1043,43.06,50,68.54,66.56,854.1,0.939,7.177,10.51,0.317,0.307,0.109,0.0657,6.566,0.648,1283,0.032,1.183,,38.38,7.306,10.25,0.0594,0.0486,0.0768,1.221,,12,0.134,7.306,36,-0.001597,10.31
,8,279,18:26,1106,44.81,50,82.66,78.99,1115,1.132,7.469,10.61,0.296,0.357,0.042,0.0664,6.636,0.730,1168,0.022,1.172,,30.00,7.626,10.36,0.0756,0.0508,0.0910,1.489,,12,0.127,7.626,36,0.000143,10.35
,9,353,19:29,1169,44.83,49,88.84,90.46,1364,1.217,7.471,9.984,0.252,0.435,0.212,0.0642,6.416,0.683,1411,0.087,1.245,,34.30,7.481,9.827,0.0468,0.0499,0.0684,0.938,,12,0.104,7.481,36,0.000011,9.826
,10,442,20:32,1232,43.44,46,93.49,100.4,1760,1.281,7.239,9.181,0.212,0.502,0.178,0.0661,6.613,0.670,1040,0.182,1.354,,19.97,7.253,9.050,0.0624,0.0648,0.0900,0.963,,14,0.0815,7.253,36,0.000311,9.039
