File path:,
File note:,
File date:,15/06/17
File time:,11:58:08
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.412,0.423,0.421,0.439
Ek:,290.2,297.1,296.6,280.8
Pm:,106.5,79.36,78.95,111.0
Em:,1154,,,1066
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.152,0.098,0.137,0.045
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,22.01,36,0.000000,0.000000,0.000000,0.000000,3.669,6.391,0.426,,0.291,0.0620,6.203,0.798,1552,0.158,1.396,,223.4,3.741,6.182,0.005513,0.009430,0.0109,0.585,,12,0.0957,3.741,36,-0.000769,6.209
,2,22,12:08,728,25.38,41,8.874,8.730,77.80,0.0779,4.230,7.089,0.403,0.089,0.190,0.0587,5.872,0.660,2397,0.044,1.259,,58.61,4.312,6.908,0.0278,0.0345,0.0443,0.807,,12,0.101,4.312,36,0.000381,6.894
,3,49,13:11,791,28.23,45,17.86,18.58,176.3,0.157,4.704,7.402,0.364,0.196,0.320,0.0597,5.975,0.550,3037,0.000,1.206,,39.30,4.678,7.269,0.0507,0.0421,0.0659,1.204,,12,0.102,4.678,36,0.001990,7.197
,4,81,14:14,854,28.11,44,29.66,29.12,298.5,0.260,4.686,7.392,0.366,0.192,0.117,0.0612,6.120,0.651,2269,0.001,1.207,,37.64,4.819,7.171,0.0408,0.0474,0.0625,0.861,,12,0.0954,4.819,36,-0.001244,7.216
,5,118,15:18,918,29.41,44,38.89,39.95,412.2,0.342,4.902,7.311,0.330,0.268,0.284,0.0580,5.800,0.586,2448,0.012,1.221,,40.09,4.868,7.184,0.0306,0.0490,0.0578,0.623,,12,0.0958,4.868,36,0.001127,7.144
,6,163,16:21,981,28.80,44,53.94,51.39,613.1,0.474,4.801,7.175,0.331,0.258,0.048,0.0625,6.246,0.652,1808,0.032,1.244,,28.41,4.925,6.993,0.0486,0.0542,0.0728,0.897,,12,0.0913,4.925,36,-0.000437,7.009
,7,216,17:24,1044,29.98,43,62.73,62.77,787.7,0.551,4.996,7.041,0.290,0.342,0.246,0.0606,6.056,0.587,1923,0.051,1.267,,26.42,4.973,6.909,0.0540,0.0496,0.0733,1.089,,12,0.0820,4.973,36,0.000042,6.908
,8,279,18:27,1107,30.17,42,72.19,73.85,1003,0.634,5.028,6.783,0.259,0.401,0.304,0.0597,5.968,0.524,2000,0.091,1.316,,26.47,4.983,6.694,0.0363,0.0535,0.0646,0.678,,12,0.0718,4.983,36,0.000917,6.661
,9,353,19:30,1170,29.68,42,80.44,82.99,1173,0.707,4.946,6.406,0.228,0.455,0.216,0.0552,5.519,0.663,1731,0.155,1.393,,23.43,4.908,6.344,0.0377,0.0483,0.0613,0.781,,13,0.0588,4.908,36,0.000147,6.339
,10,442,20:33,1233,28.42,40,91.49,90.84,1602,0.804,4.736,5.972,0.207,0.484,0.269,0.0602,6.019,0.572,1552,0.239,1.494,,22.58,4.710,5.918,0.0358,0.0397,0.0535,0.901,,12,0.0509,4.710,36,0.000904,5.885
