File path:,
File note:,
File date:,07/06/17
File time:,07:33:19
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.454,0.446,0.463,0.466
Ek:,164.2,170.4,157.2,163.4
Pm:,71.85,99.84,75.57,72.58
Em:,783.8,,,707.3
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.204,0.110,0.145,0.287
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,17.42,46,0.000000,0.000000,0.000000,0.000000,2.903,5.364,0.459,,0.271,0.0557,5.573,0.643,2051,0.122,1.205,,152.6,2.945,5.243,0.009677,0.0115,0.0151,0.838,,12,0.0817,2.945,36,0.000678,5.219
,2,22,12:08,728,19.92,52,9.603,9.338,66.96,0.0620,3.319,5.890,0.436,0.085,0.101,0.0505,5.054,0.548,2832,0.022,1.097,,45.29,3.397,5.745,0.0390,0.0342,0.0519,1.140,,12,0.0848,3.397,36,0.001167,5.703
,3,49,13:11,791,22.29,54,18.76,19.21,149.4,0.121,3.716,6.020,0.383,0.206,0.266,0.0506,5.063,0.466,3280,0.000,1.074,,33.57,3.705,5.928,0.0446,0.0490,0.0662,0.911,,14,0.0776,3.705,36,0.002164,5.850
,4,81,14:14,854,22.88,53,28.71,29.00,246.5,0.185,3.813,5.907,0.354,0.258,0.181,0.0505,5.053,0.480,3037,0.019,1.094,,31.59,3.835,5.825,0.0388,0.0497,0.0630,0.780,,13,0.0696,3.835,36,0.001646,5.765
,5,118,15:17,917,23.33,52,36.23,38.17,369.6,0.234,3.889,5.612,0.307,0.339,0.269,0.0520,5.201,0.424,2832,0.073,1.152,,30.07,3.853,5.558,0.0450,0.0345,0.0567,1.305,,12,0.0627,3.853,36,0.001362,5.509
,6,163,16:21,981,22.83,50,46.77,46.87,504.2,0.302,3.805,5.336,0.287,0.366,0.175,0.0514,5.137,0.430,2960,0.128,1.211,,31.93,3.808,5.296,0.0248,0.0395,0.0466,0.628,,14,0.0540,3.808,36,0.001965,5.225
,7,216,17:24,1044,22.78,48,53.45,54.34,610.2,0.345,3.797,5.045,0.247,0.436,0.318,0.0469,4.691,0.394,2960,0.193,1.281,,20.68,3.790,5.007,0.0460,0.0366,0.0588,1.257,,13,0.0385,3.790,36,0.002007,4.935
,8,279,18:27,1107,22.35,46,63.74,60.54,857.5,0.411,3.725,4.828,0.228,0.466,0.191,0.0510,5.104,0.450,2371,0.247,1.339,,17.59,3.761,4.774,0.0437,0.0375,0.0576,1.166,,12,0.0348,3.761,36,0.000489,4.756
,9,353,19:30,1170,22.48,45,67.25,65.26,1094,0.434,3.746,4.628,0.191,0.543,0.242,0.0515,5.145,0.359,2051,0.301,1.396,,14.61,3.722,4.592,0.0373,0.0464,0.0596,0.804,,12,0.0346,3.722,36,0.000546,4.573
,10,442,20:33,1233,22.25,45,79.15,68.62,1170,0.511,3.708,4.517,0.179,0.565,0.151,0.0440,4.397,0.558,2448,0.333,1.431,,15.97,3.713,4.484,0.0321,0.0360,0.0482,0.891,,14,0.0256,3.713,36,0.000961,4.449
