File path:,
File note:,
File date:,12/06/17
File time:,21:40:22
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.291,0.275,0.289,0.273
Ek:,530.4,506.3,427.3,447.9
Pm:,97.44,88.00,92.35,77.28
Em:,,,991.1,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.511,0.306,0.195,0.376
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:48,48,3.773,29,0.000000,0.000000,0.000000,0.000000,0.629,0.808,0.222,,0.238,0.0581,5.811,0.756,1360,0.223,5.034,,35.88,0.632,0.799,0.003022,0.003565,0.004674,0.848,,12,0.006243,0.632,36,0.000105,0.796
,2,22,12:07,727,4.266,40,5.454,6.263,75.32,0.0158,0.711,0.945,0.248,,0.254,0.0569,5.685,0.738,1629,0.045,4.303,,10.47,0.708,0.928,0.0107,0.0180,0.0210,0.595,,15,0.008893,0.708,36,-0.000157,0.933
,3,49,13:10,790,4.424,43,11.80,13.60,153.9,0.0341,0.737,0.971,0.241,,0.322,0.0522,5.215,0.717,1731,0.017,4.188,,9.220,0.739,0.945,0.0150,0.0166,0.0224,0.901,,17,0.007392,0.739,36,-0.000523,0.964
,4,81,14:13,853,4.307,45,22.15,21.83,318.4,0.0640,0.718,0.988,0.273,,0.311,0.0653,6.527,0.636,1680,0.000,4.117,,12.11,0.719,0.971,0.0140,0.0155,0.0208,0.902,,12,0.0105,0.719,36,0.000358,0.959
,5,118,15:16,916,4.426,45,29.09,30.75,385.2,0.0841,0.738,0.979,0.247,,0.209,0.0542,5.420,0.550,1488,0.009,4.155,,11.81,0.740,0.970,0.0137,0.0138,0.0195,0.990,,18,0.008236,0.740,36,0.000170,0.964
,6,163,16:19,979,4.158,44,45.39,40.78,671.5,0.131,0.693,0.960,0.278,,0.043,0.0684,6.841,0.896,1040,0.029,4.236,,6.270,0.725,0.939,0.0266,0.0215,0.0342,1.239,,12,0.009094,0.725,36,-0.000114,0.943
,7,216,17:22,1042,4.482,49,48.18,51.56,787.0,0.139,0.747,0.961,0.223,,0.336,0.0605,6.050,0.672,1552,0.028,4.231,,9.709,0.745,0.960,0.0121,0.0185,0.0221,0.651,,12,0.008421,0.745,36,0.000783,0.931
,8,279,18:25,1105,4.386,46,60.11,63.05,881.3,0.174,0.731,0.932,0.215,,0.312,0.0525,5.246,0.574,1872,0.060,4.366,,6.334,0.740,0.906,0.0175,0.0194,0.0262,0.903,,28,0.005172,0.740,36,-0.000585,0.927
,9,353,19:28,1168,4.366,49,71.04,74.92,1066,0.205,0.728,0.911,0.201,,0.255,0.0502,5.016,0.668,1808,0.085,4.466,,9.144,0.726,0.908,0.0106,0.0168,0.0199,0.630,,18,0.006004,0.726,36,0.000291,0.897
,10,442,20:31,1231,4.214,50,83.47,87.16,,0.241,0.702,0.866,0.189,,,,,,,0.141,4.698,,5.919,0.702,0.866,0.0216,0.0173,0.0276,1.249,,14,0.007577,0.702,36,-0.000031,0.867
