File path:,
File note:,
File date:,21/06/17
File time:,23:25:31
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.498,0.491,0.493,0.490
Ek:,562.2,643.7,637.0,604.0
Pm:,205.5,219.5,198.7,214.2
Em:,1253,1252,,1453
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.130,0.046,0.113,0.073
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,10.27,36,0.000000,0.000000,0.000000,0.000000,1.712,3.367,0.491,,0.387,0.0668,6.675,0.837,1283,0.109,1.059,,133.3,1.758,3.231,0.008182,0.007428,0.0111,1.101,,12,0.0584,1.758,36,-0.001098,3.271
,2,22,12:08,728,11.41,40,10.20,10.74,83.66,0.0362,1.901,3.544,0.463,0.070,0.392,0.0631,6.315,0.759,1411,0.053,1.006,,42.39,1.918,3.436,0.0161,0.0320,0.0358,0.503,,14,0.0578,1.918,36,-0.000171,3.442
,3,49,13:11,791,11.50,41,23.07,23.36,190.9,0.0820,1.917,3.622,0.471,0.066,0.406,0.0647,6.470,0.746,1488,0.030,0.985,,39.71,1.941,3.471,0.0148,0.0356,0.0385,0.415,,14,0.0607,1.941,36,-0.001177,3.514
,4,81,14:14,854,11.93,42,36.76,37.56,315.5,0.131,1.989,3.641,0.454,0.102,0.423,0.0647,6.469,0.684,1488,0.025,0.980,,32.06,2.016,3.491,0.0309,0.0341,0.0460,0.908,,12,0.0573,2.016,36,-0.001295,3.538
,5,118,15:17,917,12.21,42,52.55,52.99,465.9,0.187,2.035,3.669,0.445,0.122,0.400,0.0656,6.556,0.699,1437,0.017,0.972,,32.83,2.061,3.562,0.0307,0.0339,0.0457,0.907,,12,0.0586,2.061,36,-0.000198,3.569
,6,163,16:20,980,12.46,44,72.29,70.44,618.5,0.257,2.077,3.732,0.443,0.133,0.322,0.0630,6.301,0.730,1360,0.000,0.956,,42.75,2.103,3.609,0.0199,0.0290,0.0352,0.687,,13,0.0600,2.103,36,-0.000870,3.640
,7,216,17:23,1043,12.98,44,90.77,89.29,806.3,0.322,2.164,3.733,0.420,0.178,0.266,0.0620,6.199,0.705,1309,0.000,0.955,,33.18,2.203,3.607,0.0184,0.0381,0.0423,0.482,,12,0.0568,2.203,36,-0.000645,3.630
,8,279,18:27,1107,13.37,44,111.0,109.5,1057,0.394,2.229,3.700,0.398,0.219,0.338,0.0629,6.292,0.702,1283,0.009,0.964,,30.08,2.244,3.610,0.0326,0.0316,0.0454,1.030,,14,0.0536,2.244,36,0.000054,3.608
,9,353,19:30,1170,13.91,45,128.1,130.5,1369,0.455,2.318,3.637,0.363,0.282,0.408,0.0644,6.442,0.720,1360,0.026,0.980,,28.06,2.299,3.560,0.0328,0.0307,0.0449,1.067,,15,0.0502,2.299,36,0.000256,3.551
,10,442,20:32,1232,13.82,45,159.1,152.4,1723,0.565,2.304,3.599,0.360,0.284,0.210,0.0647,6.474,0.746,1091,0.037,0.991,,20.12,2.345,3.510,0.0449,0.0366,0.0579,1.229,,13,0.0490,2.345,36,-0.000026,3.511
,11,547,21:35,1295,14.23,45,183.9,174.1,1914,0.653,2.371,3.572,0.336,0.328,0.192,0.0581,5.809,0.850,1091,0.045,0.998,,21.52,2.408,3.477,0.0265,0.0420,0.0497,0.631,,13,0.0438,2.408,36,-0.000374,3.490
