File path:,
File note:,
File date:,20/06/17
File time:,23:56:20
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.441,0.447,0.446,0.452
Ek:,584.9,592.1,573.9,553.2
Pm:,174.5,187.9,187.1,166.9
Em:,1049,1310,11269,951.0
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.066,0.091,0.066,0.162
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,7.791,43,0.000000,0.000000,0.000000,0.000000,1.298,2.293,0.434,,0.402,0.0690,6.898,0.740,1360,0.141,1.061,,93.58,1.317,2.213,0.006229,0.007273,0.009576,0.856,,12,0.0371,1.317,36,-0.000420,2.229
,2,22,12:08,728,8.706,49,9.195,9.529,87.46,0.0281,1.451,2.493,0.418,0.174,0.369,0.0660,6.601,0.701,1629,0.050,0.976,,25.69,1.460,2.399,0.0220,0.0292,0.0366,0.754,,12,0.0392,1.460,36,-0.001098,2.438
,3,49,13:11,791,9.075,51,19.78,20.74,188.8,0.0604,1.512,2.536,0.404,0.209,0.359,0.0640,6.398,0.686,1757,0.032,0.959,,32.27,1.545,2.468,0.0148,0.0244,0.0286,0.607,,13,0.0345,1.545,36,-0.000168,2.474
,4,81,14:14,854,8.981,52,33.79,33.38,328.0,0.103,1.497,2.568,0.417,0.188,0.276,0.0672,6.725,0.648,1552,0.019,0.947,,32.40,1.539,2.476,0.0183,0.0224,0.0289,0.817,,12,0.0402,1.539,36,-0.000797,2.505
,5,118,15:17,917,9.252,54,47.82,47.16,440.4,0.146,1.542,2.593,0.405,0.215,0.267,0.0620,6.198,0.654,1680,0.009,0.938,,27.46,1.571,2.539,0.0268,0.0230,0.0353,1.163,,12,0.0373,1.571,36,0.000384,2.525
,6,163,16:20,980,9.619,53,62.85,62.78,650.1,0.192,1.603,2.609,0.386,0.255,0.271,0.0662,6.623,0.626,1232,0.003,0.932,,21.38,1.630,2.514,0.0331,0.0248,0.0414,1.333,,12,0.0377,1.630,36,-0.000922,2.548
,7,216,17:23,1043,9.512,55,85.13,79.71,819.7,0.260,1.585,2.617,0.394,0.240,0.280,0.0630,6.302,0.714,1603,0.000,0.930,,24.61,1.609,2.550,0.0273,0.0268,0.0382,1.017,,12,0.0373,1.609,36,0.000468,2.533
,8,279,18:27,1107,9.892,54,100.8,97.93,1149,0.308,1.649,2.582,0.361,0.298,0.376,0.0684,6.839,0.562,1552,0.014,0.942,,20.39,1.639,2.483,0.0302,0.0284,0.0414,1.065,,14,0.0381,1.639,36,-0.001376,2.533
,9,353,19:30,1170,10.10,56,118.2,117.0,1289,0.361,1.683,2.529,0.335,0.343,0.290,0.0606,6.065,0.490,1360,0.035,0.962,,21.33,1.675,2.495,0.0261,0.0282,0.0384,0.927,,15,0.0325,1.675,36,0.001024,2.458
,10,442,20:33,1233,10.18,54,138.5,136.9,1650,0.423,1.696,2.470,0.313,0.378,0.341,0.0620,6.201,0.567,1629,0.059,0.985,,16.84,1.697,2.414,0.0270,0.0329,0.0426,0.821,,14,0.0283,1.697,36,-0.000114,2.418
,11,547,21:36,1296,9.982,55,170.1,156.8,2194,0.519,1.664,2.414,0.311,0.376,0.118,0.0666,6.660,0.768,1232,0.084,1.007,,15.89,1.704,2.347,0.0265,0.0306,0.0405,0.868,,12,0.0290,1.704,36,-0.000442,2.363
,12,671,22:39,1359,10.41,54,165.1,167.5,2431,0.504,1.736,2.302,0.246,0.494,0.281,0.0602,6.016,0.546,1168,0.137,1.057,,14.85,1.740,2.271,0.0224,0.0278,0.0357,0.806,,13,0.0205,1.740,36,0.000668,2.247
,13,819,23:42,1422,10.30,55,171.8,172.2,3061,0.524,1.716,2.171,0.210,0.555,0.223,0.0621,6.207,0.698,1117,0.205,1.120,,11.16,1.717,2.129,0.0210,0.0304,0.0369,0.693,,12,0.0187,1.717,36,-0.000685,2.154
,14,995,24:45,1485,9.812,54,184.6,174.3,3837,0.563,1.635,2.008,0.186,0.590,0.196,0.0640,6.404,0.676,1091,0.303,1.211,,7.884,1.647,1.980,0.0304,0.0294,0.0423,1.035,,12,0.0144,1.647,36,0.000052,1.978
,15,1204,25:48,1548,9.203,54,167.6,173.7,,0.512,1.534,1.782,0.139,0.671,,,,,,0.468,1.365,,5.950,1.534,1.782,0.0316,0.0272,0.0417,1.166,,18,0.0111,1.534,36,0.000524,1.763
,16,1451,26:51,1611,8.495,54,199.6,170.3,,0.609,1.416,1.642,0.138,0.659,,,,,,0.594,1.481,,5.044,1.416,1.642,0.0299,0.0334,0.0448,0.895,,13,0.007149,1.416,36,0.000515,1.623
,17,1745,27:54,1674,7.878,54,181.0,164.5,,0.553,1.313,1.465,0.104,0.724,,,,,,0.786,1.660,,3.438,1.313,1.465,0.0310,0.0315,0.0442,0.985,,15,0.005529,1.313,36,0.000458,1.448
,18,2094,28:57,1737,7.733,56,152.2,156.9,,0.465,1.289,1.390,0.073,0.800,,,,,,0.883,1.750,,2.161,1.289,1.390,0.0280,0.0374,0.0467,0.748,,15,0.003787,1.289,36,-0.000077,1.393
,19,2508,30:00,1800,7.476,59,144.0,148.6,,0.439,1.246,1.322,0.057,0.837,,,,,,0.980,1.840,,1.571,1.246,1.322,0.0313,0.0368,0.0483,0.850,,22,0.001420,1.246,36,0.000639,1.299
