File path:,
File note:,
File date:,19/06/17
File time:,02:27:03
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.376,0.393,0.395,0.392
Ek:,499.1,418.0,445.1,441.2
Pm:,118.8,111.0,134.9,122.0
Em:,,748.9,1093,972.8
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.134,0.192,0.094,0.111
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:48,48,6.941,37,0.000000,0.000000,0.000000,0.000000,1.157,1.884,0.386,,0.341,0.0726,7.265,0.704,1360,0.128,1.766,,95.86,1.175,1.825,0.004410,0.005156,0.006785,0.855,,13,0.0289,1.175,36,-0.000191,1.832
,2,22,12:06,726,7.786,50,8.217,8.101,92.26,0.0251,1.298,2.071,0.373,0.027,0.328,0.0696,6.964,0.660,2000,0.026,1.606,,19.34,1.314,2.020,0.0287,0.0225,0.0365,1.275,,12,0.0301,1.314,36,0.000336,2.008
,3,49,13:09,789,8.413,52,16.33,17.57,183.4,0.0499,1.402,2.103,0.333,0.140,0.416,0.0622,6.216,0.648,2192,0.011,1.582,,20.33,1.391,2.044,0.0185,0.0262,0.0321,0.707,,12,0.0265,1.391,36,-0.000693,2.069
,4,81,14:12,852,8.413,52,27.21,28.14,320.8,0.0831,1.402,2.112,0.336,0.135,0.306,0.0658,6.576,0.603,2077,0.007,1.575,,20.65,1.414,2.065,0.0188,0.0253,0.0315,0.743,,16,0.0264,1.414,36,0.000410,2.050
,5,118,15:15,915,8.434,53,39.98,39.56,479.8,0.122,1.406,2.126,0.339,0.131,0.292,0.0675,6.752,0.560,1680,0.000,1.565,,22.89,1.407,2.072,0.0197,0.0213,0.0290,0.923,,13,0.0298,1.407,36,-0.000355,2.084
,6,163,16:18,978,8.453,53,54.33,52.34,654.6,0.166,1.409,2.113,0.333,0.142,0.212,0.0667,6.669,0.653,2051,0.006,1.574,,19.55,1.429,2.063,0.0247,0.0210,0.0324,1.179,,12,0.0271,1.429,36,0.000053,2.061
,7,216,17:21,1041,8.698,54,67.85,66.00,786.2,0.207,1.450,2.114,0.314,0.191,0.115,0.0604,6.044,0.742,1808,0.006,1.574,,14.58,1.467,2.062,0.0321,0.0251,0.0408,1.280,,12,0.0254,1.467,36,-0.000022,2.063
,8,279,18:24,1104,8.708,53,83.63,80.45,1103,0.256,1.451,2.073,0.300,0.219,0.207,0.0657,6.568,0.567,1603,0.026,1.605,,15.88,1.489,2.025,0.0218,0.0257,0.0337,0.848,,15,0.0210,1.489,36,0.000241,2.016
,9,353,19:27,1167,8.569,53,105.8,95.25,1434,0.323,1.428,2.039,0.300,0.212,0.128,0.0675,6.746,0.662,1552,0.043,1.631,,14.16,1.457,1.978,0.0240,0.0279,0.0368,0.859,,12,0.0247,1.457,36,-0.000436,1.994
,10,442,20:30,1230,9.103,55,102.1,110.4,1592,0.312,1.517,1.973,0.231,0.380,0.303,0.0598,5.983,0.683,1629,0.078,1.686,,12.88,1.509,1.933,0.0243,0.0223,0.0330,1.087,,13,0.0179,1.509,36,-0.000590,1.954
,11,547,21:34,1294,8.919,55,124.5,119.6,2292,0.380,1.487,1.925,0.228,0.379,0.197,0.0696,6.958,0.706,1232,0.105,1.728,,10.63,1.487,1.903,0.0262,0.0290,0.0391,0.901,,17,0.0192,1.487,36,0.000275,1.893
,12,671,22:37,1357,9.138,56,131.4,121.5,2909,0.401,1.523,1.894,0.196,0.460,0.177,0.0720,7.200,0.533,1168,0.123,1.756,,10.06,1.514,1.879,0.0246,0.0267,0.0363,0.918,,13,0.0182,1.514,36,0.000489,1.862
,13,819,23:40,1420,9.063,55,135.2,123.4,3246,0.413,1.510,1.809,0.165,0.532,0.228,0.0658,6.582,0.416,1552,0.175,1.839,,9.281,1.506,1.787,0.0217,0.0211,0.0303,1.031,,12,0.0125,1.506,36,-0.000284,1.797
,14,995,24:43,1483,8.805,54,135.6,125.2,,0.414,1.468,1.699,0.136,0.597,,,,,,0.251,1.958,,5.953,1.468,1.699,0.0273,0.0277,0.0389,0.987,,12,0.0114,1.468,36,-0.000262,1.708
,15,1204,25:46,1546,8.632,55,113.7,126.7,,0.347,1.439,1.589,0.094,0.708,,,,,,0.338,2.094,,5.439,1.439,1.589,0.0115,0.0251,0.0276,0.459,,12,0.006897,1.439,36,-0.000192,1.596
,16,1451,26:49,1609,7.843,54,147.2,128.0,,0.450,1.307,1.455,0.101,0.667,,,,,,0.461,2.287,,4.181,1.307,1.455,0.0272,0.0225,0.0353,1.212,,18,0.007664,1.307,36,-0.000108,1.459
,17,1745,27:52,1672,7.925,56,95.58,129.0,,0.292,1.321,1.397,0.055,0.815,,,,,,0.522,2.381,,1.943,1.321,1.397,0.0255,0.0300,0.0394,0.847,,14,0.002266,1.321,36,0.000166,1.391
,18,2094,28:55,1735,7.605,60,118.3,129.6,,0.361,1.268,1.343,0.056,0.804,,,,,,0.583,2.476,,1.698,1.268,1.343,0.0305,0.0327,0.0447,0.934,,31,0.001892,1.268,36,0.000153,1.338
