File path:,
File note:,
File date:,14/06/17
File time:,08:22:37
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.370,0.400,0.405,0.428
Ek:,162.7,148.5,148.4,136.0
Pm:,76.86,61.07,58.63,74.59
Em:,,,772.9,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.102,0.148,0.262,0.058
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:34,34,28.28,31,0.000000,0.000000,0.000000,0.000000,4.714,7.974,0.409,,0.295,0.0613,6.129,0.770,1680,0.184,1.548,,165.3,4.782,7.767,0.0138,0.0116,0.0181,1.194,,12,0.115,4.782,36,-0.000377,7.781
,2,22,11:37,697,34.63,35,7.852,7.622,75.64,0.0923,5.771,8.974,0.357,0.152,0.311,0.0571,5.709,0.536,3408,0.052,1.376,,45.49,5.749,8.809,0.0506,0.0444,0.0673,1.139,,12,0.116,5.749,36,0.001688,8.749
,3,49,12:40,760,38.65,37,15.34,15.67,187.3,0.180,6.441,9.378,0.313,0.275,0.274,0.0635,6.348,0.540,3677,0.006,1.317,,42.20,6.414,9.266,0.0294,0.0609,0.0676,0.483,,12,0.121,6.414,36,0.001863,9.199
,4,81,13:43,823,40.20,37,23.50,23.63,312.0,0.276,6.700,9.438,0.290,0.330,0.250,0.0640,6.396,0.530,3280,0.000,1.308,,36.62,6.661,9.302,0.0435,0.0576,0.0721,0.755,,12,0.121,6.661,36,0.001792,9.237
,5,118,14:46,886,42.21,37,28.80,31.08,458.1,0.339,7.035,9.306,0.244,0.432,0.330,0.0645,6.446,0.482,3011,0.014,1.327,,29.11,6.973,9.210,0.0589,0.0494,0.0768,1.192,,12,0.0977,6.973,36,0.001877,9.142
,6,163,15:49,949,42.76,37,36.73,38.14,617.9,0.432,7.126,9.199,0.225,0.472,0.234,0.0630,6.295,0.536,2640,0.026,1.342,,32.77,7.097,9.152,0.0285,0.0559,0.0627,0.510,,13,0.0863,7.097,36,0.002926,9.047
,7,216,16:52,1012,42.13,36,44.36,45.64,843.7,0.521,7.022,8.836,0.205,0.508,0.178,0.0649,6.486,0.540,2320,0.068,1.397,,19.59,7.048,8.731,0.0591,0.0624,0.0859,0.947,,12,0.0757,7.048,36,0.000958,8.697
,8,279,17:55,1075,42.49,35,52.55,52.23,976.4,0.618,7.082,8.726,0.188,0.545,0.215,0.0581,5.812,0.584,2512,0.082,1.415,,25.04,7.066,8.657,0.0452,0.0446,0.0635,1.013,,13,0.0666,7.066,36,0.001850,8.590
,9,353,18:58,1138,41.65,34,56.04,57.73,1341,0.659,6.942,8.252,0.159,0.604,0.219,0.0631,6.309,0.562,1757,0.144,1.496,,16.37,6.870,8.178,0.0587,0.0541,0.0799,1.085,,12,0.0638,6.870,36,-0.000191,8.185
,10,442,20:01,1201,40.33,33,63.10,62.25,1649,0.742,6.722,7.842,0.143,0.632,0.151,0.0620,6.196,0.532,1552,0.204,1.574,,15.16,6.684,7.842,0.0589,0.0486,0.0764,1.211,,12,0.0530,6.684,36,0.002622,7.748
,11,547,21:04,1264,38.89,32,65.24,65.79,1999,0.767,6.481,7.359,0.119,0.681,0.175,0.0607,6.069,0.224,988.8,0.283,1.678,,10.57,6.496,7.315,0.0561,0.0535,0.0775,1.049,,17,0.0318,6.496,36,-0.000622,7.338
,12,671,22:07,1327,36.72,31,66.48,68.52,2309,0.781,6.119,6.792,0.099,0.721,0.146,0.0571,5.714,0.548,1552,0.390,1.818,,10.48,6.117,6.783,0.0501,0.0391,0.0636,1.279,,12,0.0268,6.117,36,0.000957,6.748
,13,819,23:10,1390,33.16,29,71.81,70.65,2666,0.844,5.526,6.057,0.088,0.734,0.108,0.0541,5.406,0.620,1360,0.558,2.038,,8.186,5.534,6.014,0.0367,0.0458,0.0587,0.802,,12,0.0200,5.534,36,-0.000236,6.023
,14,995,24:13,1453,30.39,27,83.46,72.34,3562,0.981,5.066,5.529,0.084,0.729,0.115,0.0595,5.945,0.504,1360,0.707,2.233,,7.224,5.033,5.488,0.0432,0.0458,0.0629,0.944,,12,0.0234,5.033,36,-0.000274,5.498
,15,1204,25:17,1517,28.22,26,71.59,73.68,,0.841,4.703,5.000,0.059,0.794,,,,,,0.888,2.469,,4.302,4.703,5.000,0.0464,0.0512,0.0691,0.905,,18,0.008525,4.703,36,0.000069,4.998
,16,1451,26:20,1580,26.00,26,64.10,74.74,,0.753,4.334,4.534,0.044,0.836,,,,,,1.082,2.723,,3.069,4.334,4.534,0.0497,0.0423,0.0653,1.175,,36,0.005547,4.334,36,-0.000821,4.564
,17,1745,27:23,1643,23.13,26,103.3,75.54,,1.214,3.856,4.098,0.059,0.763,,,,,,1.303,3.012,,3.759,3.856,4.098,0.0445,0.0467,0.0645,0.953,,14,0.0138,3.856,36,0.000165,4.092
,18,2094,28:26,1706,21.50,26,98.39,76.11,,1.156,3.584,3.760,0.047,0.799,,,,,,1.510,3.283,,2.362,3.584,3.760,0.0496,0.0560,0.0748,0.886,,33,0.003873,3.584,36,-0.000285,3.771
,19,2508,29:29,1769,20.23,24,70.64,76.47,,0.830,3.372,3.469,0.028,0.872,,,,,,1.720,3.559,,1.205,3.372,3.469,0.0602,0.0544,0.0811,1.107,,12,0.004559,3.372,36,0.001084,3.430
,20,3000,30:32,1832,18.69,26,70.75,76.69,,0.831,3.115,3.191,0.024,0.885,,,,,,1.958,3.870,,1.051,3.115,3.191,0.0422,0.0578,0.0716,0.731,,17,0.004829,3.115,36,0.000001,3.191
,21,0,31:35,1895,19.97,17,0.000000,0.000000,0.000000,0.000000,3.328,4.688,0.290,,0.246,0.0576,5.760,0.733,1731,1.013,2.634,,56.61,3.327,4.612,0.0179,0.0139,0.0227,1.285,,12,0.0512,3.327,36,0.000411,4.597
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:34,34,28.28,38,0.000000,0.000000,0.000000,0.000000,3.953,6.886,0.426,,0.286,0.0730,4.866,0.787,1603,0.171,1.528,,154.2,4.073,6.640,0.0129,0.0106,0.0166,1.219,,12,0.116,4.073,36,-0.001245,6.685
,2,22,11:37,697,34.63,43,8.310,8.182,62.62,0.0786,4.762,7.653,0.378,0.103,0.229,0.0709,4.727,0.584,3152,0.054,1.375,,58.09,4.864,7.473,0.0323,0.0312,0.0449,1.036,,12,0.116,4.864,36,0.000036,7.472
,3,49,12:40,760,38.65,45,16.40,16.70,147.2,0.155,5.325,8.004,0.335,0.226,0.174,0.0748,4.988,0.584,3203,0.007,1.314,,32.85,5.445,7.794,0.0556,0.0450,0.0715,1.235,,12,0.112,5.445,36,-0.000335,7.806
,4,81,13:43,823,40.20,45,25.35,24.98,238.8,0.240,5.540,8.063,0.313,0.279,0.045,0.0734,4.896,0.624,2909,0.000,1.305,,31.69,5.678,7.875,0.0514,0.0466,0.0693,1.102,,12,0.110,5.678,36,0.000923,7.842
,5,118,14:46,886,42.21,45,30.97,32.58,350.7,0.293,5.871,7.961,0.262,0.391,0.223,0.0740,4.935,0.558,2768,0.013,1.321,,31.60,5.882,7.837,0.0473,0.0399,0.0619,1.188,,12,0.0971,5.882,36,0.001113,7.797
,6,163,15:49,949,42.76,45,38.44,39.80,486.6,0.364,5.966,7.808,0.236,0.446,0.198,0.0744,4.957,0.530,2640,0.033,1.347,,31.00,5.980,7.666,0.0371,0.0398,0.0544,0.931,,12,0.0858,5.980,36,0.000345,7.653
,7,216,16:52,1012,42.13,44,45.55,46.32,598.0,0.431,5.932,7.517,0.211,0.494,0.181,0.0690,4.597,0.534,2512,0.073,1.399,,23.97,5.931,7.432,0.0506,0.0370,0.0627,1.368,,12,0.0731,5.931,36,0.000959,7.398
,8,279,17:55,1075,42.49,43,52.41,51.50,764.9,0.496,5.985,7.370,0.188,0.544,0.182,0.0683,4.552,0.594,2243,0.094,1.427,,26.92,5.976,7.299,0.0270,0.0410,0.0491,0.658,,12,0.0624,5.976,36,0.000288,7.289
,9,353,18:58,1138,41.65,41,55.33,55.31,994.7,0.523,5.867,6.957,0.157,0.606,0.162,0.0702,4.679,0.556,2128,0.159,1.512,,19.68,5.850,6.877,0.0285,0.0437,0.0522,0.653,,13,0.0517,5.850,36,-0.000780,6.905
,10,442,20:01,1201,40.33,40,61.54,57.93,1176,0.582,5.727,6.653,0.139,0.641,0.210,0.0663,4.419,0.611,1923,0.212,1.581,,16.28,5.690,6.590,0.0367,0.0413,0.0553,0.887,,13,0.0427,5.690,36,0.000133,6.585
,11,547,21:04,1264,38.89,38,61.15,59.53,1475,0.578,5.510,6.203,0.112,0.699,0.172,0.0672,4.477,0.490,1680,0.300,1.696,,14.00,5.469,6.166,0.0403,0.0292,0.0498,1.382,,12,0.0346,5.469,36,0.000168,6.160
,12,671,22:07,1327,36.72,37,73.52,60.41,1813,0.696,5.112,5.741,0.110,0.690,0.137,0.0673,4.487,0.468,1808,0.404,1.832,,10.97,5.109,5.690,0.0368,0.0382,0.0530,0.963,,12,0.0279,5.109,36,0.000234,5.681
,13,819,23:10,1390,33.16,34,75.49,60.82,1992,0.714,4.643,5.114,0.092,0.718,0.014,0.0606,4.038,0.456,1680,0.577,2.057,,10.48,4.639,5.100,0.0297,0.0324,0.0440,0.917,,13,0.0222,4.639,36,0.000754,5.073
,14,995,24:13,1453,30.39,32,70.08,60.99,2589,0.663,4.318,4.645,0.070,0.770,0.094,0.0648,4.321,0.614,1488,0.736,2.264,,6.333,4.297,4.609,0.0345,0.0353,0.0493,0.977,,13,0.0167,4.297,36,-0.000332,4.621
,15,1204,25:17,1517,28.22,31,50.19,61.05,,0.475,4.001,4.175,0.042,0.853,,,,,,0.931,2.520,,3.333,4.001,4.175,0.0323,0.0410,0.0522,0.788,,13,0.0107,4.001,36,0.000050,4.173
,16,1451,26:20,1580,26.00,30,48.42,61.06,,0.458,3.684,3.811,0.033,0.875,,,,,,1.116,2.760,,2.905,3.684,3.811,0.0278,0.0338,0.0438,0.823,,12,0.005502,3.684,36,-0.000731,3.837
,17,1745,27:23,1643,23.13,29,65.85,61.07,,0.623,3.322,3.452,0.038,0.847,,,,,,1.336,3.048,,2.482,3.322,3.452,0.0370,0.0372,0.0525,0.995,,12,0.005630,3.322,36,-0.000228,3.460
,18,2094,28:26,1706,21.50,28,107.3,61.07,,1.015,3.036,3.200,0.051,0.780,,,,,,1.520,3.288,,3.566,3.036,3.200,0.0338,0.0311,0.0460,1.086,,15,0.003514,3.036,36,0.001483,3.146
