File path:,
File note:,
File date:,20/06/17
File time:,09:18:56
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.411,0.415,0.415,0.428
Ek:,324.9,345.2,402.2,344.2
Pm:,105.3,93.87,105.5,101.2
Em:,848.8,547.2,,649.2
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.203,0.343,0.203,0.278
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:51,51,8.984,50,0.000000,0.000000,0.000000,0.000000,1.497,2.615,0.427,,0.309,0.0588,5.879,0.771,1603,0.060,1.305,,111.3,1.516,2.552,0.006338,0.006812,0.009305,0.930,,13,0.0375,1.516,36,0.000087,2.548
,2,22,12:08,728,9.979,53,8.532,8.738,71.13,0.0305,1.663,2.717,0.388,0.125,0.274,0.0537,5.369,0.625,1603,0.020,1.256,,26.72,1.682,2.626,0.0276,0.0220,0.0353,1.255,,17,0.0329,1.682,36,-0.000964,2.661
,3,49,13:12,792,10.11,55,18.89,18.68,167.7,0.0675,1.686,2.743,0.385,0.135,0.251,0.0568,5.684,0.693,1731,0.010,1.244,,29.11,1.722,2.700,0.0236,0.0239,0.0336,0.990,,14,0.0339,1.722,36,0.000785,2.672
,4,81,14:15,855,10.41,56,30.29,29.45,282.7,0.108,1.735,2.771,0.374,0.166,0.267,0.0580,5.796,0.636,1680,0.000,1.231,,24.68,1.755,2.697,0.0272,0.0267,0.0382,1.019,,12,0.0369,1.755,36,-0.000476,2.714
,5,118,15:17,917,10.84,57,40.61,40.65,362.7,0.145,1.807,2.756,0.344,0.230,0.241,0.0510,5.104,0.710,1680,0.006,1.238,,22.31,1.815,2.712,0.0263,0.0305,0.0403,0.861,,13,0.0308,1.815,36,0.000392,2.698
,6,163,16:21,981,11.27,58,51.40,52.65,538.3,0.184,1.878,2.743,0.315,0.293,0.313,0.0548,5.484,0.702,1680,0.010,1.244,,20.76,1.872,2.675,0.0224,0.0315,0.0387,0.711,,12,0.0308,1.872,36,-0.000595,2.696
,7,216,17:24,1044,11.33,57,64.32,64.81,717.2,0.230,1.889,2.689,0.298,0.325,0.286,0.0551,5.514,0.618,1437,0.030,1.268,,22.44,1.905,2.657,0.0186,0.0279,0.0335,0.668,,17,0.0257,1.905,36,0.000303,2.646
,8,279,18:27,1107,11.55,58,79.51,76.92,896.5,0.284,1.925,2.692,0.285,0.354,0.238,0.0534,5.336,0.584,1488,0.029,1.267,,17.80,1.925,2.649,0.0237,0.0330,0.0406,0.719,,13,0.0265,1.925,36,0.000405,2.634
,9,353,19:30,1170,11.82,60,90.85,87.31,1104,0.324,1.971,2.653,0.257,0.412,0.217,0.0519,5.194,0.725,1603,0.044,1.286,,16.92,1.978,2.607,0.0287,0.0236,0.0372,1.219,,12,0.0233,1.978,36,-0.000034,2.608
,10,442,20:33,1233,12.05,58,92.19,94.64,1275,0.329,2.009,2.538,0.209,0.511,0.201,0.0479,4.792,0.668,1117,0.092,1.344,,11.64,2.024,2.503,0.0254,0.0325,0.0412,0.780,,12,0.0158,2.024,36,-0.000288,2.514
