File path:,
File note:,
File date:,19/06/17
File time:,08:25:06
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.379,0.394,0.388,0.393
Ek:,253.1,249.1,261.6,282.0
Pm:,96.00,98.04,101.5,104.0
Em:,,,,1219
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.105,0.089,0.138,0.060
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,15.77,53,0.000000,0.000000,0.000000,0.000000,2.629,4.419,0.405,,0.292,0.0632,6.323,0.678,1949,0.106,1.539,,126.4,2.673,4.305,0.008610,0.009625,0.0129,0.895,,12,0.0645,2.673,36,0.000084,4.302
,2,22,12:08,728,17.57,61,8.212,7.993,83.72,0.0543,2.929,4.673,0.373,0.083,0.225,0.0632,6.319,0.654,2512,0.046,1.456,,36.15,2.995,4.554,0.0276,0.0331,0.0431,0.834,,12,0.0631,2.995,36,0.000421,4.539
,3,49,13:11,791,19.11,63,16.27,16.90,188.3,0.108,3.184,4.767,0.332,0.194,0.291,0.0638,6.380,0.510,2960,0.025,1.427,,31.39,3.187,4.703,0.0290,0.0387,0.0483,0.749,,12,0.0625,3.187,36,0.001143,4.662
,4,81,14:14,854,19.47,64,27.23,26.29,303.8,0.180,3.246,4.889,0.336,0.196,0.049,0.0623,6.229,0.600,2512,0.000,1.391,,28.88,3.313,4.767,0.0361,0.0351,0.0504,1.027,,12,0.0648,3.313,36,-0.000449,4.784
,5,118,15:17,917,20.82,65,33.65,35.78,445.2,0.223,3.470,4.854,0.285,0.315,0.285,0.0627,6.265,0.497,2883,0.007,1.401,,26.87,3.459,4.769,0.0353,0.0337,0.0488,1.047,,13,0.0546,3.459,36,0.000422,4.754
,6,163,16:21,981,21.25,65,44.02,45.59,644.6,0.291,3.542,4.852,0.270,0.351,0.343,0.0657,6.567,0.442,2691,0.008,1.402,,31.68,3.506,4.801,0.0278,0.0300,0.0409,0.928,,12,0.0568,3.506,36,0.001647,4.742
,7,216,17:23,1043,21.19,65,56.52,55.11,871.0,0.374,3.531,4.783,0.262,0.366,0.229,0.0670,6.696,0.635,2077,0.022,1.422,,19.65,3.533,4.724,0.0268,0.0544,0.0606,0.493,,13,0.0532,3.533,36,0.000529,4.705
,8,279,18:26,1106,21.20,63,65.19,64.12,1117,0.431,3.534,4.611,0.234,0.422,0.200,0.0665,6.648,0.526,2077,0.060,1.475,,19.83,3.541,4.554,0.0378,0.0343,0.0511,1.102,,12,0.0460,3.541,36,0.000817,4.524
,9,353,19:29,1169,21.64,62,67.05,72.20,1265,0.444,3.607,4.453,0.190,0.520,0.259,0.0595,5.951,0.664,2192,0.098,1.527,,17.32,3.568,4.398,0.0276,0.0392,0.0479,0.704,,12,0.0376,3.568,36,0.000155,4.393
,10,442,20:32,1232,20.91,60,82.53,79.26,1831,0.546,3.485,4.285,0.187,0.517,0.194,0.0688,6.879,0.522,1872,0.141,1.587,,13.36,3.473,4.235,0.0389,0.0418,0.0570,0.930,,12,0.0382,3.473,36,0.000018,4.234
,11,547,21:36,1296,20.56,59,89.22,84.94,2123,0.590,3.426,4.094,0.163,0.566,0.219,0.0645,6.446,0.509,1757,0.194,1.661,,12.13,3.417,4.063,0.0396,0.0355,0.0532,1.116,,12,0.0284,3.417,36,0.001023,4.026
