File path:,
File note:,
File date:,20/06/17
File time:,20:15:36
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.456,0.445,0.461,0.439
Ek:,590.4,610.4,540.8,645.3
Pm:,192.0,171.5,176.3,178.9
Em:,2544,,1101,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.092,0.062,0.152,0.081
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:49,49,5.747,33,0.000000,0.000000,0.000000,0.000000,0.958,1.701,0.437,,0.459,0.0743,7.431,0.752,1488,0.117,1.312,,106.3,0.956,1.625,0.003093,0.005485,0.006297,0.564,,12,0.0303,0.956,36,-0.000540,1.645
,2,22,12:06,726,6.024,37,9.871,9.847,99.87,0.0221,1.004,1.821,0.449,0.001,0.399,0.0754,7.539,0.672,1552,0.044,1.226,,21.00,1.040,1.729,0.0198,0.0262,0.0328,0.755,,14,0.0301,1.040,36,-0.001211,1.772
,3,49,13:10,790,6.630,38,19.59,21.44,209.1,0.0438,1.105,1.841,0.400,0.115,0.476,0.0709,7.086,0.634,1629,0.032,1.212,,24.39,1.086,1.762,0.0167,0.0221,0.0277,0.756,,12,0.0310,1.086,36,-0.001120,1.802
,4,81,14:13,853,6.398,39,35.01,34.51,355.6,0.0783,1.066,1.878,0.432,0.054,0.362,0.0729,7.290,0.661,1629,0.012,1.189,,22.07,1.102,1.802,0.0228,0.0221,0.0317,1.033,,12,0.0306,1.102,36,-0.000566,1.823
,5,118,15:16,916,6.492,40,50.43,48.77,516.5,0.113,1.082,1.890,0.427,0.068,0.318,0.0727,7.269,0.682,1603,0.006,1.181,,19.80,1.112,1.814,0.0234,0.0266,0.0355,0.881,,12,0.0323,1.112,36,-0.000863,1.845
,6,163,16:19,979,6.843,40,65.18,64.95,696.7,0.146,1.141,1.901,0.400,0.130,0.354,0.0710,7.097,0.654,1629,0.000,1.175,,22.78,1.155,1.837,0.0189,0.0232,0.0299,0.815,,12,0.0303,1.155,36,-0.000009,1.838
,7,216,17:22,1042,6.949,40,83.44,82.48,925.5,0.186,1.158,1.887,0.386,0.157,0.335,0.0712,7.115,0.633,1437,0.007,1.183,,23.74,1.176,1.832,0.0202,0.0188,0.0276,1.076,,13,0.0282,1.176,36,0.000388,1.818
,8,279,18:25,1105,6.931,40,103.7,101.4,1238,0.232,1.155,1.839,0.372,0.177,0.265,0.0737,7.370,0.714,1360,0.033,1.214,,22.89,1.189,1.779,0.0177,0.0188,0.0258,0.943,,12,0.0269,1.189,36,-0.000504,1.798
,9,353,19:28,1168,7.010,40,123.3,121.2,1462,0.276,1.168,1.796,0.349,0.216,0.246,0.0688,6.877,0.720,1360,0.058,1.243,,16.66,1.189,1.745,0.0253,0.0217,0.0334,1.165,,14,0.0240,1.189,36,-0.000501,1.763
,10,442,20:31,1231,6.992,39,146.7,141.9,1925,0.328,1.165,1.744,0.332,0.243,0.236,0.0723,7.232,0.658,1117,0.090,1.280,,14.26,1.175,1.686,0.0271,0.0234,0.0358,1.159,,13,0.0252,1.175,36,-0.000845,1.716
,11,547,21:34,1294,7.088,39,164.8,162.6,2212,0.368,1.181,1.691,0.301,0.301,0.206,0.0672,6.716,0.606,1168,0.124,1.321,,14.24,1.205,1.641,0.0213,0.0221,0.0307,0.966,,13,0.0195,1.205,36,-0.000497,1.659
,12,671,22:37,1357,6.920,39,192.8,173.9,2860,0.431,1.153,1.618,0.287,0.316,0.071,0.0708,7.077,0.909,1117,0.174,1.379,,11.98,1.189,1.577,0.0248,0.0208,0.0324,1.190,,12,0.0176,1.189,36,-0.000280,1.587
,13,819,23:40,1420,7.143,38,177.2,179.3,2997,0.396,1.190,1.519,0.216,0.466,0.189,0.0608,6.077,0.816,1040,0.251,1.469,,10.16,1.185,1.492,0.0206,0.0221,0.0302,0.928,,12,0.0147,1.185,36,-0.000613,1.514
,14,995,24:43,1483,6.724,37,201.7,183.8,3743,0.451,1.121,1.405,0.203,0.475,0.219,0.0625,6.247,0.732,1232,0.352,1.588,,7.770,1.120,1.392,0.0253,0.0242,0.0350,1.043,,13,0.0117,1.120,36,0.000226,1.384
,15,1204,25:46,1546,6.324,37,208.2,187.3,,0.465,1.054,1.274,0.173,0.524,,,,,,0.491,1.752,,5.960,1.054,1.274,0.0292,0.0226,0.0370,1.291,,12,0.009828,1.054,36,0.000377,1.261
,16,1451,26:49,1609,6.055,35,172.3,189.7,,0.385,1.009,1.145,0.119,0.650,,,,,,0.660,1.949,,3.878,1.009,1.145,0.0196,0.0291,0.0351,0.673,,13,0.004724,1.009,36,0.000099,1.142
,17,1745,27:53,1673,5.529,34,192.1,191.2,,0.429,0.921,1.035,0.110,0.653,,,,,,0.836,2.156,,3.474,0.921,1.035,0.0273,0.0182,0.0328,1.503,,18,0.004693,0.921,36,0.000089,1.032
,18,2094,28:55,1735,5.274,36,172.5,191.8,,0.386,0.879,0.958,0.082,0.726,,,,,,0.984,2.331,,2.742,0.879,0.958,0.0140,0.0252,0.0288,0.556,,12,0.003824,0.879,36,-0.000159,0.964
,19,2508,29:58,1798,5.002,36,174.3,192.0,,0.389,0.834,0.896,0.069,0.757,,,,,,1.121,2.492,,1.525,0.834,0.896,0.0323,0.0250,0.0408,1.292,,12,0.003792,0.834,36,-0.000201,0.903
,20,3000,31:01,1861,4.813,40,273.7,192.0,,0.612,0.802,0.883,0.091,0.678,,,,,,1.153,2.529,,2.136,0.802,0.883,0.0249,0.0283,0.0377,0.878,,32,0.002253,0.802,36,0.000531,0.864
,21,0,32:05,1925,4.918,24,0.000000,0.000000,0.000000,0.000000,0.820,1.408,0.418,,0.414,0.0751,7.512,0.842,1091,0.350,1.586,,43.23,0.827,1.353,0.008374,0.008823,0.0122,0.949,,13,0.0238,0.827,36,-0.000264,1.363
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:49,49,5.747,39,0.000000,0.000000,0.000000,0.000000,0.807,1.402,0.424,,0.507,0.0858,5.722,0.708,1488,0.105,1.357,,99.44,0.793,1.330,0.003585,0.004037,0.005399,0.888,,12,0.0282,0.793,36,-0.000521,1.348
,2,22,12:06,726,6.024,44,9.400,9.605,77.21,0.0182,0.856,1.495,0.427,0.029,0.475,0.0874,5.828,0.632,1552,0.037,1.272,,31.70,0.858,1.411,0.0110,0.0135,0.0174,0.816,,13,0.0289,0.858,36,-0.000910,1.444
,3,49,13:10,790,6.630,45,19.74,20.93,161.4,0.0383,0.899,1.506,0.403,0.088,0.483,0.0821,5.471,0.620,1680,0.029,1.263,,35.57,0.890,1.442,0.007840,0.0134,0.0155,0.585,,12,0.0276,0.890,36,-0.000482,1.459
,4,81,14:13,853,6.398,46,33.12,33.72,275.2,0.0642,0.905,1.530,0.409,0.083,0.428,0.0846,5.642,0.670,1731,0.012,1.243,,28.33,0.899,1.455,0.0112,0.0161,0.0196,0.691,,12,0.0295,0.899,36,-0.000703,1.480
,5,118,15:16,916,6.492,46,48.93,47.69,401.8,0.0948,0.907,1.549,0.415,0.076,0.408,0.0848,5.655,0.650,1680,0.000,1.228,,24.56,0.917,1.476,0.0163,0.0159,0.0228,1.022,,12,0.0289,0.917,36,-0.000468,1.493
,6,163,16:19,979,6.843,47,65.20,63.59,551.1,0.126,0.925,1.542,0.400,0.107,0.424,0.0842,5.615,0.558,1808,0.005,1.233,,30.42,0.934,1.487,0.009841,0.0153,0.0182,0.644,,13,0.0277,0.934,36,-0.000362,1.500
,7,216,17:22,1042,6.949,48,86.23,80.87,737.4,0.167,0.922,1.535,0.399,0.106,0.320,0.0850,5.669,0.693,1437,0.009,1.239,,22.48,0.959,1.475,0.0165,0.0159,0.0229,1.041,,13,0.0254,0.959,36,-0.000516,1.493
,8,279,18:25,1105,6.931,47,100.9,99.54,874.4,0.196,0.959,1.502,0.362,0.181,0.336,0.0781,5.204,0.568,1488,0.031,1.266,,25.25,0.970,1.446,0.008837,0.0166,0.0188,0.531,,12,0.0236,0.970,36,-0.000595,1.467
