File path:,
File note:,
File date:,14/06/17
File time:,13:16:57
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.429,0.431,0.433,0.444
Ek:,301.6,329.1,323.2,313.1
Pm:,99.17,105.4,115.0,122.4
Em:,738.3,752.0,940.5,1518
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.285,0.240,0.146,0.033
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:32,32,26.00,48,0.000000,0.000000,0.000000,0.000000,4.333,7.557,0.427,,0.305,0.0626,6.259,0.843,1411,0.177,1.268,,130.6,4.412,7.310,0.0170,0.0142,0.0222,1.199,,12,0.113,4.412,36,-0.000877,7.342
,2,22,11:51,711,30.49,60,9.163,9.107,81.32,0.0949,5.082,8.709,0.416,0.125,0.216,0.0614,6.138,0.672,2128,0.021,1.100,,51.99,5.186,8.511,0.0454,0.0450,0.0639,1.008,,13,0.135,5.186,36,0.001270,8.465
,3,49,12:54,774,32.26,63,19.28,19.41,177.3,0.200,5.377,8.864,0.393,0.181,0.196,0.0601,6.007,0.637,2243,0.003,1.081,,50.92,5.478,8.656,0.0469,0.0412,0.0624,1.136,,12,0.126,5.478,36,0.001145,8.615
,4,81,13:56,836,32.94,63,30.95,30.49,300.3,0.320,5.490,8.885,0.382,0.206,0.191,0.0616,6.156,0.630,2000,0.001,1.078,,34.39,5.629,8.657,0.0734,0.0486,0.0880,1.512,,12,0.122,5.629,36,-0.000931,8.691
,5,118,15:00,900,34.88,64,40.87,41.92,420.7,0.423,5.813,8.893,0.346,0.281,0.297,0.0592,5.921,0.622,2051,0.000,1.077,,46.47,5.790,8.723,0.0271,0.0570,0.0631,0.476,,12,0.120,5.790,36,0.000941,8.689
,6,163,16:03,963,35.71,63,52.60,54.05,583.5,0.545,5.951,8.786,0.323,0.325,0.275,0.0594,5.945,0.609,1731,0.012,1.090,,42.58,5.943,8.630,0.0431,0.0461,0.0631,0.935,,12,0.107,5.943,36,0.000097,8.626
,7,216,17:06,1026,35.06,63,70.16,66.20,795.3,0.726,5.844,8.655,0.325,0.316,0.110,0.0611,6.114,0.675,1437,0.028,1.107,,27.36,5.994,8.449,0.0628,0.0641,0.0897,0.980,,12,0.0999,5.994,36,0.000314,8.438
,8,279,18:09,1089,36.63,62,76.43,78.13,1017,0.791,6.105,8.408,0.274,0.414,0.258,0.0605,6.055,0.623,1501,0.058,1.139,,30.97,6.117,8.274,0.0476,0.0508,0.0696,0.935,,12,0.0870,6.117,36,0.001575,8.217
,9,353,19:12,1152,37.01,62,84.98,86.72,1237,0.880,6.169,8.125,0.241,0.475,0.323,0.0582,5.821,0.532,1552,0.095,1.179,,30.52,6.085,8.050,0.0414,0.0493,0.0644,0.839,,12,0.0826,6.085,36,0.002274,7.968
,10,442,20:15,1215,35.45,59,99.52,92.74,1649,1.030,5.909,7.626,0.225,0.492,0.193,0.0619,6.194,0.661,1309,0.166,1.256,,23.63,5.901,7.543,0.0458,0.0523,0.0695,0.877,,12,0.0722,5.901,36,0.000254,7.534
,11,547,21:18,1278,33.68,56,110.7,96.87,1881,1.146,5.614,7.038,0.202,0.522,0.191,0.0571,5.711,0.630,1309,0.264,1.361,,24.34,5.613,6.970,0.0332,0.0448,0.0558,0.741,,12,0.0565,5.613,36,0.000853,6.940
,12,671,22:21,1341,31.29,52,115.9,98.93,2301,1.200,5.215,6.303,0.173,0.565,0.237,0.0569,5.694,0.668,1488,0.411,1.520,,16.09,5.177,6.242,0.0490,0.0445,0.0662,1.099,,12,0.0479,5.177,36,0.000077,6.239
,13,819,23:24,1404,28.05,48,114.6,98.89,2755,1.187,4.676,5.437,0.140,0.613,0.103,0.0559,5.585,0.514,1040,0.636,1.762,,11.10,4.667,5.426,0.0530,0.0432,0.0684,1.229,,12,0.0313,4.667,36,0.001044,5.389
,14,995,24:27,1467,25.40,45,126.8,96.90,3325,1.313,4.234,4.852,0.127,0.621,0.185,0.0555,5.550,0.741,1117,0.833,1.974,,8.579,4.259,4.801,0.0406,0.0484,0.0632,0.838,,12,0.0197,4.259,36,-0.000690,4.826
,15,1204,25:30,1530,22.58,44,162.4,93.32,2802,1.682,3.764,4.350,0.135,0.568,0.028,0.0386,3.865,0.757,1629,1.044,2.202,,8.834,3.821,4.349,0.0441,0.0403,0.0598,1.093,,14,0.0146,3.821,36,0.001642,4.290
,16,1451,26:33,1593,21.41,40,84.71,88.70,,0.877,3.569,3.790,0.058,0.794,,,,,,1.346,2.528,,2.712,3.569,3.790,0.0620,0.0530,0.0816,1.169,,12,0.0164,3.569,36,0.001059,3.752
,17,1745,27:37,1657,19.73,42,119.8,83.53,,1.240,3.288,3.531,0.069,0.745,,,,,,1.519,2.713,,3.779,3.288,3.531,0.0325,0.0553,0.0641,0.588,,19,0.005339,3.288,36,0.002821,3.429
,18,2094,28:40,1720,18.47,43,153.3,78.33,,1.587,3.079,3.322,0.073,0.716,,,,,,1.677,2.884,,3.290,3.079,3.322,0.0481,0.0562,0.0739,0.856,,13,0.008176,3.079,36,0.002314,3.239
,19,2508,29:42,1782,17.95,44,44.27,73.51,,0.458,2.992,3.045,0.018,0.927,,,,,,1.920,3.146,,0.804,2.992,3.045,0.0497,0.0448,0.0669,1.110,,35,0.002934,2.992,36,-0.000870,3.077
,20,3000,30:46,1846,17.03,47,221.7,69.33,,2.295,2.839,3.066,0.074,0.695,,,,,,1.901,3.125,,2.973,2.839,3.066,0.0535,0.0543,0.0762,0.984,,13,0.007260,2.839,36,0.002078,2.991
,21,0,31:49,1909,19.56,26,0.000000,0.000000,0.000000,0.000000,3.260,5.036,0.353,,0.227,0.0573,5.731,0.885,1117,0.766,1.902,,88.39,3.299,4.910,0.0126,0.0131,0.0182,0.962,,13,0.0615,3.299,36,-0.000202,4.917
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:32,32,26.00,60,0.000000,0.000000,0.000000,0.000000,3.620,6.451,0.439,,0.343,0.0765,5.099,0.824,1360,0.163,1.345,,156.7,3.732,6.197,0.0128,0.009138,0.0157,1.401,,12,0.114,3.732,36,-0.001894,6.266
,2,22,11:51,711,30.49,75,8.979,9.177,62.16,0.0755,4.372,7.387,0.408,0.113,0.280,0.0704,4.692,0.658,2141,0.015,1.174,,62.74,4.439,7.131,0.0281,0.0325,0.0429,0.864,,12,0.121,4.439,36,-0.001967,7.202
,3,49,12:54,774,32.26,78,19.52,19.63,137.1,0.164,4.511,7.499,0.398,0.141,0.217,0.0697,4.645,0.658,2141,0.000,1.157,,51.39,4.616,7.258,0.0327,0.0397,0.0514,0.824,,12,0.120,4.616,36,-0.000245,7.267
,4,81,13:56,836,32.94,78,31.31,30.96,236.6,0.263,4.594,7.488,0.387,0.166,0.256,0.0727,4.850,0.630,2000,0.002,1.158,,43.62,4.697,7.271,0.0447,0.0385,0.0590,1.159,,12,0.117,4.697,36,-0.001265,7.316
,5,118,15:00,900,34.88,78,42.56,42.76,342.3,0.358,4.794,7.499,0.361,0.222,0.257,0.0722,4.817,0.624,2000,0.000,1.157,,47.61,4.881,7.297,0.0355,0.0363,0.0508,0.977,,12,0.109,4.881,36,0.000124,7.292
,6,163,16:03,963,35.71,78,57.10,55.44,468.6,0.480,4.828,7.432,0.350,0.241,0.187,0.0716,4.774,0.623,1731,0.009,1.167,,38.25,4.958,7.195,0.0396,0.0430,0.0585,0.920,,12,0.102,4.958,36,-0.001265,7.241
,7,216,17:06,1026,35.06,76,70.22,68.30,630.3,0.590,4.907,7.271,0.325,0.287,0.198,0.0727,4.846,0.650,1680,0.031,1.193,,33.35,5.019,7.096,0.0480,0.0398,0.0623,1.206,,12,0.0948,5.019,36,-0.000122,7.101
,8,279,18:09,1089,36.63,76,86.19,81.13,779.0,0.725,4.924,7.125,0.309,0.315,0.044,0.0695,4.636,0.715,1411,0.053,1.217,,26.33,5.089,6.962,0.0554,0.0445,0.0711,1.245,,13,0.0833,5.089,36,0.000597,6.940
,9,353,19:12,1152,37.01,74,91.17,91.91,980.4,0.767,5.075,6.843,0.258,0.414,0.221,0.0692,4.612,0.615,1501,0.096,1.268,,27.42,5.103,6.732,0.0450,0.0387,0.0594,1.162,,12,0.0745,5.103,36,-0.000045,6.734
,10,442,20:15,1215,35.45,72,97.18,98.22,1192,0.817,4.998,6.407,0.220,0.482,0.189,0.0672,4.479,0.594,1552,0.171,1.354,,30.46,4.979,6.328,0.0332,0.0294,0.0443,1.129,,13,0.0648,4.979,36,0.000768,6.300
