File path:,
File note:,
File date:,09/06/17
File time:,04:40:59
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.358,0.372,0.376,0.386
Ek:,392.5,350.1,351.0,352.3
Pm:,111.3,130.1,92.30,110.6
Em:,1032,,694.9,1081
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.122,0.131,0.309,0.168
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,20.71,39,0.000000,0.000000,0.000000,0.000000,3.452,5.710,0.395,,0.257,0.0544,5.439,0.699,1757,0.150,1.382,,136.4,3.497,5.575,0.0108,0.0108,0.0152,1.002,,12,0.0736,3.497,36,0.000451,5.559
,2,22,12:08,728,24.06,45,7.968,7.663,75.63,0.0709,4.009,6.286,0.362,0.183,0.212,0.0571,5.708,0.619,2077,0.045,1.255,,34.14,4.104,6.192,0.0488,0.0369,0.0612,1.324,,12,0.0743,4.104,36,0.002040,6.119
,3,49,13:11,791,26.04,48,16.31,16.50,167.2,0.145,4.341,6.506,0.333,0.264,0.284,0.0567,5.666,0.532,2768,0.009,1.213,,37.47,4.329,6.383,0.0373,0.0402,0.0548,0.927,,14,0.0782,4.329,36,0.000572,6.363
,4,81,14:15,855,26.90,48,25.69,26.21,276.9,0.229,4.484,6.566,0.317,0.302,0.270,0.0568,5.677,0.562,2512,0.000,1.202,,34.44,4.473,6.459,0.0401,0.0415,0.0577,0.966,,12,0.0756,4.473,36,0.000445,6.443
,5,118,15:18,918,27.43,48,35.50,36.50,420.1,0.316,4.571,6.537,0.301,0.336,0.263,0.0591,5.912,0.576,2448,0.004,1.207,,30.71,4.548,6.474,0.0383,0.0496,0.0627,0.773,,12,0.0797,4.548,36,0.002357,6.389
,6,163,16:20,980,27.70,49,46.84,47.78,579.2,0.417,4.617,6.479,0.287,0.363,0.281,0.0590,5.901,0.551,2141,0.013,1.218,,30.26,4.608,6.395,0.0343,0.0480,0.0590,0.715,,14,0.0697,4.608,36,0.000264,6.385
,7,216,17:23,1043,27.98,48,57.66,59.50,704.1,0.513,4.664,6.362,0.267,0.402,0.286,0.0541,5.413,0.509,2397,0.032,1.240,,27.58,4.629,6.312,0.0387,0.0471,0.0610,0.822,,12,0.0647,4.629,36,0.003575,6.184
,8,279,18:26,1106,27.58,48,71.96,71.52,997.4,0.641,4.597,6.194,0.258,0.414,0.227,0.0594,5.936,0.552,1872,0.060,1.274,,24.35,4.598,6.115,0.0460,0.0420,0.0623,1.093,,12,0.0645,4.598,36,0.000136,6.111
,9,353,19:30,1170,27.43,48,84.59,83.39,1177,0.753,4.572,6.013,0.240,0.446,0.202,0.0554,5.537,0.573,1757,0.092,1.312,,28.05,4.571,5.976,0.0313,0.0391,0.0501,0.798,,12,0.0551,4.571,36,0.002402,5.890
,10,442,20:33,1233,26.86,47,101.1,93.30,1553,0.900,4.477,5.805,0.229,0.460,0.034,0.0583,5.833,0.646,1757,0.131,1.359,,20.29,4.554,5.757,0.0438,0.0400,0.0593,1.095,,12,0.0465,4.554,36,0.002873,5.654
,11,547,21:37,1297,26.87,47,110.1,100.5,2108,0.980,4.478,5.607,0.201,0.515,0.169,0.0640,6.398,0.578,1488,0.171,1.407,,18.31,4.507,5.552,0.0396,0.0411,0.0571,0.962,,16,0.0440,4.507,36,0.000903,5.519
,12,671,22:39,1359,26.71,46,115.9,106.1,2538,1.032,4.451,5.380,0.173,0.574,0.225,0.0628,6.281,0.782,1283,0.220,1.467,,14.78,4.445,5.312,0.0311,0.0498,0.0587,0.625,,13,0.0380,4.445,36,-0.000091,5.316
,13,819,23:42,1422,25.63,47,127.7,109.7,2832,1.137,4.271,5.061,0.156,0.601,0.024,0.0574,5.743,0.722,1437,0.297,1.559,,11.61,4.294,5.037,0.0407,0.0495,0.0641,0.821,,14,0.0308,4.294,36,0.001002,5.001
