File path:,
File note:,
File date:,03/06/17
File time:,12:26:29
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.424,0.445,0.442,0.449
Ek:,348.7,329.8,304.9,343.3
Pm:,93.50,130.0,112.4,124.1
Em:,,1147,905.9,975.5
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.093,0.085,0.122,0.116
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,11.81,38,0.000000,0.000000,0.000000,0.000000,1.968,3.399,0.421,,0.306,0.0512,5.116,0.642,2141,0.102,1.493,,78.97,1.991,3.341,0.0117,0.0125,0.0171,0.931,,12,0.0431,1.991,36,0.000684,3.317
,2,22,07:09,429,13.40,43,8.821,9.044,65.23,0.0420,2.233,3.728,0.401,0.053,0.352,0.0492,4.924,0.518,3101,0.005,1.362,,40.44,2.204,3.693,0.0256,0.0265,0.0368,0.966,,14,0.0473,2.204,36,0.001724,3.631
,3,49,08:12,492,13.61,44,19.35,19.39,138.8,0.0922,2.268,3.747,0.395,0.070,0.337,0.0470,4.702,0.474,3037,0.000,1.354,,28.84,2.251,3.693,0.0340,0.0367,0.0500,0.927,,13,0.0452,2.251,36,0.001604,3.635
,4,81,09:15,555,13.72,43,31.26,30.66,232.5,0.149,2.287,3.725,0.386,0.088,0.264,0.0477,4.765,0.532,2717,0.006,1.363,,34.49,2.283,3.666,0.0265,0.0301,0.0401,0.881,,12,0.0461,2.283,36,0.001628,3.608
,5,118,10:18,618,13.97,43,43.10,42.46,353.5,0.205,2.328,3.668,0.365,0.129,0.329,0.0497,4.975,0.486,2717,0.022,1.384,,26.76,2.316,3.620,0.0305,0.0380,0.0487,0.802,,12,0.0423,2.316,36,0.001011,3.584
,6,163,11:21,681,14.38,43,55.61,55.23,475.5,0.265,2.397,3.638,0.341,0.183,0.314,0.0484,4.844,0.490,2397,0.030,1.395,,30.55,2.364,3.606,0.0214,0.0346,0.0407,0.619,,12,0.0419,2.364,36,0.001821,3.540
,7,216,12:24,744,14.41,42,69.55,68.30,597.9,0.331,2.402,3.542,0.322,0.217,0.227,0.0460,4.596,0.514,2320,0.058,1.433,,28.08,2.380,3.494,0.0277,0.0284,0.0397,0.978,,12,0.0388,2.380,36,0.001007,3.458
,8,279,13:27,807,14.61,42,81.94,81.46,878.4,0.391,2.434,3.447,0.294,0.274,0.292,0.0523,5.228,0.421,1923,0.087,1.473,,24.46,2.438,3.428,0.0314,0.0256,0.0405,1.225,,13,0.0330,2.438,36,0.001866,3.361
,9,353,14:30,870,14.76,42,93.65,94.00,1018,0.446,2.459,3.347,0.265,0.332,0.228,0.0479,4.790,0.558,1757,0.119,1.516,,17.80,2.441,3.325,0.0316,0.0383,0.0497,0.824,,13,0.0321,2.441,36,0.001477,3.272
,10,442,15:33,933,14.79,41,103.1,103.3,1402,0.491,2.465,3.214,0.233,0.399,0.244,0.0527,5.267,0.575,1603,0.166,1.579,,18.76,2.454,3.187,0.0256,0.0295,0.0391,0.868,,14,0.0275,2.454,36,0.000408,3.172
