File path:,
File note:,
File date:,24/06/17
File time:,04:20:10
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.443,0.452,0.445,0.460
Ek:,384.1,383.8,374.5,365.8
Pm:,143.6,137.1,139.7,133.5
Em:,1171,1004,1304,982.8
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.081,0.093,0.061,0.146
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,8.779,42,0.000000,0.000000,0.000000,0.000000,1.463,2.588,0.435,,0.314,0.0548,5.477,0.769,1437,0.089,1.462,,109.2,1.485,2.525,0.006422,0.007040,0.009529,0.912,,12,0.0358,1.485,36,-0.000038,2.527
,2,22,12:08,728,9.410,44,9.286,9.472,70.11,0.0319,1.568,2.714,0.422,,0.299,0.0529,5.292,0.674,1680,0.038,1.394,,26.36,1.585,2.641,0.0267,0.0298,0.0400,0.895,,16,0.0354,1.585,36,0.000148,2.635
,3,49,13:11,791,9.614,46,20.46,20.38,157.9,0.0702,1.602,2.751,0.418,0.008,0.279,0.0535,5.351,0.679,1731,0.024,1.376,,27.94,1.627,2.673,0.0253,0.0276,0.0374,0.915,,14,0.0363,1.627,36,-0.000224,2.681
,4,81,14:14,854,9.897,46,32.67,32.35,273.7,0.112,1.649,2.764,0.403,0.045,0.290,0.0561,5.610,0.666,1552,0.019,1.369,,35.28,1.670,2.698,0.0155,0.0247,0.0291,0.626,,12,0.0377,1.670,36,-0.000051,2.700
,5,118,15:17,917,10.51,48,43.87,45.01,383.3,0.151,1.751,2.787,0.372,0.123,0.318,0.0539,5.394,0.596,1680,0.011,1.358,,28.79,1.724,2.750,0.0233,0.0270,0.0357,0.861,,12,0.0388,1.724,36,0.001190,2.707
,6,163,16:20,980,10.54,49,61.32,58.84,515.7,0.210,1.757,2.817,0.376,0.118,0.196,0.0525,5.254,0.639,1411,0.000,1.343,,25.49,1.783,2.750,0.0252,0.0284,0.0379,0.889,,12,0.0349,1.783,36,0.000217,2.742
,7,216,17:24,1044,10.97,49,74.78,73.19,644.6,0.257,1.828,2.797,0.346,0.185,0.244,0.0496,4.955,0.739,1501,0.007,1.353,,21.61,1.846,2.730,0.0255,0.0320,0.0409,0.796,,13,0.0293,1.846,36,-0.000035,2.731
,8,279,18:27,1107,11.20,49,89.25,87.86,915.9,0.306,1.867,2.745,0.320,0.239,0.277,0.0545,5.451,0.743,1411,0.026,1.379,,22.60,1.860,2.716,0.0242,0.0292,0.0379,0.827,,12,0.0321,1.860,36,0.000975,2.681
,9,353,19:29,1169,11.51,49,100.4,102.3,1132,0.345,1.919,2.682,0.285,0.314,0.290,0.0533,5.325,0.640,1360,0.050,1.411,,17.76,1.907,2.654,0.0299,0.0296,0.0421,1.010,,14,0.0270,1.907,36,0.000318,2.642
,10,442,20:33,1233,11.66,49,114.0,114.8,1403,0.391,1.944,2.619,0.258,0.369,0.304,0.0527,5.270,0.546,1232,0.076,1.445,,14.85,1.924,2.589,0.0331,0.0302,0.0447,1.097,,13,0.0257,1.924,36,0.000323,2.577
