File path:,
File note:,
File date:,13/06/17
File time:,15:20:13
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.417,0.426,0.424,0.427
Ek:,333.7,330.3,314.3,346.8
Pm:,99.84,126.0,122.5,115.0
Em:,709.7,1199,2601,1034
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.259,0.056,0.080,0.105
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,31.57,35,0.000000,0.000000,0.000000,0.000000,5.262,8.811,0.403,,0.357,0.0658,6.577,0.832,1232,0.193,1.323,,171.3,5.331,8.515,0.0131,0.0132,0.0186,0.986,,12,0.131,5.331,36,-0.001242,8.560
,2,22,12:08,728,36.20,46,8.575,8.876,85.87,0.114,6.033,9.886,0.390,0.151,0.280,0.0648,6.481,0.722,1488,0.064,1.179,,49.35,6.092,9.638,0.0432,0.0574,0.0719,0.753,,12,0.146,6.092,36,-0.000815,9.667
,3,49,13:11,791,37.55,48,18.53,19.00,178.1,0.247,6.258,10.06,0.378,0.184,0.245,0.0604,6.035,0.695,1757,0.045,1.158,,50.89,6.329,9.811,0.0435,0.0528,0.0684,0.823,,12,0.139,6.329,36,0.001060,9.773
,4,81,14:14,854,37.71,47,30.54,29.98,312.6,0.407,6.285,10.09,0.377,0.187,0.234,0.0641,6.410,0.694,1488,0.042,1.155,,55.42,6.381,9.812,0.0497,0.0369,0.0619,1.348,,12,0.144,6.381,36,-0.000901,9.844
,5,118,15:18,918,38.43,48,42.93,41.44,429.0,0.572,6.405,10.07,0.364,0.215,0.186,0.0604,6.037,0.712,1488,0.044,1.158,,37.86,6.526,9.819,0.0685,0.0536,0.0870,1.277,,12,0.133,6.526,36,0.001086,9.780
,6,163,16:21,981,40.30,48,55.91,53.76,621.4,0.745,6.717,10.22,0.343,0.266,0.159,0.0633,6.331,0.698,1309,0.029,1.140,,46.99,6.823,9.980,0.0377,0.0556,0.0672,0.678,,12,0.137,6.823,36,0.000117,9.975
,7,216,17:24,1044,42.56,50,70.29,66.30,798.4,0.936,7.093,10.51,0.325,0.314,0.098,0.0614,6.138,0.727,1309,0.000,1.108,,38.40,7.251,10.25,0.0551,0.0553,0.0781,0.997,,12,0.127,7.251,36,0.000214,10.24
,8,279,18:27,1107,44.26,50,77.03,78.83,1008,1.026,7.377,10.19,0.276,0.408,0.234,0.0600,6.000,0.670,1309,0.032,1.144,,35.14,7.372,10.02,0.0562,0.0503,0.0754,1.116,,12,0.112,7.372,36,0.000003,10.02
,9,353,19:30,1170,45.02,50,86.69,89.43,1348,1.155,7.503,9.946,0.246,0.467,0.257,0.0634,6.341,0.618,1283,0.057,1.172,,30.48,7.497,9.847,0.0528,0.0562,0.0771,0.941,,12,0.0984,7.497,36,0.001451,9.795
,10,442,20:33,1233,43.94,48,94.02,94.69,1683,1.252,7.324,9.303,0.213,0.521,0.299,0.0632,6.325,0.588,1309,0.130,1.253,,25.49,7.288,9.221,0.0514,0.0558,0.0758,0.920,,13,0.0821,7.288,36,0.002465,9.132
