File path:,
File note:,
File date:,21/06/17
File time:,14:44:09
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.492,0.495,0.494,0.476
Ek:,506.7,603.4,529.6,610.3
Pm:,167.0,189.5,180.7,192.6
Em:,878.5,732.7,1013,1198
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.235,0.165,0.079,0.091
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,10.41,63,0.000000,0.000000,0.000000,0.000000,1.736,3.438,0.495,,0.385,0.0652,6.522,0.755,1501,0.070,0.987,,154.5,1.764,3.310,0.005801,0.008156,0.0100,0.711,,14,0.0611,1.764,36,-0.000650,3.334
,2,22,12:08,728,11.31,68,10.37,10.60,83.10,0.0371,1.886,3.566,0.471,0.080,0.345,0.0627,6.273,0.715,1757,0.032,0.952,,38.88,1.914,3.438,0.0282,0.0272,0.0392,1.034,,12,0.0610,1.914,36,-0.000383,3.452
,3,49,13:11,791,11.64,70,22.82,23.00,181.1,0.0816,1.940,3.630,0.466,0.099,0.356,0.0614,6.137,0.627,1923,0.014,0.935,,36.75,1.973,3.498,0.0210,0.0358,0.0415,0.588,,12,0.0580,1.973,36,-0.000639,3.521
,4,81,14:14,854,11.91,70,36.76,36.86,300.5,0.131,1.986,3.636,0.454,0.123,0.330,0.0616,6.160,0.674,1808,0.012,0.933,,39.28,2.012,3.542,0.0208,0.0330,0.0390,0.630,,12,0.0589,2.012,36,0.000435,3.526
,5,118,15:18,918,12.37,71,51.58,51.83,442.3,0.184,2.062,3.663,0.437,0.158,0.351,0.0622,6.224,0.628,1808,0.004,0.926,,35.01,2.085,3.553,0.0259,0.0330,0.0419,0.787,,12,0.0558,2.085,36,-0.000161,3.559
,6,163,16:20,980,12.55,73,70.15,68.63,620.5,0.251,2.092,3.672,0.430,0.172,0.299,0.0632,6.321,0.636,1680,0.002,0.924,,33.89,2.125,3.578,0.0243,0.0354,0.0429,0.687,,12,0.0595,2.125,36,0.000424,3.563
,7,216,17:23,1043,13.08,73,88.01,86.59,793.1,0.315,2.180,3.680,0.407,0.217,0.307,0.0610,6.097,0.728,1552,0.000,0.922,,28.19,2.190,3.576,0.0346,0.0349,0.0492,0.991,,12,0.0550,2.190,36,-0.000716,3.602
,8,279,18:27,1107,13.31,73,108.6,105.6,1040,0.388,2.218,3.632,0.389,0.247,0.253,0.0619,6.189,0.644,1488,0.013,0.934,,31.41,2.245,3.547,0.0265,0.0319,0.0415,0.829,,12,0.0528,2.245,36,0.000113,3.543
,9,353,19:30,1170,13.52,74,130.8,125.2,1326,0.468,2.254,3.580,0.371,0.278,0.190,0.0624,6.236,0.645,1309,0.028,0.948,,27.94,2.295,3.492,0.0281,0.0323,0.0428,0.871,,12,0.0496,2.295,36,0.000235,3.483
,10,442,20:33,1233,13.86,74,148.4,145.2,1749,0.530,2.310,3.478,0.336,0.337,0.216,0.0657,6.571,0.675,1283,0.058,0.976,,26.77,2.347,3.410,0.0243,0.0314,0.0397,0.772,,12,0.0452,2.347,36,0.000547,3.390
,11,547,21:36,1296,14.44,74,156.1,159.9,2057,0.558,2.406,3.367,0.285,0.427,0.298,0.0624,6.245,0.658,1117,0.093,1.008,,18.66,2.411,3.327,0.0347,0.0347,0.0491,1.002,,15,0.0351,2.411,36,0.000689,3.302
,12,671,22:39,1359,14.02,72,184.2,164.5,2613,0.658,2.336,3.220,0.275,0.436,0.300,0.0647,6.467,0.554,1309,0.143,1.054,,15.92,2.343,3.167,0.0362,0.0370,0.0518,0.977,,12,0.0345,2.343,36,0.000273,3.157
,13,819,23:42,1422,13.94,74,189.1,166.8,3033,0.676,2.323,3.021,0.231,0.510,0.281,0.0615,6.149,0.805,1117,0.218,1.123,,15.15,2.304,2.997,0.0274,0.0367,0.0458,0.747,,12,0.0306,2.304,36,0.000623,2.975
,14,995,24:45,1485,13.45,72,187.8,166.4,3271,0.671,2.242,2.764,0.189,0.579,0.187,0.0546,5.459,0.642,1283,0.331,1.228,,9.815,2.235,2.734,0.0389,0.0328,0.0509,1.187,,12,0.0202,2.235,36,-0.000068,2.737
,15,1204,25:48,1548,12.80,70,172.0,163.4,,0.615,2.133,2.488,0.143,0.662,,,,,,0.479,1.364,,5.700,2.133,2.488,0.0511,0.0358,0.0624,1.429,,12,0.009882,2.133,36,0.000439,2.472
,16,1451,26:51,1611,11.33,66,202.0,158.0,,0.722,1.888,2.193,0.139,0.645,,,,,,0.678,1.547,,4.906,1.888,2.193,0.0547,0.0297,0.0623,1.845,,12,0.0143,1.888,36,0.001149,2.152
,17,1745,27:54,1674,10.73,69,203.1,150.9,,0.726,1.788,2.023,0.116,0.688,,,,,,0.819,1.678,,5.030,1.788,2.023,0.0384,0.0267,0.0468,1.438,,27,0.005226,1.788,36,0.000465,2.006
,18,2094,28:57,1737,9.701,70,268.2,143.0,,0.959,1.617,1.854,0.128,0.638,,,,,,0.984,1.830,,3.868,1.617,1.854,0.0507,0.0346,0.0614,1.467,,12,0.008623,1.617,36,-0.000665,1.878
,19,2508,30:00,1800,9.911,75,80.56,135.2,,0.288,1.652,1.707,0.032,0.904,,,,,,1.156,1.989,,0.846,1.652,1.707,0.0430,0.0485,0.0648,0.886,,20,0.004391,1.652,36,-0.001676,1.767
,20,3000,31:04,1864,9.173,82,237.5,128.4,,0.849,1.529,1.660,0.079,0.759,,,,,,1.216,2.044,,2.629,1.529,1.660,0.0326,0.0379,0.0500,0.859,,13,0.006683,1.529,36,-0.000809,1.689
,21,0,32:07,1927,8.770,37,0.000000,0.000000,0.000000,0.000000,1.462,2.615,0.441,,0.395,0.0653,6.534,0.775,1283,0.407,1.298,,78.86,1.485,2.532,0.008397,0.0103,0.0133,0.816,,13,0.0412,1.485,36,-0.000230,2.541
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,10.41,76,0.000000,0.000000,0.000000,0.000000,1.463,2.847,0.486,,0.441,0.0750,5.001,0.771,1603,0.062,1.016,,170.1,1.456,2.719,0.003831,0.006360,0.007425,0.602,,12,0.0578,1.456,36,-0.000818,2.748
,2,22,12:08,728,11.31,82,10.16,10.69,64.58,0.0312,1.579,2.933,0.462,0.083,0.418,0.0731,4.874,0.665,1821,0.031,0.986,,43.22,1.575,2.801,0.0132,0.0251,0.0284,0.526,,13,0.0553,1.575,36,-0.001294,2.848
,3,49,13:11,791,11.64,83,22.90,23.28,142.1,0.0703,1.590,2.985,0.467,0.080,0.332,0.0722,4.816,0.712,1808,0.013,0.969,,47.35,1.629,2.856,0.0159,0.0205,0.0259,0.776,,12,0.0542,1.629,36,-0.000580,2.877
,4,81,14:14,854,11.91,84,37.77,37.50,247.1,0.116,1.596,2.990,0.466,0.083,0.349,0.0760,5.066,0.690,1680,0.011,0.967,,36.11,1.640,2.864,0.0236,0.0243,0.0339,0.973,,12,0.0572,1.640,36,-0.000910,2.897
,5,118,15:18,918,12.37,86,54.10,53.02,365.6,0.166,1.631,3.011,0.458,0.101,0.280,0.0772,5.145,0.734,1488,0.004,0.961,,40.00,1.680,2.891,0.0193,0.0233,0.0303,0.830,,12,0.0588,1.680,36,-0.000709,2.917
,6,163,16:20,980,12.55,87,71.60,70.66,507.5,0.220,1.689,3.013,0.439,0.139,0.308,0.0776,5.170,0.706,1552,0.003,0.960,,36.71,1.744,2.900,0.0232,0.0212,0.0315,1.094,,12,0.0553,1.744,36,-0.000654,2.923
,7,216,17:23,1043,13.08,88,91.58,89.82,643.9,0.281,1.741,3.023,0.424,0.170,0.304,0.0743,4.950,0.658,1488,0.000,0.957,,36.37,1.771,2.915,0.0225,0.0220,0.0315,1.024,,12,0.0535,1.771,36,-0.000285,2.925
,8,279,18:27,1107,13.31,89,107.1,110.5,843.1,0.329,1.835,2.978,0.384,0.243,0.322,0.0753,5.018,0.669,1437,0.015,0.971,,34.88,1.865,2.888,0.0195,0.0219,0.0293,0.889,,12,0.0463,1.865,36,-0.000034,2.890
,9,353,19:30,1170,13.52,88,131.1,132.2,1058,0.402,1.851,2.944,0.371,0.264,0.232,0.0747,4.977,0.734,1360,0.027,0.982,,27.97,1.903,2.851,0.0270,0.0204,0.0339,1.323,,12,0.0447,1.903,36,-0.000369,2.864
,10,442,20:33,1233,13.86,87,156.3,155.0,1401,0.480,1.856,2.872,0.354,0.290,0.103,0.0789,5.263,0.830,988.8,0.053,1.007,,23.13,1.931,2.762,0.0259,0.0249,0.0360,1.040,,12,0.0422,1.931,36,-0.001301,2.809
,11,547,21:36,1296,14.44,87,171.2,177.9,1494,0.525,1.908,2.777,0.313,0.361,0.218,0.0680,4.536,0.658,1437,0.089,1.042,,25.12,1.934,2.703,0.0220,0.0213,0.0306,1.035,,14,0.0343,1.934,36,-0.000145,2.708
,12,671,22:39,1359,14.02,85,182.1,189.3,1970,0.559,1.924,2.641,0.271,0.431,0.246,0.0731,4.876,0.752,1117,0.145,1.095,,20.07,1.938,2.582,0.0252,0.0199,0.0321,1.268,,14,0.0303,1.938,36,-0.000387,2.596
,13,819,23:42,1422,13.94,84,208.5,189.2,2642,0.640,1.850,2.482,0.255,0.449,0.171,0.0803,5.356,0.520,1040,0.218,1.165,,16.62,1.886,2.421,0.0195,0.0256,0.0322,0.762,,12,0.0278,1.886,36,-0.000062,2.423
,14,995,24:45,1485,13.45,82,199.0,187.1,2708,0.611,1.811,2.264,0.200,0.544,0.166,0.0678,4.520,0.613,1168,0.335,1.278,,11.95,1.824,2.222,0.0263,0.0205,0.0333,1.281,,12,0.0187,1.824,36,-0.000368,2.235
,15,1204,25:48,1548,12.80,80,229.3,182.9,3034,0.704,1.668,2.060,0.190,0.542,0.226,0.0628,4.185,0.918,1168,0.468,1.404,,13.10,1.653,2.037,0.0169,0.0239,0.0293,0.707,,14,0.0172,1.653,36,-0.000137,2.042
,16,1451,26:51,1611,11.33,79,404.6,177.0,167.1,1.242,1.629,2.259,0.279,0.364,0.021,0.0029,0.191,0.920,25590,0.338,1.280,,7.711,1.555,1.839,0.0313,0.0196,0.0369,1.599,,15,0.0106,1.555,36,0.000271,1.830
,17,1745,27:54,1674,10.73,77,196.3,169.8,,0.602,1.446,1.630,0.112,0.688,,,,,,0.855,1.775,,5.174,1.446,1.630,0.0272,0.0227,0.0354,1.194,,12,0.009224,1.446,36,0.000128,1.625
,18,2094,28:57,1737,9.701,81,150.3,162.2,,0.461,1.391,1.499,0.072,0.790,,,,,,1.017,1.930,,3.197,1.391,1.499,0.0231,0.0245,0.0336,0.945,,12,0.004730,1.391,36,-0.000513,1.517
,19,2508,30:00,1800,9.911,82,115.9,154.9,,0.356,1.326,1.390,0.046,0.858,,,,,,1.175,2.081,,1.824,1.326,1.390,0.0272,0.0224,0.0352,1.211,,22,0.003444,1.326,36,-0.001050,1.428
