File path:,
File note:,
File date:,15/06/17
File time:,05:13:28
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.375,0.388,0.393,0.401
Ek:,189.3,190.6,183.1,184.0
Pm:,109.4,67.97,69.57,113.5
Em:,,686.6,1036,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.149,0.630,0.195,0.076
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,23.45,38,0.000000,0.000000,0.000000,0.000000,3.908,6.453,0.394,,0.283,0.0573,5.730,0.747,1629,0.201,1.556,,138.8,3.965,6.293,0.0106,0.0130,0.0168,0.811,,12,0.0856,3.965,36,0.000023,6.292
,2,22,12:08,728,27.77,43,8.181,7.799,72.85,0.0826,4.628,7.368,0.372,0.121,0.125,0.0550,5.499,0.606,2768,0.052,1.362,,36.05,4.755,7.197,0.0400,0.0547,0.0677,0.731,,12,0.0919,4.755,36,0.000219,7.189
,3,49,13:11,791,31.57,46,15.55,16.21,167.4,0.157,5.261,7.706,0.317,0.269,0.270,0.0567,5.672,0.542,3331,0.005,1.303,,36.28,5.255,7.591,0.0396,0.0508,0.0644,0.779,,12,0.0889,5.255,36,0.001943,7.521
,4,81,14:14,854,32.76,46,23.76,24.75,279.2,0.240,5.460,7.727,0.293,0.325,0.258,0.0572,5.723,0.530,3011,0.003,1.299,,30.77,5.406,7.612,0.0484,0.0529,0.0717,0.914,,12,0.0934,5.406,36,0.000789,7.584
,5,118,15:17,917,34.16,48,31.29,32.97,429.8,0.316,5.694,7.748,0.265,0.391,0.242,0.0605,6.048,0.515,2397,0.000,1.296,,28.13,5.667,7.656,0.0443,0.0551,0.0707,0.804,,12,0.0844,5.667,36,0.000841,7.625
,6,163,16:20,980,34.53,48,40.49,41.04,568.0,0.409,5.754,7.656,0.248,0.426,0.216,0.0579,5.787,0.592,2448,0.012,1.311,,34.72,5.719,7.590,0.0257,0.0474,0.0539,0.542,,12,0.0773,5.719,36,0.001119,7.550
,7,216,17:24,1044,33.90,47,49.88,48.76,748.8,0.504,5.650,7.347,0.231,0.454,0.244,0.0576,5.757,0.510,2320,0.055,1.366,,20.61,5.613,7.274,0.0633,0.0499,0.0806,1.269,,12,0.0698,5.613,36,0.001613,7.216
,8,279,18:27,1107,32.83,44,55.49,56.08,982.1,0.561,5.472,6.831,0.199,0.509,0.171,0.0585,5.846,0.626,1731,0.134,1.470,,22.57,5.439,6.771,0.0401,0.0433,0.0590,0.925,,12,0.0586,5.439,36,0.001315,6.723
,9,353,19:29,1169,32.57,43,62.30,62.37,1144,0.629,5.428,6.592,0.176,0.555,0.235,0.0538,5.381,0.418,1808,0.175,1.523,,17.56,5.380,6.518,0.0362,0.0538,0.0648,0.673,,13,0.0492,5.380,36,-0.000224,6.527
,10,442,20:33,1233,31.52,43,67.54,67.70,1604,0.682,5.254,6.202,0.153,0.600,0.226,0.0602,6.025,0.626,1360,0.249,1.619,,12.72,5.245,6.139,0.0551,0.0435,0.0702,1.267,,13,0.0381,5.245,36,-0.000025,6.140
,11,547,21:36,1296,29.90,41,70.07,71.98,2011,0.708,4.984,5.716,0.128,0.647,0.197,0.0611,6.106,0.460,1488,0.356,1.756,,12.01,4.973,5.671,0.0371,0.0448,0.0581,0.827,,13,0.0292,4.973,36,-0.000056,5.673
,12,671,22:39,1359,27.65,40,84.81,75.42,2296,0.857,4.608,5.275,0.126,0.633,0.165,0.0568,5.682,0.525,1603,0.469,1.903,,12.13,4.582,5.241,0.0373,0.0395,0.0543,0.945,,15,0.0292,4.582,36,0.000329,5.229
,13,819,23:42,1422,25.45,38,88.69,78.27,2231,0.896,4.241,4.756,0.108,0.663,0.154,0.0452,4.524,0.614,2320,0.629,2.111,,8.074,4.264,4.722,0.0376,0.0426,0.0568,0.883,,15,0.0137,4.264,36,-0.000641,4.745
,14,995,24:45,1485,24.25,37,77.44,80.78,,0.782,4.041,4.382,0.078,0.744,,,,,,0.768,2.291,,4.692,4.041,4.382,0.0512,0.0516,0.0727,0.992,,16,0.009572,4.041,36,0.001661,4.323
,15,1204,25:48,1548,22.54,37,56.64,83.18,,0.572,3.756,3.942,0.047,0.833,,,,,,0.966,2.547,,2.795,3.756,3.942,0.0469,0.0470,0.0663,0.998,,14,0.0111,3.756,36,-0.000144,3.947
,16,1451,26:51,1611,20.11,37,97.51,85.60,,0.985,3.352,3.594,0.067,0.745,,,,,,1.156,2.793,,2.580,3.352,3.594,0.0755,0.0554,0.0936,1.364,,14,0.0138,3.352,36,-0.000278,3.604
,17,1745,27:54,1674,19.23,40,89.09,88.12,,0.900,3.205,3.377,0.051,0.797,,,,,,1.294,2.973,,2.228,3.205,3.377,0.0516,0.0577,0.0774,0.894,,17,0.002478,3.205,36,0.001112,3.337
,18,2094,28:57,1737,17.88,41,121.6,90.76,,1.229,2.980,3.163,0.058,0.758,,,,,,1.449,3.174,,2.392,2.980,3.163,0.0562,0.0524,0.0768,1.074,,20,0.005125,2.980,36,-0.002292,3.246
,19,2508,30:00,1800,17.12,42,131.4,93.47,,1.327,2.854,3.012,0.052,0.773,,,,,,1.572,3.333,,1.884,2.854,3.012,0.0469,0.0694,0.0838,0.675,,12,0.0139,2.854,36,0.002331,2.928
,20,3000,31:03,1863,15.77,45,100.0,96.17,,1.011,2.629,2.720,0.033,0.844,,,,,,1.849,3.691,,1.077,2.629,2.720,0.0462,0.0704,0.0842,0.656,,29,0.002273,2.629,36,0.001004,2.684
,21,0,32:06,1926,18.35,21,0.000000,0.000000,0.000000,0.000000,3.059,4.244,0.279,,0.279,0.0546,5.462,0.738,1552,0.826,2.366,,67.88,3.049,4.173,0.0120,0.0114,0.0166,1.055,,12,0.0423,3.049,36,0.000033,4.172
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,23.45,46,0.000000,0.000000,0.000000,0.000000,3.321,5.575,0.404,,0.332,0.0695,4.636,0.747,1629,0.187,1.452,,182.5,3.369,5.396,0.006760,0.008809,0.0111,0.767,,12,0.0881,3.369,36,-0.000775,5.424
,2,22,12:08,728,27.77,54,8.121,8.054,56.27,0.0680,3.986,6.318,0.369,0.158,0.223,0.0637,4.247,0.610,2768,0.047,1.281,,46.07,4.061,6.168,0.0295,0.0350,0.0457,0.842,,12,0.0873,4.061,36,0.000723,6.142
