File path:,
File note:,
File date:,30/06/17
File time:,14:25:21
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.439,0.431,0.434,0.454
Ek:,282.3,306.5,294.1,264.4
Pm:,94.60,114.3,102.1,107.1
Em:,685.0,1056,791.3,941.9
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.274,0.086,0.142,0.103
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,43.05,33,0.000000,0.000000,0.000000,0.000000,7.176,12.14,0.409,,0.369,0.0393,3.926,0.611,2243,0.234,1.310,,161.4,7.092,12.01,0.0228,0.0203,0.0305,1.121,,17,0.122,7.092,36,0.007141,11.75
,2,22,12:08,728,49.31,41,9.197,9.297,50.44,0.165,8.218,14.12,0.418,0.111,0.278,0.0381,3.808,0.538,2589,0.061,1.126,,70.53,8.298,13.91,0.0338,0.0721,0.0796,0.468,,12,0.137,8.298,36,0.008763,13.60
,3,49,13:11,791,52.06,43,20.15,19.76,108.6,0.360,8.677,14.74,0.411,0.145,0.188,0.0368,3.679,0.546,2883,0.016,1.079,,66.36,8.768,14.51,0.0507,0.0700,0.0865,0.724,,12,0.144,8.768,36,0.0102,14.14
,4,81,14:14,854,55.45,44,30.49,30.93,191.1,0.546,9.241,14.82,0.376,0.220,0.320,0.0392,3.918,0.456,3088,0.011,1.073,,66.96,9.154,14.67,0.0507,0.0650,0.0824,0.780,,12,0.150,9.154,36,0.009735,14.32
,5,118,15:17,917,56.68,45,43.57,42.36,273.8,0.780,9.447,14.98,0.369,0.239,0.166,0.0385,3.853,0.526,2717,0.000,1.062,,49.23,9.624,14.75,0.0629,0.0830,0.104,0.758,,17,0.133,9.624,36,0.007171,14.49
,6,163,16:20,980,60.55,45,52.76,54.39,393.9,0.944,10.09,14.92,0.324,0.331,0.357,0.0401,4.013,0.435,2717,0.004,1.066,,49.24,9.962,14.85,0.0653,0.0746,0.0992,0.876,,13,0.136,9.962,36,0.009986,14.49
,7,216,17:24,1044,61.53,45,65.81,66.31,515.1,1.177,10.25,14.75,0.305,0.367,0.264,0.0396,3.960,0.470,2589,0.016,1.078,,54.68,10.23,14.57,0.0529,0.0592,0.0794,0.894,,13,0.121,10.23,36,0.005892,14.36
,8,279,18:27,1107,62.89,45,77.14,77.85,678.6,1.380,10.48,14.49,0.276,0.420,0.327,0.0404,4.039,0.458,2448,0.034,1.098,,42.56,10.37,14.40,0.0656,0.0683,0.0947,0.961,,12,0.117,10.37,36,0.007481,14.13
,9,353,19:30,1170,62.85,44,87.42,84.81,886.4,1.564,10.47,13.92,0.248,0.469,0.322,0.0417,4.170,0.438,2192,0.076,1.142,,39.90,10.44,13.83,0.0551,0.0648,0.0850,0.850,,13,0.0968,10.44,36,0.004961,13.66
,10,442,20:33,1233,61.12,42,98.46,90.06,1064,1.762,10.19,13.11,0.223,0.507,0.292,0.0400,3.996,0.442,2192,0.143,1.213,,34.20,10.11,13.03,0.0375,0.0767,0.0854,0.489,,12,0.0907,10.11,36,0.005812,12.82
,11,547,21:36,1296,57.63,40,111.4,93.36,1282,1.993,9.604,12.06,0.204,0.528,0.173,0.0389,3.891,0.459,2077,0.242,1.318,,24.34,9.639,11.94,0.0553,0.0765,0.0944,0.722,,12,0.0710,9.639,36,0.002101,11.86
,12,671,22:39,1359,54.53,37,116.3,94.59,1522,2.081,9.088,10.99,0.173,0.576,0.221,0.0377,3.766,0.554,2243,0.362,1.446,,23.97,9.062,10.91,0.0616,0.0462,0.0770,1.332,,13,0.0581,9.062,36,0.003303,10.79
