File path:,
File note:,
File date:,08/06/17
File time:,03:06:31
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.343,0.374,0.343,0.347
Ek:,363.9,311.8,345.6,363.1
Pm:,86.57,91.34,87.63,79.72
Em:,19426,803.7,941.5,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.244,0.247,0.253,0.331
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,9.909,34,0.000000,0.000000,0.000000,0.000000,1.651,2.607,0.366,,0.236,0.0621,6.215,0.712,1552,0.092,1.640,,104.1,1.674,2.546,0.005301,0.006486,0.008376,0.817,,12,0.0354,1.674,36,0.000072,2.543
,2,22,12:08,728,11.21,39,7.216,7.325,76.75,0.0332,1.868,2.780,0.328,0.168,0.280,0.0579,5.793,0.570,2320,0.024,1.538,,29.43,1.865,2.730,0.0174,0.0237,0.0294,0.734,,14,0.0327,1.865,36,0.000369,2.716
,3,49,13:11,791,11.44,39,15.66,15.73,175.0,0.0719,1.906,2.802,0.320,0.193,0.273,0.0593,5.929,0.518,2192,0.016,1.526,,21.79,1.902,2.767,0.0294,0.0267,0.0397,1.103,,12,0.0347,1.902,36,0.001061,2.729
,4,81,14:14,854,11.71,41,25.47,24.92,291.3,0.117,1.951,2.846,0.314,0.213,0.277,0.0597,5.972,0.514,2243,0.000,1.502,,25.93,1.941,2.801,0.0266,0.0199,0.0332,1.337,,12,0.0370,1.941,36,0.000777,2.773
,5,118,15:17,917,11.91,41,35.14,34.58,420.2,0.161,1.984,2.826,0.298,0.252,0.275,0.0591,5.913,0.508,2128,0.007,1.513,,25.98,1.957,2.802,0.0216,0.0244,0.0325,0.884,,13,0.0346,1.957,36,0.001496,2.748
,6,163,16:20,980,12.16,41,45.05,45.08,591.8,0.207,2.026,2.800,0.276,0.302,0.259,0.0603,6.029,0.552,1872,0.017,1.527,,18.26,2.026,2.756,0.0293,0.0272,0.0400,1.078,,12,0.0304,2.026,36,-0.000060,2.758
,7,216,17:24,1044,12.40,42,54.13,55.90,738.1,0.249,2.066,2.757,0.251,0.361,0.215,0.0567,5.674,0.486,1872,0.032,1.550,,17.70,2.055,2.724,0.0256,0.0278,0.0378,0.920,,12,0.0273,2.055,36,0.000473,2.707
,8,279,18:26,1106,12.27,42,67.43,66.86,994.6,0.310,2.045,2.697,0.242,0.375,0.213,0.0592,5.920,0.564,1680,0.055,1.585,,14.70,2.037,2.668,0.0295,0.0313,0.0430,0.944,,12,0.0269,2.037,36,-0.000084,2.672
,9,353,19:29,1169,12.28,42,77.06,77.53,1354,0.354,2.046,2.618,0.218,0.425,0.226,0.0637,6.370,0.498,1603,0.087,1.633,,16.30,2.036,2.602,0.0237,0.0253,0.0347,0.936,,13,0.0254,2.036,36,0.000948,2.568
,10,442,20:33,1233,12.26,43,88.56,80.42,1546,0.407,2.044,2.556,0.200,0.465,0.165,0.0581,5.810,0.777,1309,0.114,1.673,,17.21,2.030,2.539,0.0168,0.0243,0.0296,0.691,,14,0.0216,2.030,36,0.000283,2.529
,11,547,21:36,1296,12.00,42,103.1,81.99,2088,0.474,2.001,2.465,0.188,0.485,0.164,0.0634,6.340,0.442,1603,0.155,1.734,,7.887,2.014,2.435,0.0404,0.0349,0.0534,1.155,,13,0.0201,2.014,36,-0.000313,2.446
,12,671,22:39,1359,12.31,44,93.95,83.33,1837,0.432,2.051,2.385,0.140,0.609,0.024,0.0455,4.546,0.734,1488,0.193,1.792,,9.683,2.028,2.399,0.0263,0.0278,0.0383,0.947,,13,0.0144,2.028,36,0.002044,2.326
,13,819,23:42,1422,11.87,44,109.7,84.43,,0.504,1.978,2.284,0.134,0.615,,,,,,0.246,1.871,,5.896,1.978,2.284,0.0351,0.0382,0.0519,0.918,,12,0.0132,1.978,36,0.000934,2.251
,14,995,24:45,1485,11.48,44,106.2,85.26,,0.488,1.913,2.142,0.107,0.680,,,,,,0.329,1.996,,4.978,1.913,2.142,0.0329,0.0320,0.0459,1.030,,12,0.0102,1.913,36,-0.000247,2.151
