File path:,
File note:,
File date:,16/06/17
File time:,10:21:56
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.379,0.406,0.402,0.405
Ek:,276.7,244.2,255.2,257.7
Pm:,99.71,99.27,157.8,83.95
Em:,4320,,,700.7
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.075,0.108,0.138,0.118
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,17.69,42,0.000000,0.000000,0.000000,0.000000,2.948,4.942,0.404,,0.291,0.0561,5.607,0.733,1731,0.188,1.537,,159.9,2.992,4.825,0.004521,0.0105,0.0115,0.429,,12,0.0654,2.992,36,0.000319,4.814
,2,19,12:08,728,20.69,49,7.154,6.959,59.84,0.0533,3.449,5.532,0.377,0.106,0.226,0.0523,5.230,0.611,2589,0.061,1.373,,42.09,3.477,5.397,0.0267,0.0370,0.0456,0.722,,12,0.0699,3.477,36,0.000346,5.384
,3,42,13:11,791,22.52,51,14.51,14.77,138.1,0.108,3.753,5.734,0.346,0.197,0.301,0.0546,5.462,0.522,2960,0.024,1.325,,43.23,3.750,5.665,0.0242,0.0371,0.0443,0.652,,12,0.0679,3.750,36,0.001372,5.615
,4,68,14:14,854,23.31,53,22.99,22.85,220.1,0.171,3.884,5.869,0.338,0.224,0.233,0.0538,5.376,0.584,2640,0.000,1.295,,37.95,3.875,5.761,0.0321,0.0380,0.0497,0.846,,12,0.0740,3.875,36,0.000803,5.732
,5,99,15:17,917,24.12,54,30.78,31.54,343.2,0.229,4.020,5.834,0.311,0.284,0.273,0.0576,5.757,0.581,2563,0.006,1.302,,38.25,4.003,5.773,0.0293,0.0358,0.0463,0.819,,15,0.0680,4.003,36,0.001068,5.735
,6,134,16:20,980,24.53,53,39.73,40.25,440.1,0.296,4.088,5.810,0.296,0.316,0.252,0.0545,5.453,0.558,2448,0.010,1.308,,35.86,4.072,5.713,0.0280,0.0362,0.0458,0.775,,12,0.0651,4.072,36,0.000731,5.687
,7,176,17:23,1043,25.10,53,46.70,49.35,605.2,0.348,4.184,5.695,0.265,0.381,0.276,0.0571,5.710,0.610,2128,0.031,1.334,,28.95,4.172,5.618,0.0300,0.0399,0.0499,0.751,,12,0.0565,4.172,36,0.000160,5.612
,8,224,18:26,1106,24.79,53,57.64,58.19,744.6,0.429,4.132,5.564,0.257,0.391,0.217,0.0552,5.520,0.540,2000,0.055,1.366,,25.62,4.134,5.448,0.0345,0.0379,0.0513,0.910,,12,0.0516,4.134,36,-0.000675,5.472
,9,280,19:30,1170,24.44,52,68.93,66.69,939.6,0.513,4.073,5.404,0.246,0.408,0.234,0.0557,5.573,0.634,2269,0.086,1.406,,23.22,4.073,5.379,0.0396,0.0400,0.0562,0.990,,12,0.0485,4.073,36,0.002468,5.290
,10,344,20:33,1233,24.17,50,74.49,73.65,1163,0.555,4.028,5.142,0.217,0.463,0.219,0.0561,5.613,0.586,1680,0.141,1.478,,21.88,4.029,5.061,0.0242,0.0405,0.0472,0.597,,15,0.0406,4.029,36,-0.001178,5.103
,11,420,21:36,1296,22.97,49,92.44,80.04,1479,0.688,3.828,4.909,0.220,0.439,0.184,0.0585,5.848,0.593,1757,0.196,1.548,,17.84,3.827,4.820,0.0381,0.0406,0.0557,0.939,,12,0.0437,3.827,36,-0.000797,4.849
,12,507,22:39,1359,22.68,47,84.09,85.46,1538,0.626,3.780,4.531,0.166,0.556,0.167,0.0504,5.038,0.591,1629,0.295,1.677,,12.62,3.778,4.493,0.0380,0.0420,0.0566,0.904,,12,0.0279,3.778,36,0.000461,4.476
,13,609,23:42,1422,20.96,46,98.79,89.96,2100,0.736,3.493,4.170,0.162,0.542,0.202,0.0573,5.727,0.739,1731,0.408,1.822,,12.75,3.486,4.130,0.0299,0.0407,0.0505,0.735,,15,0.0258,3.486,36,-0.000156,4.136
,14,727,24:45,1485,19.57,44,93.60,93.42,2684,0.697,3.262,3.744,0.129,0.610,0.200,0.0613,6.130,0.542,1360,0.568,2.029,,8.946,3.240,3.737,0.0368,0.0416,0.0556,0.885,,12,0.0229,3.240,36,0.000566,3.717
,15,865,25:48,1548,17.99,42,86.23,95.95,,0.642,2.999,3.331,0.100,0.673,,,,,,0.762,2.281,,5.824,2.999,3.331,0.0370,0.0434,0.0570,0.854,,18,0.0107,2.999,36,-0.000952,3.365
,16,1024,26:51,1611,16.97,41,88.11,97.64,,0.656,2.829,3.095,0.086,0.703,,,,,,0.896,2.455,,5.336,2.829,3.095,0.0350,0.0356,0.0499,0.985,,14,0.009720,2.829,36,-0.000037,3.097
,17,1210,27:54,1674,15.52,41,103.6,98.68,,0.772,2.587,2.829,0.086,0.684,,,,,,1.074,2.685,,3.355,2.587,2.829,0.0506,0.0516,0.0722,0.981,,14,0.009352,2.587,36,-0.001286,2.876
,18,1426,28:57,1737,14.20,41,95.41,99.25,,0.710,2.367,2.537,0.067,0.733,,,,,,1.314,2.995,,3.240,2.367,2.537,0.0289,0.0437,0.0524,0.661,,25,0.005343,2.367,36,-0.000572,2.557
,19,1677,30:00,1800,13.31,43,126.4,99.54,,0.941,2.219,2.400,0.075,0.686,,,,,,1.445,3.166,,3.003,2.219,2.400,0.0463,0.0386,0.0603,1.201,,13,0.0102,2.219,36,0.000328,2.388
,20,1968,31:03,1863,13.01,45,99.95,99.65,,0.744,2.168,2.284,0.051,0.780,,,,,,1.570,3.327,,1.759,2.168,2.284,0.0519,0.0406,0.0660,1.278,,30,0.001598,2.168,36,-0.000681,2.309
,21,0,32:06,1926,14.34,26,0.000000,0.000000,0.000000,0.000000,2.391,3.652,0.345,,0.178,0.0528,5.282,0.786,1360,0.607,2.080,,79.40,2.409,3.564,0.007894,0.0122,0.0146,0.646,,12,0.0428,2.409,36,0.000286,3.554
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,17.69,52,0.000000,0.000000,0.000000,0.000000,2.497,4.251,0.413,,0.309,0.0665,4.434,0.744,1680,0.174,1.383,,129.0,2.542,4.109,0.0105,0.006101,0.0122,1.723,,12,0.0657,2.542,36,-0.000649,4.133
,2,19,12:08,728,20.69,60,7.332,7.431,49.14,0.0452,2.887,4.702,0.386,0.132,0.266,0.0644,4.295,0.626,2448,0.062,1.250,,40.47,2.948,4.570,0.0261,0.0305,0.0401,0.855,,12,0.0659,2.948,36,-0.000803,4.599
,3,42,13:11,791,22.52,64,16.09,15.69,107.4,0.0993,3.024,4.901,0.383,0.158,0.077,0.0637,4.247,0.640,2717,0.019,1.199,,43.72,3.105,4.770,0.0262,0.0276,0.0381,0.949,,12,0.0743,3.105,36,0.000177,4.764
,4,68,14:14,854,23.31,65,24.12,24.13,178.9,0.149,3.221,4.992,0.355,0.228,0.125,0.0655,4.369,0.634,2269,0.000,1.177,,39.10,3.319,4.875,0.0240,0.0318,0.0398,0.757,,12,0.0657,3.319,36,0.000587,4.854
,5,99,15:17,917,24.12,66,33.03,33.08,257.0,0.204,3.308,4.965,0.334,0.271,0.168,0.0647,4.311,0.592,2448,0.006,1.184,,42.71,3.371,4.828,0.0268,0.0211,0.0341,1.267,,12,0.0633,3.371,36,-0.000746,4.855
,6,134,16:20,980,24.53,66,42.28,41.92,350.1,0.261,3.377,4.933,0.316,0.309,0.094,0.0651,4.339,0.610,2128,0.012,1.191,,36.24,3.456,4.797,0.0198,0.0312,0.0370,0.635,,12,0.0596,3.456,36,-0.000818,4.826
,7,176,17:23,1043,25.10,65,48.62,50.98,437.0,0.300,3.504,4.842,0.276,0.388,0.234,0.0618,4.123,0.610,2371,0.031,1.214,,29.01,3.514,4.752,0.0331,0.0269,0.0427,1.230,,12,0.0508,3.514,36,-0.000527,4.771
,8,224,18:26,1106,24.79,64,59.22,59.60,590.4,0.365,3.469,4.716,0.264,0.406,0.230,0.0657,4.377,0.598,1872,0.059,1.246,,30.10,3.481,4.637,0.0295,0.0246,0.0384,1.200,,12,0.0501,3.481,36,-0.000162,4.643
