File path:,
File note:,
File date:,20/06/17
File time:,22:42:45
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.451,0.449,0.469,0.465
Ek:,572.2,612.2,520.7,572.3
Pm:,163.8,183.2,165.4,190.5
Em:,688.1,1176,941.8,1230
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.245,0.078,0.104,0.124
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,6.516,38,0.000000,0.000000,0.000000,0.000000,1.086,1.938,0.440,,0.407,0.0698,6.983,0.774,1360,0.109,1.358,,119.6,1.099,1.872,0.001982,0.006156,0.006467,0.322,,15,0.0320,1.099,36,-0.000226,1.881
,2,22,12:08,728,6.949,41,9.597,9.734,92.96,0.0242,1.158,2.054,0.436,0.005,0.367,0.0702,7.016,0.758,1488,0.046,1.281,,29.79,1.189,1.988,0.0142,0.0227,0.0268,0.626,,12,0.0330,1.189,36,-0.000200,1.995
,3,49,13:11,791,7.076,43,21.29,21.18,201.2,0.0536,1.179,2.085,0.434,0.017,0.350,0.0682,6.819,0.631,1629,0.031,1.262,,23.36,1.230,2.011,0.0240,0.0233,0.0335,1.033,,12,0.0313,1.230,36,-0.000368,2.024
,4,81,14:14,854,7.344,44,33.73,34.06,338.7,0.0849,1.224,2.097,0.416,0.061,0.397,0.0694,6.943,0.664,1680,0.025,1.255,,25.19,1.234,2.026,0.0184,0.0255,0.0314,0.721,,14,0.0340,1.234,36,-0.000558,2.046
,5,118,15:17,917,7.577,44,47.43,48.09,476.4,0.119,1.263,2.112,0.402,0.097,0.357,0.0670,6.705,0.578,1552,0.018,1.246,,23.42,1.286,2.045,0.0200,0.0255,0.0324,0.783,,12,0.0314,1.286,36,-0.000533,2.064
,6,163,16:20,980,7.740,45,64.82,63.97,644.8,0.163,1.290,2.142,0.398,0.114,0.283,0.0657,6.569,0.641,1603,0.003,1.229,,24.37,1.306,2.063,0.0211,0.0228,0.0311,0.922,,12,0.0327,1.306,36,-0.000687,2.088
,7,216,17:23,1043,8.018,46,80.34,81.14,842.6,0.202,1.336,2.128,0.372,0.168,0.328,0.0648,6.478,0.625,1437,0.010,1.237,,21.45,1.348,2.064,0.0273,0.0191,0.0334,1.429,,12,0.0303,1.348,36,-0.000585,2.085
,8,279,18:26,1106,8.091,47,103.9,99.59,1134,0.262,1.348,2.149,0.373,0.171,0.261,0.0675,6.752,0.766,1181,0.000,1.224,,18.93,1.379,2.083,0.0292,0.0231,0.0372,1.266,,12,0.0295,1.379,36,-0.000383,2.097
,9,353,19:29,1169,8.184,47,126.7,118.8,1313,0.319,1.364,2.128,0.359,0.197,0.219,0.0618,6.179,0.767,1283,0.010,1.237,,24.96,1.376,2.076,0.0135,0.0246,0.0281,0.550,,12,0.0293,1.376,36,0.000350,2.064
,10,442,20:32,1232,8.543,47,135.9,138.9,1747,0.342,1.424,2.056,0.307,0.299,0.399,0.0656,6.565,0.528,1411,0.045,1.280,,15.73,1.409,2.010,0.0249,0.0290,0.0382,0.857,,12,0.0264,1.409,36,-0.000057,2.012
,11,547,21:35,1295,8.564,47,157.4,158.9,2200,0.396,1.427,2.004,0.288,0.335,0.244,0.0668,6.680,0.618,1117,0.073,1.313,,15.72,1.423,1.966,0.0186,0.0292,0.0346,0.637,,12,0.0253,1.423,36,0.000155,1.961
,12,671,22:38,1358,8.750,47,168.7,163.8,2681,0.425,1.458,1.948,0.251,0.409,0.351,0.0663,6.634,0.487,1232,0.103,1.351,,13.84,1.448,1.907,0.0210,0.0256,0.0331,0.820,,12,0.0201,1.448,36,-0.000172,1.913
,13,819,23:41,1421,8.628,48,181.7,163.1,2813,0.458,1.438,1.848,0.222,0.462,0.251,0.0570,5.703,0.626,1168,0.163,1.424,,11.16,1.425,1.831,0.0229,0.0283,0.0364,0.808,,12,0.0174,1.425,36,0.000182,1.825
,14,995,24:44,1484,8.125,47,212.3,160.7,3859,0.535,1.354,1.721,0.213,0.461,0.187,0.0644,6.441,0.794,1040,0.248,1.529,,8.611,1.352,1.681,0.0243,0.0296,0.0383,0.822,,12,0.0167,1.352,36,-0.000845,1.711
,15,1204,25:47,1547,7.853,48,169.6,156.6,3140,0.427,1.309,1.524,0.141,0.616,0.063,0.0433,4.330,0.488,732.8,0.411,1.727,,7.318,1.292,1.521,0.0219,0.0224,0.0313,0.976,,14,0.008614,1.292,36,0.000811,1.492
,16,1451,26:50,1610,7.089,47,203.7,151.1,,0.513,1.182,1.374,0.140,0.591,,,,,,0.564,1.915,,4.213,1.182,1.374,0.0339,0.0308,0.0458,1.099,,16,0.007201,1.182,36,0.000726,1.348
,17,1745,27:54,1674,6.569,45,213.2,144.7,,0.537,1.095,1.247,0.122,0.620,,,,,,0.723,2.110,,3.526,1.095,1.247,0.0294,0.0317,0.0432,0.928,,14,0.006707,1.095,36,0.000669,1.223
,18,2094,28:57,1737,5.760,50,360.7,138.1,,0.908,0.960,1.160,0.172,0.437,,,,,,0.853,2.269,,4.261,0.960,1.160,0.0370,0.0288,0.0469,1.282,,14,0.008285,0.960,36,-0.000696,1.185
,19,2508,30:00,1800,6.159,51,77.39,132.0,,0.195,1.026,1.059,0.031,0.892,,,,,,1.029,2.485,,0.801,1.026,1.059,0.0302,0.0274,0.0408,1.102,,21,0.000911,1.026,36,0.000436,1.043
,20,3000,31:03,1863,5.773,55,134.5,127.0,,0.339,0.962,1.007,0.045,0.838,,,,,,1.133,2.612,,0.831,0.962,1.007,0.0351,0.0415,0.0543,0.848,,22,0.002799,0.962,36,-0.000231,1.016
,21,0,32:06,1926,5.794,27,0.000000,0.000000,0.000000,0.000000,0.966,1.650,0.415,,0.411,0.0699,6.989,0.835,1117,0.303,1.595,,56.24,0.973,1.590,0.007281,0.008221,0.0110,0.886,,13,0.0260,0.973,36,-0.000354,1.603
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,6.516,45,0.000000,0.000000,0.000000,0.000000,0.907,1.611,0.437,,0.430,0.0812,5.414,0.818,1283,0.093,1.185,,90.15,0.908,1.536,0.005474,0.004310,0.006967,1.270,,12,0.0310,0.908,36,-0.000528,1.555
