File path:,
File note:,
File date:,20/06/17
File time:,03:04:46
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.452,0.449,0.447,0.456
Ek:,326.1,352.1,354.4,364.1
Pm:,93.23,118.5,115.0,105.0
Em:,,867.6,769.1,378.4
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.119,0.211,0.209,0.351
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,8.605,49,0.000000,0.000000,0.000000,0.000000,1.434,2.564,0.441,,0.331,0.0613,6.130,0.802,1411,0.093,1.345,,107.9,1.456,2.483,0.006273,0.007154,0.009515,0.877,,12,0.0389,1.456,36,-0.000259,2.492
,2,22,12:08,728,9.435,52,8.849,9.621,77.06,0.0294,1.572,2.631,0.402,0.071,0.358,0.0582,5.816,0.693,1731,0.066,1.311,,26.21,1.574,2.561,0.0269,0.0264,0.0376,1.018,,16,0.0363,1.574,36,-0.000196,2.568
,3,49,13:11,791,9.410,53,20.31,20.58,182.9,0.0674,1.568,2.678,0.414,0.052,0.288,0.0620,6.199,0.645,1603,0.047,1.287,,22.09,1.597,2.591,0.0335,0.0300,0.0450,1.115,,12,0.0404,1.597,36,-0.001103,2.631
,4,81,14:15,855,9.984,55,31.85,32.44,292.5,0.106,1.664,2.742,0.393,0.112,0.256,0.0600,5.997,0.718,1603,0.022,1.257,,25.53,1.687,2.674,0.0246,0.0298,0.0386,0.827,,13,0.0384,1.687,36,-0.000111,2.678
,5,118,15:18,918,10.25,57,45.81,44.78,438.3,0.152,1.708,2.792,0.388,0.132,0.215,0.0617,6.169,0.712,1488,0.004,1.235,,22.86,1.752,2.720,0.0297,0.0302,0.0423,0.984,,13,0.0385,1.752,36,-0.000118,2.724
,6,163,16:20,980,10.48,59,61.39,58.01,571.9,0.204,1.747,2.803,0.377,0.160,0.122,0.0583,5.826,0.772,1488,0.000,1.230,,27.58,1.791,2.736,0.0227,0.0256,0.0343,0.887,,12,0.0378,1.791,36,0.000165,2.730
,7,216,17:23,1043,11.13,59,69.36,71.43,784.4,0.230,1.855,2.732,0.321,0.274,0.314,0.0603,6.030,0.723,1731,0.026,1.262,,18.49,1.843,2.685,0.0345,0.0297,0.0455,1.161,,12,0.0341,1.843,36,0.000419,2.670
,8,279,18:27,1107,11.77,60,81.01,84.79,1049,0.269,1.962,2.765,0.290,0.348,0.351,0.0624,6.242,0.633,1411,0.014,1.247,,21.60,1.965,2.733,0.0227,0.0273,0.0355,0.833,,17,0.0284,1.965,36,0.000773,2.705
,9,353,19:30,1170,11.91,61,94.21,96.70,1195,0.313,1.984,2.707,0.267,0.393,0.275,0.0562,5.624,0.798,1232,0.036,1.274,,17.24,1.978,2.678,0.0253,0.0317,0.0406,0.798,,12,0.0257,1.978,36,0.000318,2.667
,10,442,20:33,1233,11.70,61,118.4,106.4,1733,0.393,1.950,2.663,0.268,0.385,0.082,0.0651,6.511,0.720,912.0,0.053,1.294,,14.19,1.995,2.585,0.0297,0.0291,0.0416,1.023,,13,0.0265,1.995,36,-0.001126,2.626
,11,547,21:36,1296,12.63,62,111.4,115.0,1915,0.370,2.105,2.643,0.204,0.531,0.287,0.0581,5.813,0.750,1168,0.061,1.304,,11.14,2.086,2.606,0.0286,0.0369,0.0467,0.775,,12,0.0222,2.086,36,-0.000869,2.638
,12,671,22:39,1359,12.41,63,128.5,122.2,2386,0.426,2.069,2.559,0.191,0.551,0.210,0.0590,5.905,0.587,1117,0.096,1.347,,11.80,2.066,2.529,0.0264,0.0290,0.0392,0.912,,12,0.0200,2.066,36,0.000173,2.522
,13,819,23:42,1422,12.29,64,134.2,128.0,2551,0.445,2.048,2.449,0.164,0.605,0.239,0.0517,5.173,0.910,1603,0.145,1.408,,8.464,2.032,2.410,0.0343,0.0287,0.0447,1.197,,14,0.0166,2.032,36,-0.000998,2.446
,14,995,24:45,1485,11.83,66,116.0,132.3,,0.385,1.972,2.233,0.117,0.703,,,,,,0.255,1.544,,4.566,1.972,2.233,0.0431,0.0374,0.0570,1.154,,12,0.008243,1.972,36,0.000647,2.210
,15,1204,25:48,1548,10.64,65,143.8,135.1,,0.477,1.773,2.014,0.119,0.676,,,,,,0.392,1.712,,5.007,1.773,2.014,0.0333,0.0346,0.0480,0.963,,12,0.0108,1.773,36,0.000102,2.010
,16,1451,26:51,1611,10.30,66,103.2,136.8,,0.343,1.716,1.848,0.071,0.796,,,,,,0.517,1.866,,2.114,1.716,1.848,0.0374,0.0496,0.0622,0.754,,12,0.006204,1.716,36,-0.000198,1.855
,17,1745,27:54,1674,9.137,66,185.5,137.8,,0.616,1.523,1.704,0.106,0.679,,,,,,0.645,2.023,,3.247,1.523,1.704,0.0389,0.0400,0.0558,0.974,,12,0.009267,1.523,36,0.001284,1.658
,18,2094,28:57,1737,,73,-2583995,138.2,,,,,,,,,,,,,,,,1.508,1.494,0.0318,0.0386,0.0500,0.825,,33,0.000821,1.508,36,-0.001646,1.553
,19,2508,30:00,1800,8.621,77,158.2,138.3,,0.525,1.437,1.534,0.063,0.795,,,,,,0.828,2.248,,1.694,1.437,1.534,0.0402,0.0406,0.0571,0.991,,20,0.006031,1.437,36,-0.001153,1.575
,20,3000,31:03,1863,7.737,82,155.8,138.4,,0.517,1.289,1.360,0.052,0.816,,,,,,1.061,2.535,,1.059,1.289,1.360,0.0488,0.0454,0.0667,1.074,,16,0.005428,1.289,36,-0.001351,1.409
,21,0,32:06,1926,7.778,32,0.000000,0.000000,0.000000,0.000000,1.296,2.080,0.377,,0.267,0.0626,6.255,0.808,1232,0.347,1.657,,58.77,1.320,2.027,0.008573,0.008440,0.0120,1.016,,14,0.0276,1.320,36,-0.000311,2.038
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,8.605,60,0.000000,0.000000,0.000000,0.000000,1.177,2.153,0.454,,0.338,0.0739,4.924,0.827,1309,0.078,1.267,,132.9,1.214,2.071,0.004767,0.004342,0.006448,1.098,,12,0.0377,1.214,36,-0.000472,2.088
,2,22,12:08,728,9.435,63,9.462,9.578,63.81,0.0250,1.258,2.207,0.430,0.038,0.377,0.0723,4.817,0.642,1680,0.052,1.236,,33.57,1.295,2.130,0.0159,0.0192,0.0249,0.829,,12,0.0352,1.295,36,-0.000358,2.143
,3,49,13:11,791,9.410,65,20.47,20.54,139.9,0.0541,1.299,2.231,0.418,0.071,0.350,0.0711,4.742,0.667,1603,0.041,1.224,,29.82,1.311,2.153,0.0172,0.0224,0.0282,0.766,,12,0.0374,1.311,36,-0.000625,2.176
,4,81,14:15,855,9.984,66,33.00,32.50,230.0,0.0873,1.375,2.320,0.407,0.113,0.269,0.0707,4.715,0.666,1552,0.001,1.176,,38.78,1.403,2.224,0.0122,0.0173,0.0212,0.705,,14,0.0379,1.403,36,-0.000958,2.259
,5,118,15:18,918,10.25,68,45.76,45.03,335.5,0.121,1.421,2.321,0.388,0.156,0.168,0.0708,4.721,0.777,1309,0.000,1.176,,26.65,1.466,2.246,0.0196,0.0217,0.0293,0.902,,13,0.0361,1.466,36,-0.000614,2.268
,6,163,16:20,980,10.48,70,58.29,58.60,473.4,0.154,1.487,2.315,0.358,0.221,0.244,0.0723,4.823,0.674,1360,0.003,1.179,,28.58,1.516,2.249,0.0146,0.0211,0.0256,0.692,,12,0.0342,1.516,36,-0.000271,2.258
,7,216,17:23,1043,11.13,72,71.36,72.51,596.9,0.189,1.545,2.307,0.330,0.279,0.229,0.0688,4.589,0.734,1488,0.006,1.183,,20.50,1.569,2.244,0.0251,0.0213,0.0329,1.179,,12,0.0301,1.569,36,-0.000221,2.252
,8,279,18:27,1107,11.77,71,86.57,86.53,708.4,0.229,1.589,2.303,0.310,0.322,0.268,0.0632,4.216,0.606,1552,0.008,1.185,,22.54,1.574,2.273,0.0218,0.0220,0.0310,0.992,,13,0.0314,1.574,36,0.000670,2.249
,9,353,19:30,1170,11.91,71,101.2,100.0,1043,0.268,1.599,2.242,0.287,0.364,0.197,0.0736,4.906,0.728,1117,0.036,1.218,,21.30,1.627,2.172,0.0149,0.0208,0.0256,0.713,,12,0.0265,1.627,36,-0.000913,2.205
,10,442,20:33,1233,11.70,73,111.3,107.4,1198,0.294,1.646,2.200,0.252,0.436,0.214,0.0675,4.501,0.724,1168,0.055,1.241,,16.47,1.648,2.162,0.0186,0.0251,0.0312,0.740,,13,0.0242,1.648,36,0.000049,2.161
,11,547,21:36,1296,12.63,72,130.2,113.1,1670,0.344,1.685,2.211,0.238,0.468,0.201,0.0760,5.070,0.776,1040,0.050,1.235,,15.29,1.699,2.167,0.0182,0.0246,0.0306,0.738,,12,0.0238,1.699,36,-0.000144,2.172
,12,671,22:39,1359,12.41,75,135.8,116.8,1912,0.359,1.695,2.125,0.202,0.538,0.176,0.0710,4.731,0.694,1168,0.092,1.284,,10.53,1.704,2.100,0.0293,0.0236,0.0376,1.241,,12,0.0191,1.704,36,0.000254,2.091
,13,819,23:42,1422,12.29,74,127.3,118.4,2368,0.337,1.712,2.027,0.155,0.635,0.234,0.0720,4.801,0.878,912.0,0.145,1.347,,8.655,1.699,2.005,0.0208,0.0285,0.0353,0.730,,15,0.0150,1.699,36,-0.000062,2.008
,14,995,24:45,1485,11.83,74,149.6,118.0,2474,0.395,1.590,1.871,0.150,0.630,0.203,0.0619,4.129,0.920,1040,0.241,1.459,,7.351,1.595,1.844,0.0262,0.0214,0.0338,1.226,,14,0.0110,1.595,36,-0.000686,1.868
,15,1204,25:48,1548,10.64,73,99.17,116.0,,0.262,1.519,1.656,0.082,0.782,,,,,,0.402,1.648,,4.301,1.519,1.656,0.0224,0.0224,0.0317,1.000,,17,0.007233,1.519,36,-0.000605,1.678
,16,1451,26:51,1611,10.30,71,160.0,112.7,,0.423,1.369,1.539,0.110,0.694,,,,,,0.509,1.774,,4.222,1.369,1.539,0.0252,0.0313,0.0402,0.807,,27,0.004709,1.369,36,0.000349,1.526
,17,1745,27:54,1674,9.137,77,122.0,109.0,,0.323,1.306,1.404,0.070,0.794,,,,,,0.653,1.944,,2.831,1.306,1.404,0.0232,0.0258,0.0347,0.900,,12,0.005020,1.306,36,-0.000189,1.411
