File path:,
File note:,
File date:,19/06/17
File time:,22:47:15
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.409,0.433,0.413,0.431
Ek:,536.5,480.9,503.5,477.1
Pm:,139.4,132.8,131.5,166.1
Em:,673.6,623.0,,1313
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.198,0.233,0.918,0.104
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,9.310,50,0.000000,0.000000,0.000000,0.000000,1.552,2.626,0.409,,0.336,0.0638,6.378,0.821,1309,0.062,1.580,,139.0,1.575,2.540,0.004006,0.005663,0.006937,0.708,,12,0.0382,1.575,36,-0.000345,2.552
,2,22,12:08,728,9.893,52,8.482,8.819,83.84,0.0328,1.649,2.684,0.386,0.019,0.341,0.0633,6.329,0.614,1360,0.039,1.546,,31.19,1.680,2.604,0.0170,0.0242,0.0296,0.702,,12,0.0359,1.680,36,-0.000728,2.630
,3,49,13:11,791,10.41,55,18.51,19.16,181.1,0.0716,1.734,2.787,0.378,0.060,0.270,0.0614,6.137,0.750,1603,0.000,1.488,,24.35,1.754,2.721,0.0268,0.0292,0.0397,0.917,,12,0.0394,1.754,36,-0.000040,2.722
,4,81,14:14,854,10.17,55,30.68,30.76,305.9,0.119,1.696,2.730,0.379,0.046,0.335,0.0627,6.272,0.651,1603,0.021,1.520,,28.92,1.713,2.652,0.0215,0.0243,0.0324,0.888,,15,0.0365,1.713,36,-0.000525,2.671
,5,118,15:17,917,10.20,55,45.19,43.34,471.8,0.175,1.700,2.755,0.383,0.040,0.238,0.0664,6.639,0.674,1488,0.012,1.506,,23.70,1.759,2.659,0.0235,0.0298,0.0380,0.788,,12,0.0379,1.759,36,-0.000567,2.680
,6,163,16:20,980,10.55,57,58.87,57.51,614.2,0.228,1.758,2.753,0.361,0.095,0.208,0.0626,6.257,0.742,1283,0.013,1.507,,26.14,1.798,2.674,0.0254,0.0219,0.0335,1.156,,13,0.0361,1.798,36,-0.000240,2.683
,7,216,17:23,1043,10.61,57,76.87,72.75,792.3,0.297,1.768,2.745,0.356,0.106,0.172,0.0609,6.091,0.634,1360,0.015,1.511,,25.55,1.801,2.673,0.0208,0.0270,0.0341,0.770,,13,0.0363,1.801,36,-0.000329,2.685
,8,279,18:26,1106,11.02,56,90.72,89.01,982.2,0.351,1.836,2.721,0.325,0.179,0.209,0.0585,5.846,0.714,1309,0.024,1.524,,21.68,1.867,2.663,0.0255,0.0265,0.0367,0.962,,12,0.0297,1.867,36,0.000595,2.641
,9,353,19:29,1169,11.43,57,100.6,105.8,1289,0.389,1.904,2.664,0.285,0.271,0.251,0.0606,6.062,0.784,1040,0.047,1.557,,15.67,1.902,2.613,0.0356,0.0282,0.0454,1.262,,12,0.0301,1.902,36,-0.000650,2.637
,10,442,20:33,1233,11.21,58,127.7,123.2,1599,0.494,1.869,2.628,0.289,0.255,0.049,0.0601,6.007,0.768,860.8,0.061,1.579,,18.99,1.907,2.565,0.0213,0.0272,0.0346,0.783,,14,0.0284,1.907,36,-0.000056,2.567
,11,547,21:36,1296,11.48,58,136.8,138.9,2098,0.529,1.913,2.552,0.250,0.343,0.337,0.0637,6.368,0.705,1117,0.092,1.626,,11.69,1.893,2.485,0.0373,0.0343,0.0507,1.087,,12,0.0275,1.893,36,-0.001446,2.538
,12,671,22:39,1359,11.26,58,157.8,139.4,2481,0.610,1.877,2.454,0.235,0.367,0.197,0.0614,6.140,0.687,1117,0.136,1.690,,12.37,1.885,2.415,0.0353,0.0241,0.0428,1.465,,13,0.0215,1.885,36,0.000194,2.408
,13,819,23:42,1422,11.40,59,165.1,138.9,3133,0.638,1.900,2.379,0.202,0.447,0.189,0.0635,6.351,0.532,988.8,0.172,1.743,,11.78,1.895,2.339,0.0223,0.0303,0.0376,0.734,,15,0.0202,1.895,36,-0.000455,2.355
,14,995,24:45,1485,11.17,58,159.4,137.2,4027,0.616,1.862,2.217,0.160,0.540,0.163,0.0672,6.721,1.000,784.0,0.258,1.871,,8.497,1.851,2.181,0.0247,0.0300,0.0388,0.823,,13,0.0169,1.851,36,-0.000689,2.206
,15,1204,25:48,1548,10.18,59,183.3,134.7,4752,0.709,1.697,2.002,0.152,0.532,0.024,0.0655,6.554,0.140,1040,0.392,2.072,,8.445,1.732,2.016,0.0169,0.0291,0.0336,0.580,,12,0.0133,1.732,36,0.001255,1.970
,16,1451,26:51,1611,9.918,57,108.1,131.4,,0.418,1.653,1.786,0.074,0.753,,,,,,0.561,2.322,,2.366,1.653,1.786,0.0396,0.0399,0.0562,0.993,,14,0.006991,1.653,36,-0.001911,1.855
,17,1745,27:54,1674,8.893,61,147.0,127.8,,0.568,1.482,1.618,0.084,0.700,,,,,,0.722,2.563,,2.736,1.482,1.618,0.0342,0.0363,0.0498,0.942,,14,0.005810,1.482,36,0.000271,1.609
,18,2094,28:57,1737,8.290,62,84.39,124.4,,0.326,1.382,1.440,0.040,0.844,,,,,,0.936,2.881,,1.271,1.382,1.440,0.0277,0.0363,0.0456,0.763,,15,0.004570,1.382,36,-0.000602,1.461
,19,2508,30:00,1800,7.629,65,180.8,121.5,,0.699,1.271,1.370,0.072,0.710,,,,,,1.034,3.027,,1.918,1.271,1.370,0.0347,0.0380,0.0515,0.912,,21,0.004299,1.271,36,0.001083,1.331
,20,3000,31:03,1863,7.140,68,217.7,119.3,,0.842,1.190,1.283,0.073,0.693,,,,,,1.173,3.233,,1.598,1.190,1.283,0.0471,0.0343,0.0583,1.372,,21,0.004796,1.190,36,0.000158,1.277
