File path:,
File note:,
File date:,20/06/17
File time:,01:51:11
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.445,0.437,0.430,0.432
Ek:,385.4,413.9,398.8,433.4
Pm:,171.3,115.0,108.3,118.4
Em:,,503.2,,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.122,0.309,0.745,0.581
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,9.518,51,0.000000,0.000000,0.000000,0.000000,1.586,2.682,0.409,,0.279,0.0629,6.285,0.827,1283,0.100,1.337,,111.6,1.615,2.601,0.005782,0.006685,0.008839,0.865,,12,0.0395,1.615,36,-0.000142,2.606
,2,22,12:08,728,10.53,56,8.712,9.505,80.20,0.0345,1.755,2.905,0.396,0.115,0.257,0.0605,6.054,0.769,1437,0.015,1.234,,34.87,1.786,2.833,0.0178,0.0242,0.0300,0.735,,13,0.0403,1.786,36,0.000520,2.814
,3,49,13:11,791,10.57,56,18.78,20.45,176.7,0.0743,1.762,2.857,0.383,0.136,0.274,0.0599,5.989,0.709,1411,0.033,1.255,,22.24,1.802,2.780,0.0336,0.0284,0.0440,1.183,,12,0.0362,1.802,36,-0.000643,2.803
,4,81,14:14,854,10.41,58,32.46,32.47,304.0,0.128,1.736,2.896,0.401,0.103,0.206,0.0623,6.232,0.769,1437,0.019,1.238,,25.39,1.754,2.819,0.0242,0.0343,0.0419,0.706,,12,0.0456,1.754,36,0.000307,2.808
,5,118,15:17,917,10.81,59,45.97,45.18,427.0,0.182,1.801,2.950,0.390,0.137,0.253,0.0601,6.008,0.680,1680,0.000,1.215,,27.03,1.816,2.874,0.0245,0.0305,0.0391,0.805,,12,0.0438,1.816,36,-0.000596,2.895
,6,163,16:21,981,11.24,60,58.23,59.08,580.2,0.230,1.873,2.914,0.357,0.203,0.207,0.0591,5.911,0.618,1283,0.012,1.231,,24.41,1.904,2.826,0.0202,0.0319,0.0378,0.632,,12,0.0365,1.904,36,-0.000556,2.846
,7,216,17:24,1044,11.55,60,72.29,73.50,772.6,0.286,1.926,2.894,0.335,0.251,0.212,0.0594,5.940,0.751,1309,0.019,1.239,,27.16,1.957,2.817,0.0189,0.0254,0.0317,0.742,,13,0.0338,1.957,36,0.000073,2.814
,8,279,18:27,1107,11.68,61,89.59,88.26,935.7,0.355,1.947,2.868,0.321,0.277,0.120,0.0557,5.569,0.797,1309,0.029,1.250,,23.71,1.962,2.801,0.0232,0.0267,0.0354,0.867,,12,0.0342,1.962,36,0.000064,2.799
,9,353,19:30,1170,11.96,61,101.4,102.8,1321,0.401,1.994,2.798,0.287,0.344,0.260,0.0621,6.215,0.819,1091,0.054,1.282,,17.22,2.009,2.742,0.0276,0.0324,0.0426,0.851,,12,0.0302,2.009,36,0.000028,2.741
,10,442,20:33,1233,12.19,60,114.3,116.9,1640,0.452,2.032,2.741,0.259,0.403,0.218,0.0616,6.162,0.766,1040,0.076,1.308,,16.45,2.031,2.682,0.0270,0.0289,0.0396,0.935,,12,0.0299,2.031,36,-0.000367,2.695
,11,547,21:36,1296,12.31,63,127.6,129.9,2072,0.505,2.051,2.675,0.233,0.454,0.281,0.0629,6.291,0.574,1117,0.103,1.341,,12.11,2.030,2.633,0.0292,0.0403,0.0498,0.724,,13,0.0279,2.030,36,0.000044,2.631
,12,671,22:39,1359,11.90,64,155.7,141.3,2737,0.616,1.983,2.582,0.232,0.446,0.196,0.0677,6.773,0.832,860.8,0.143,1.389,,12.53,1.996,2.524,0.0337,0.0254,0.0422,1.326,,12,0.0255,1.996,36,-0.000666,2.548
,13,819,23:42,1422,12.04,64,143.8,150.9,2792,0.569,2.006,2.434,0.176,0.566,0.058,0.0566,5.660,0.813,1181,0.212,1.474,,9.466,2.010,2.431,0.0302,0.0327,0.0445,0.926,,13,0.0183,2.010,36,0.001254,2.386
,14,995,24:45,1485,11.70,63,155.6,158.4,3502,0.616,1.949,2.311,0.156,0.601,0.153,0.0584,5.845,0.786,912.0,0.277,1.552,,9.524,1.952,2.279,0.0173,0.0296,0.0343,0.586,,12,0.0152,1.952,36,-0.000472,2.296
,15,1204,25:48,1548,10.77,62,143.6,163.8,,0.568,1.794,2.037,0.119,0.671,,,,,,0.448,1.760,,4.554,1.794,2.037,0.0390,0.0364,0.0534,1.070,,17,0.0104,1.794,36,-0.000053,2.039
