File path:,
File note:,
File date:,22/06/17
File time:,21:43:19
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.453,0.454,0.448,0.451
Ek:,425.3,405.5,435.9,419.9
Pm:,180.4,116.3,174.4,142.6
Em:,1641,,1268,991.0
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.166,0.224,0.123,0.216
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,3.167,40,0.000000,0.000000,0.000000,0.000000,0.528,0.943,0.440,,0.320,0.0463,4.634,0.835,1437,0.103,1.233,,75.90,0.533,0.920,0.003364,0.003838,0.005103,0.877,,18,0.0111,0.533,36,0.000064,0.918
,2,22,12:08,728,3.412,44,9.442,9.720,63.26,0.0115,0.569,0.996,0.429,0.070,0.374,0.0477,4.775,0.639,1731,0.044,1.168,,20.30,0.557,0.976,0.0126,0.0163,0.0206,0.774,,14,0.0141,0.557,36,0.000056,0.974
,3,49,13:11,791,3.435,46,21.49,20.98,142.1,0.0263,0.573,1.020,0.438,0.061,0.280,0.0482,4.816,0.739,1757,0.020,1.141,,22.03,0.587,0.999,0.0112,0.0149,0.0187,0.752,,19,0.0122,0.587,36,0.000261,0.989
,4,81,14:14,854,3.628,47,33.15,33.43,251.3,0.0405,0.605,1.024,0.409,0.126,0.296,0.0515,5.153,0.702,1731,0.016,1.136,,16.05,0.609,1.004,0.0183,0.0165,0.0246,1.109,,16,0.0130,0.609,36,0.000232,0.995
,5,118,15:17,917,3.723,47,46.73,46.71,344.2,0.0571,0.621,1.027,0.396,0.156,0.296,0.0484,4.844,0.666,1731,0.013,1.132,,20.99,0.616,1.016,0.0129,0.0141,0.0191,0.912,,14,0.0129,0.616,36,0.000612,0.994
,6,163,16:20,980,3.880,49,61.70,61.38,379.0,0.0754,0.647,1.040,0.379,0.198,0.076,0.0386,3.861,0.837,1603,0.000,1.118,,15.51,0.643,1.007,0.0159,0.0173,0.0235,0.916,,12,0.0117,0.643,36,0.000060,1.005
,7,216,17:23,1043,3.825,49,79.71,76.78,634.3,0.0974,0.637,1.010,0.369,0.206,0.188,0.0488,4.877,0.646,1411,0.030,1.152,,13.58,0.636,0.991,0.0225,0.0133,0.0262,1.693,,13,0.0132,0.636,36,0.000210,0.984
,8,279,18:27,1107,4.210,51,82.76,92.75,511.7,0.101,0.702,0.998,0.297,0.357,0.043,0.0305,3.046,0.994,1437,0.043,1.166,,10.79,0.685,0.942,0.0153,0.0182,0.0238,0.840,,26,0.007553,0.685,36,-0.000673,0.967
,9,353,19:30,1170,3.887,48,106.7,108.7,962.9,0.130,0.648,0.928,0.302,0.319,0.099,0.0453,4.530,0.797,1309,0.121,1.253,,10.76,0.633,0.917,0.0169,0.0203,0.0264,0.830,,15,0.0113,0.633,36,0.000212,0.909
,10,442,20:33,1233,3.990,50,107.4,124.5,1115,0.131,0.665,0.878,0.243,0.435,0.035,0.0419,4.188,0.987,1360,0.185,1.325,,7.676,0.652,0.852,0.0165,0.0203,0.0261,0.812,,16,0.007384,0.652,36,-0.000277,0.862
