File path:,
File note:,
File date:,23/06/17
File time:,09:46:11
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.391,0.402,0.406,0.417
Ek:,317.3,328.1,303.7,281.3
Pm:,102.8,83.45,77.86,98.22
Em:,1016,,,1499
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.202,0.180,0.155,0.161
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:48,48,5.995,31,0.000000,0.000000,0.000000,0.000000,0.999,1.631,0.387,,0.278,0.0575,5.747,0.733,1731,0.166,1.839,,88.83,1.015,1.592,0.003597,0.005409,0.006496,0.665,,12,0.0209,1.015,36,-0.000042,1.593
,2,22,12:06,726,6.896,46,8.240,8.308,70.83,0.0217,1.149,1.838,0.375,0.014,0.361,0.0535,5.346,0.574,2269,0.035,1.633,,22.93,1.142,1.800,0.0213,0.0192,0.0287,1.113,,16,0.0223,1.142,36,0.000373,1.787
,3,49,13:09,789,7.340,47,17.19,17.75,156.4,0.0452,1.223,1.884,0.351,0.091,0.305,0.0530,5.302,0.668,1872,0.009,1.592,,23.53,1.217,1.847,0.0173,0.0204,0.0268,0.847,,12,0.0226,1.217,36,-0.000390,1.861
,4,81,14:12,852,7.335,47,28.94,27.94,258.9,0.0761,1.223,1.902,0.357,0.079,0.184,0.0531,5.308,0.668,1872,0.000,1.577,,22.40,1.231,1.859,0.0131,0.0248,0.0280,0.531,,12,0.0236,1.231,36,0.000131,1.855
,5,118,15:15,915,7.700,48,37.82,38.52,358.0,0.0995,1.283,1.889,0.321,0.170,0.278,0.0504,5.039,0.699,1757,0.007,1.588,,21.69,1.282,1.861,0.009614,0.0249,0.0267,0.386,,12,0.0201,1.282,36,0.000240,1.853
,6,163,16:19,979,7.579,48,52.06,49.82,504.0,0.137,1.263,1.856,0.319,0.164,0.184,0.0513,5.134,0.628,1808,0.025,1.617,,22.25,1.282,1.823,0.0154,0.0188,0.0243,0.818,,14,0.0189,1.282,36,0.000014,1.823
,7,216,17:22,1042,7.567,48,62.44,61.24,704.9,0.164,1.261,1.774,0.289,0.222,0.253,0.0542,5.419,0.724,1872,0.072,1.691,,16.31,1.249,1.763,0.0240,0.0205,0.0315,1.170,,12,0.0200,1.249,36,0.000664,1.740
,8,279,18:24,1104,7.647,46,73.17,72.55,902.0,0.192,1.274,1.728,0.262,0.282,0.221,0.0537,5.369,0.648,1309,0.101,1.737,,12.27,1.273,1.706,0.0268,0.0229,0.0352,1.171,,14,0.0162,1.273,36,0.000292,1.695
,9,353,19:27,1167,7.715,47,77.20,82.12,1040,0.203,1.286,1.646,0.219,0.383,0.220,0.0489,4.892,0.694,1309,0.156,1.823,,12.34,1.275,1.622,0.0211,0.0186,0.0281,1.129,,13,0.0125,1.275,36,-0.000189,1.629
,10,442,20:31,1231,7.361,45,94.88,89.45,1379,0.249,1.227,1.562,0.215,0.373,0.267,0.0518,5.179,0.594,1309,0.218,1.920,,9.365,1.222,1.550,0.0252,0.0243,0.0350,1.039,,12,0.0122,1.222,36,0.000438,1.534
