File path:,
File note:,
File date:,14/06/17
File time:,02:19:59
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.391,0.401,0.399,0.412
Ek:,331.8,344.6,337.8,324.8
Pm:,111.8,87.32,108.2,107.1
Em:,1163,,913.8,1044
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.055,0.046,0.106,0.108
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:34,34,42.10,37,0.000000,0.000000,0.000000,0.000000,7.017,11.21,0.374,,0.349,0.0728,7.281,0.864,1168,0.131,1.683,,191.1,7.119,10.83,0.0127,0.0147,0.0194,0.859,,12,0.166,7.119,36,-0.002132,10.91
,2,22,11:37,697,47.03,45,8.050,8.326,91.29,0.154,7.838,12.36,0.366,0.076,0.298,0.0689,6.891,0.714,1629,0.026,1.526,,50.13,8.006,11.95,0.0538,0.0575,0.0787,0.935,,12,0.169,8.006,36,-0.002249,12.03
,3,49,12:40,760,48.17,47,17.90,17.82,208.0,0.342,8.028,12.65,0.365,0.090,0.257,0.0705,7.050,0.694,1603,0.002,1.492,,67.17,8.187,12.23,0.0195,0.0570,0.0602,0.343,,12,0.181,8.187,36,-0.003469,12.36
,4,81,13:43,823,49.40,47,28.40,28.11,335.0,0.543,8.233,12.68,0.351,0.127,0.225,0.0687,6.868,0.691,1603,0.000,1.488,,48.85,8.336,12.35,0.0506,0.0648,0.0822,0.782,,12,0.182,8.336,36,0.000303,12.34
,5,118,14:46,886,50.44,47,39.76,38.84,506.4,0.760,8.406,12.68,0.337,0.162,0.238,0.0713,7.126,0.668,1488,0.000,1.488,,46.81,8.585,12.36,0.0536,0.0602,0.0806,0.890,,12,0.170,8.585,36,-0.001378,12.41
,6,163,15:49,949,52.67,47,49.18,50.37,658.5,0.940,8.778,12.57,0.302,0.245,0.306,0.0671,6.709,0.694,1488,0.009,1.501,,37.56,8.745,12.27,0.0725,0.0597,0.0939,1.216,,12,0.161,8.745,36,-0.002824,12.37
,7,216,16:52,1012,51.97,47,66.80,62.10,912.8,1.277,8.662,12.54,0.309,0.225,0.190,0.0702,7.017,0.656,1360,0.011,1.505,,40.52,8.863,12.22,0.0572,0.0599,0.0828,0.955,,12,0.149,8.863,36,-0.000777,12.25
,8,279,17:55,1075,55.14,47,72.54,73.80,1105,1.386,9.190,12.42,0.260,0.345,0.299,0.0658,6.578,0.664,1360,0.021,1.519,,38.18,9.210,12.17,0.0513,0.0582,0.0776,0.881,,12,0.128,9.210,36,-0.001395,12.22
,9,353,18:58,1138,56.14,47,85.45,84.50,1451,1.633,9.357,12.35,0.242,0.388,0.207,0.0683,6.827,0.661,1309,0.027,1.528,,23.75,9.368,12.13,0.0960,0.0660,0.116,1.453,,12,0.133,9.368,36,-0.000992,12.17
,10,442,20:01,1201,57.70,47,93.15,93.07,1849,1.780,9.616,12.18,0.211,0.463,0.190,0.0695,6.946,0.650,1232,0.041,1.549,,27.14,9.615,11.97,0.0683,0.0536,0.0868,1.275,,12,0.115,9.615,36,-0.001382,12.02
,11,547,21:04,1264,57.84,46,101.9,100.2,2191,1.947,9.640,11.85,0.186,0.517,0.191,0.0665,6.651,0.630,1309,0.070,1.593,,22.27,9.630,11.64,0.0607,0.0667,0.0902,0.910,,12,0.0960,9.630,36,-0.001723,11.70
,12,671,22:08,1328,56.69,45,102.3,105.7,2434,1.956,9.448,11.15,0.152,0.589,0.154,0.0602,6.023,0.688,1552,0.137,1.693,,20.56,9.420,11.04,0.0601,0.0509,0.0788,1.180,,12,0.0712,9.420,36,0.000433,11.03
,13,819,23:10,1390,53.90,43,105.0,109.4,3211,2.007,8.984,10.30,0.128,0.637,0.191,0.0651,6.510,0.676,1091,0.230,1.831,,18.64,8.942,10.23,0.0498,0.0478,0.0690,1.043,,12,0.0593,8.942,36,0.000396,10.22
,14,995,24:13,1453,49.78,39,107.8,111.4,3544,2.061,8.296,9.305,0.108,0.672,0.163,0.0591,5.914,0.803,1309,0.363,2.028,,12.61,8.282,9.233,0.0562,0.0504,0.0754,1.115,,12,0.0395,8.282,36,-0.000578,9.254
,15,1204,25:16,1516,44.77,37,115.7,111.8,4577,2.212,7.461,8.255,0.096,0.684,0.137,0.0631,6.313,0.693,784.0,0.536,2.286,,11.40,7.437,8.174,0.0411,0.0499,0.0646,0.824,,14,0.0338,7.437,36,-0.000732,8.200
,16,1451,26:20,1580,39.56,33,117.1,111.1,4946,2.239,6.594,7.173,0.081,0.707,0.115,0.0566,5.661,0.682,1232,0.768,2.631,,7.991,6.600,7.139,0.0429,0.0519,0.0673,0.827,,13,0.0215,6.600,36,-0.000322,7.150
,17,1745,27:23,1643,35.17,31,108.4,109.6,,2.072,5.862,6.250,0.062,0.750,,,,,,1.029,3.019,,5.010,5.862,6.250,0.0490,0.0601,0.0775,0.815,,21,0.0134,5.862,36,0.001634,6.191
,18,2094,28:26,1706,31.38,29,108.4,107.9,,2.071,5.231,5.516,0.052,0.771,,,,,,1.298,3.421,,5.142,5.231,5.516,0.0303,0.0465,0.0555,0.652,,13,0.0112,5.231,36,0.000317,5.505
,19,2508,29:29,1769,28.51,28,128.9,106.1,,2.464,4.752,5.010,0.051,0.755,,,,,,1.531,3.766,,4.078,4.752,5.010,0.0503,0.0383,0.0632,1.314,,31,0.006786,4.752,36,0.001543,4.955
,20,3000,30:32,1832,26.17,28,95.35,104.6,,1.822,4.361,4.504,0.032,0.835,,,,,,1.815,4.189,,1.938,4.361,4.504,0.0548,0.0495,0.0739,1.108,,31,0.003663,4.361,36,0.000948,4.470
