File path:,
File note:,
File date:,03/06/17
File time:,11:54:42
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.419,0.458,0.441,0.458
Ek:,399.6,338.3,360.9,350.6
Pm:,147.4,132.2,122.0,123.5
Em:,1367,1062,885.3,866.5
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.064,0.137,0.168,0.206
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:48,48,13.63,43,0.000000,0.000000,0.000000,0.000000,2.271,4.018,0.435,,0.318,0.0479,4.787,0.650,2128,0.087,1.311,,106.1,2.295,3.952,0.0102,0.0119,0.0156,0.856,,13,0.0489,2.295,36,0.001118,3.912
,2,22,07:07,427,15.39,49,9.030,8.963,60.00,0.0481,2.565,4.351,0.410,0.093,0.353,0.0453,4.529,0.503,3357,0.004,1.211,,42.37,2.555,4.271,0.0307,0.0264,0.0405,1.167,,17,0.0495,2.555,36,0.001103,4.231
,3,49,08:10,490,16.05,49,19.00,19.31,132.4,0.101,2.674,4.367,0.388,0.145,0.338,0.0449,4.488,0.516,3549,0.000,1.206,,38.36,2.645,4.297,0.0238,0.0359,0.0431,0.661,,13,0.0501,2.645,36,0.001485,4.244
,4,81,09:13,553,16.06,49,30.33,30.70,229.8,0.162,2.677,4.280,0.374,0.165,0.330,0.0471,4.712,0.474,2832,0.021,1.231,,37.34,2.643,4.236,0.0268,0.0332,0.0427,0.808,,15,0.0503,2.643,36,0.001747,4.173
,5,118,10:16,616,16.44,49,42.64,42.78,349.6,0.227,2.739,4.290,0.361,0.195,0.313,0.0492,4.920,0.498,2512,0.018,1.228,,38.86,2.721,4.253,0.0211,0.0333,0.0394,0.634,,13,0.0499,2.721,36,0.001586,4.196
,6,163,11:19,679,16.65,49,56.29,56.05,478.7,0.300,2.774,4.238,0.345,0.225,0.334,0.0488,4.876,0.490,2691,0.031,1.243,,32.60,2.751,4.199,0.0237,0.0375,0.0444,0.631,,12,0.0470,2.751,36,0.001256,4.153
,7,216,12:22,742,16.91,49,72.11,69.87,620.9,0.384,2.818,4.231,0.334,0.250,0.301,0.0477,4.773,0.493,2371,0.032,1.245,,32.47,2.817,4.185,0.0250,0.0339,0.0421,0.738,,12,0.0430,2.817,36,0.001678,4.124
,8,279,13:25,805,17.49,49,85.55,84.09,770.3,0.456,2.915,4.204,0.307,0.309,0.267,0.0458,4.585,0.526,2077,0.039,1.253,,29.91,2.910,4.168,0.0278,0.0316,0.0421,0.878,,12,0.0394,2.910,36,0.001766,4.104
,9,353,14:28,868,17.89,49,98.50,98.16,974.0,0.525,2.981,4.135,0.279,0.365,0.312,0.0458,4.582,0.550,2320,0.056,1.274,,26.84,2.959,4.099,0.0289,0.0311,0.0425,0.931,,15,0.0361,2.959,36,0.001427,4.047
,10,442,15:31,931,17.96,49,112.5,111.3,1302,0.600,2.993,4.015,0.255,0.411,0.217,0.0489,4.892,0.499,1731,0.088,1.312,,19.77,3.005,3.991,0.0294,0.0403,0.0499,0.728,,15,0.0333,3.005,36,0.001174,3.949
,11,547,16:34,994,17.58,47,126.9,122.4,1600,0.676,2.930,3.814,0.232,0.448,0.206,0.0486,4.858,0.557,1731,0.145,1.381,,18.00,2.913,3.781,0.0336,0.0346,0.0482,0.973,,13,0.0324,2.913,36,0.000526,3.762
,12,671,17:37,1057,17.29,47,129.8,131.8,1849,0.691,2.882,3.573,0.193,0.521,0.244,0.0458,4.577,0.464,1680,0.222,1.475,,12.10,2.876,3.566,0.0380,0.0425,0.0570,0.894,,13,0.0214,2.876,36,0.000885,3.534
,13,819,18:40,1120,16.61,44,134.9,139.2,2161,0.719,2.769,3.315,0.165,0.573,0.134,0.0438,4.381,0.631,1603,0.317,1.589,,12.00,2.783,3.283,0.0244,0.0337,0.0417,0.724,,12,0.0163,2.783,36,-0.000176,3.289
,14,995,19:43,1183,15.93,44,147.1,144.2,2074,0.784,2.656,3.117,0.148,0.602,0.022,0.0346,3.462,0.529,2051,0.401,1.690,,8.235,2.667,3.083,0.0266,0.0429,0.0505,0.620,,20,0.0110,2.667,36,0.000718,3.057
,15,1204,20:47,1247,15.27,44,153.6,146.9,2585,0.818,2.545,2.917,0.128,0.642,0.020,0.0356,3.565,0.658,1488,0.497,1.806,,9.453,2.527,2.919,0.0236,0.0341,0.0414,0.694,,22,0.0122,2.527,36,0.001469,2.866
,16,1451,21:50,1310,15.02,45,139.5,147.3,,0.743,2.503,2.769,0.096,0.721,,,,,,0.577,1.902,,5.536,2.503,2.769,0.0369,0.0309,0.0481,1.194,,16,0.009536,2.503,36,0.000913,2.736
,17,1745,22:52,1372,14.83,47,134.7,145.7,,0.718,2.472,2.679,0.077,0.771,,,,,,0.630,1.966,,3.414,2.472,2.679,0.0438,0.0419,0.0606,1.045,,21,0.005320,2.472,36,0.002374,2.594
,18,2094,23:56,1436,14.32,46,159.8,142.6,,0.851,2.386,2.583,0.076,0.768,,,,,,0.691,2.039,,4.041,2.386,2.583,0.0259,0.0414,0.0488,0.625,,14,0.006768,2.386,36,0.000142,2.578
,19,2508,24:59,1499,14.08,49,168.6,138.4,,0.899,2.347,2.516,0.067,0.792,,,,,,0.736,2.094,,3.112,2.347,2.516,0.0419,0.0346,0.0544,1.211,,15,0.007843,2.347,36,-0.000088,2.519
,20,3000,26:02,1562,14.19,53,118.0,133.4,,0.629,2.365,2.462,0.039,0.877,,,,,,0.774,2.140,,1.583,2.365,2.462,0.0312,0.0526,0.0611,0.593,,13,0.003952,2.365,36,0.000876,2.430
,21,0,27:05,1625,12.98,31,0.000000,0.000000,0.000000,0.000000,2.163,3.468,0.376,,0.245,0.0486,4.858,0.701,1603,0.259,1.519,,71.90,2.199,3.412,0.009707,0.0138,0.0169,0.703,,13,0.0377,2.199,36,0.000852,3.381
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:48,48,13.63,53,0.000000,0.000000,0.000000,0.000000,1.887,3.434,0.451,,0.327,0.0568,3.784,0.656,2128,0.082,1.290,,108.7,1.918,3.353,0.008683,0.009936,0.0132,0.874,,13,0.0502,1.918,36,0.000156,3.347
