File path:,
File note:,
File date:,30/06/17
File time:,11:04:47
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.410,0.415,0.432,0.381
Ek:,268.9,262.1,233.1,603.3
Pm:,93.35,84.45,89.13,145.1
Em:,829.7,660.3,809.1,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.092,0.129,0.118,0.353
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,41.02,46,0.000000,0.000000,0.000000,0.000000,6.837,11.45,0.403,,0.296,0.0391,3.909,0.610,2320,0.220,1.529,,220.6,6.895,11.32,0.0114,0.0165,0.0201,0.688,,16,0.110,6.895,36,0.007327,11.06
,2,22,12:08,728,47.67,58,8.448,8.651,50.70,0.146,7.945,12.90,0.384,0.095,0.336,0.0383,3.827,0.484,2883,0.083,1.358,,58.39,7.851,12.76,0.0591,0.0597,0.0840,0.990,,19,0.124,7.851,36,0.007301,12.49
,3,49,13:11,791,51.17,63,18.53,18.34,114.4,0.320,8.529,13.71,0.378,0.139,0.316,0.0388,3.877,0.450,3203,0.019,1.277,,65.58,8.529,13.59,0.0471,0.0612,0.0772,0.769,,18,0.127,8.529,36,0.009542,13.25
,4,81,14:14,854,53.51,64,29.01,28.64,184.5,0.502,8.919,13.89,0.358,0.191,0.260,0.0378,3.783,0.453,3139,0.006,1.260,,56.57,8.886,13.77,0.0594,0.0627,0.0863,0.947,,17,0.129,8.886,36,0.0109,13.38
,5,118,15:17,917,55.58,64,39.78,39.12,270.6,0.688,9.263,13.97,0.337,0.240,0.278,0.0381,3.808,0.434,3152,0.000,1.253,,58.22,9.257,13.86,0.0620,0.0489,0.0790,1.269,,12,0.122,9.257,36,0.0108,13.47
,6,163,16:20,980,57.49,63,50.01,50.06,386.3,0.865,9.582,13.82,0.307,0.305,0.256,0.0394,3.936,0.446,2883,0.011,1.267,,50.34,9.519,13.72,0.0454,0.0700,0.0834,0.648,,12,0.122,9.519,36,0.008961,13.39
,7,216,17:23,1043,58.75,63,61.80,60.80,520.1,1.068,9.791,13.71,0.286,0.349,0.310,0.0400,3.999,0.387,2909,0.019,1.277,,40.79,9.754,13.58,0.0641,0.0686,0.0939,0.934,,16,0.107,9.754,36,0.005569,13.38
,8,279,18:26,1106,60.08,63,71.12,70.87,647.4,1.230,10.01,13.44,0.255,0.413,0.240,0.0385,3.853,0.436,2448,0.040,1.303,,41.28,9.973,13.36,0.0557,0.0601,0.0820,0.927,,12,0.0959,9.973,36,0.008611,13.05
,9,353,19:29,1169,59.68,61,77.76,78.56,857.1,1.344,9.947,12.76,0.220,0.477,0.280,0.0403,4.032,0.441,2461,0.095,1.372,,38.59,9.960,12.67,0.0272,0.0648,0.0703,0.420,,17,0.0744,9.960,36,0.004695,12.50
,10,442,20:33,1233,58.11,59,86.52,84.94,988.1,1.496,9.685,12.04,0.196,0.520,0.254,0.0371,3.712,0.496,2448,0.160,1.454,,24.53,9.624,11.99,0.0748,0.0608,0.0964,1.230,,13,0.0692,9.624,36,0.005067,11.81
,11,547,21:36,1296,54.81,56,93.02,89.57,1232,1.608,9.134,11.01,0.170,0.559,0.181,0.0374,3.740,0.464,2192,0.270,1.591,,19.77,9.153,10.98,0.0594,0.0708,0.0924,0.838,,19,0.0468,9.153,36,0.004528,10.82
,12,671,22:39,1359,51.07,52,99.31,92.36,1350,1.717,8.512,9.990,0.148,0.593,0.023,0.0334,3.341,0.559,2077,0.399,1.753,,13.93,8.563,9.952,0.0808,0.0584,0.0997,1.384,,12,0.0375,8.563,36,0.005166,9.766
,13,819,23:42,1422,48.53,49,107.1,93.34,739.0,1.852,8.088,9.306,0.131,0.623,0.017,0.0150,1.498,0.684,3075,0.502,1.882,,10.43,7.921,8.968,0.0751,0.0667,0.100,1.126,,19,0.0280,7.921,36,0.002670,8.872
,14,995,24:45,1485,45.15,47,105.9,92.66,1630,1.831,7.525,8.422,0.106,0.672,0.076,0.0272,2.720,0.454,2000,0.659,2.079,,10.43,7.519,8.358,0.0470,0.0654,0.0805,0.718,,17,0.0201,7.519,36,0.002516,8.267
,15,1204,25:48,1548,42.66,46,80.36,90.61,,1.389,7.110,7.619,0.067,0.780,,,,,,0.834,2.298,,5.556,7.110,7.619,0.0619,0.0674,0.0915,0.919,,26,0.0162,7.110,36,-0.003520,7.746
,16,1451,26:51,1611,41.07,46,106.4,87.56,4104,1.840,6.844,7.386,0.073,0.753,0.013,0.0470,4.697,0.270,1680,0.892,2.371,,7.258,6.870,7.400,0.0456,0.0571,0.0730,0.799,,12,0.0204,6.870,36,0.002472,7.311
,17,1745,27:54,1674,40.55,47,83.95,83.82,,1.451,6.759,7.100,0.048,0.833,,,,,,0.968,2.466,,3.621,6.759,7.100,0.0733,0.0594,0.0943,1.233,,16,0.0110,6.759,36,0.001028,7.063
,18,2094,28:57,1737,39.85,47,84.39,79.68,,1.459,6.642,6.921,0.040,0.858,,,,,,1.019,2.530,,3.267,6.642,6.921,0.0604,0.0604,0.0854,1.000,,29,0.003696,6.642,36,0.002150,6.844
,19,2508,30:00,1800,39.45,52,60.55,75.37,,1.047,6.576,6.738,0.024,0.913,,,,,,1.074,2.599,,2.123,6.576,6.738,0.0529,0.0554,0.0766,0.956,,16,0.009224,6.576,36,0.000444,6.722
