File path:,
File note:,
File date:,24/06/17
File time:,15:22:22
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.453,0.457,0.451,0.464
Ek:,380.2,392.5,383.1,399.3
Pm:,154.4,133.3,109.2,145.9
Em:,4779,900.5,,1039
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.124,0.227,1.379,0.044
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,11.37,52,0.000000,0.000000,0.000000,0.000000,1.896,3.408,0.444,,0.321,0.0549,5.490,0.734,1552,0.078,1.255,,171.2,1.925,3.325,0.004288,0.006967,0.008181,0.615,,13,0.0478,1.925,36,-0.000002,3.326
,2,22,12:08,728,12.22,57,9.452,9.689,70.79,0.0412,2.037,3.571,0.430,0.056,0.253,0.0534,5.343,0.674,1680,0.029,1.198,,36.58,2.079,3.499,0.0281,0.0268,0.0388,1.051,,12,0.0479,2.079,36,0.000689,3.474
,3,49,13:11,791,12.46,59,21.10,20.84,154.1,0.0919,2.077,3.648,0.431,0.065,0.211,0.0522,5.224,0.699,1757,0.007,1.173,,35.37,2.102,3.556,0.0339,0.0232,0.0411,1.463,,12,0.0526,2.102,36,0.000393,3.541
,4,81,14:14,854,13.27,60,32.12,33.07,252.6,0.140,2.212,3.666,0.397,0.141,0.341,0.0518,5.179,0.634,1808,0.002,1.167,,36.71,2.209,3.586,0.0206,0.0313,0.0375,0.659,,12,0.0465,2.209,36,0.000317,3.575
,5,118,15:17,917,13.30,60,46.78,45.98,393.9,0.204,2.217,3.673,0.396,0.142,0.263,0.0554,5.543,0.625,1629,0.000,1.165,,34.85,2.254,3.579,0.0266,0.0272,0.0380,0.978,,12,0.0492,2.254,36,-0.000038,3.580
,6,163,16:20,980,14.00,62,59.18,60.09,521.8,0.258,2.334,3.665,0.363,0.213,0.315,0.0532,5.316,0.577,1629,0.002,1.167,,30.31,2.309,3.611,0.0225,0.0366,0.0430,0.614,,12,0.0473,2.309,36,0.000657,3.588
,7,216,17:23,1043,14.29,61,74.62,74.69,680.2,0.325,2.381,3.638,0.345,0.248,0.299,0.0523,5.229,0.648,1552,0.009,1.176,,27.20,2.382,3.588,0.0246,0.0369,0.0444,0.667,,16,0.0414,2.382,36,0.000988,3.553
,8,279,18:27,1107,14.53,60,91.16,89.60,884.1,0.397,2.422,3.597,0.327,0.285,0.285,0.0526,5.262,0.646,1411,0.021,1.189,,23.78,2.416,3.561,0.0325,0.0355,0.0481,0.917,,13,0.0404,2.416,36,0.001281,3.515
,9,353,19:30,1170,14.81,60,105.2,104.2,1063,0.458,2.469,3.517,0.298,0.340,0.253,0.0500,5.002,0.718,1488,0.044,1.216,,25.72,2.472,3.464,0.0230,0.0309,0.0385,0.743,,15,0.0340,2.472,36,0.000720,3.438
,10,442,20:33,1233,14.80,60,119.0,116.1,1434,0.518,2.467,3.376,0.269,0.390,0.238,0.0539,5.387,0.685,1309,0.088,1.267,,22.90,2.457,3.353,0.0246,0.0305,0.0391,0.806,,14,0.0352,2.457,36,0.001192,3.311
,11,547,21:36,1296,14.56,59,134.3,125.7,1699,0.585,2.427,3.216,0.245,0.428,0.212,0.0516,5.158,0.621,1181,0.142,1.330,,22.24,2.420,3.191,0.0214,0.0273,0.0347,0.783,,12,0.0277,2.420,36,0.000823,3.161
