File path:,
File note:,
File date:,15/06/17
File time:,05:50:15
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.364,0.375,0.387,0.398
Ek:,177.6,164.8,158.4,161.6
Pm:,61.11,75.06,59.45,62.08
Em:,729.6,,765.4,754.2
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.364,0.115,0.254,0.150
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:51,51,25.17,39,0.000000,0.000000,0.000000,0.000000,4.195,6.885,0.391,,0.280,0.0597,5.968,0.770,1680,0.190,1.605,,135.5,4.261,6.719,0.0139,0.0116,0.0181,1.200,,12,0.0929,4.261,36,-0.000027,6.720
,2,22,12:08,728,30.27,46,7.977,7.532,72.49,0.0873,5.045,7.915,0.363,0.131,0.072,0.0547,5.471,0.640,3152,0.035,1.396,,39.60,5.181,7.728,0.0399,0.0504,0.0643,0.792,,12,0.0974,5.181,36,0.000935,7.695
,3,49,13:11,791,33.95,48,14.72,15.59,172.5,0.161,5.658,8.086,0.300,0.289,0.264,0.0585,5.845,0.530,3472,0.013,1.367,,38.19,5.611,8.007,0.0374,0.0503,0.0627,0.743,,12,0.0978,5.611,36,0.001459,7.954
,4,81,14:15,855,35.55,49,22.43,23.68,288.5,0.245,5.925,8.194,0.277,0.350,0.241,0.0591,5.914,0.513,3331,0.000,1.349,,35.99,5.923,8.097,0.0426,0.0429,0.0604,0.993,,12,0.0872,5.923,36,0.001401,8.047
,5,118,15:18,918,36.73,49,29.64,31.38,425.5,0.324,6.122,8.175,0.251,0.409,0.232,0.0599,5.988,0.513,2691,0.002,1.352,,31.72,6.108,8.106,0.0456,0.0434,0.0630,1.050,,12,0.0814,6.108,36,0.001786,8.042
,6,163,16:20,980,36.83,49,38.95,38.83,568.0,0.426,6.139,8.066,0.239,0.434,0.210,0.0579,5.786,0.540,2883,0.016,1.370,,27.78,6.101,7.920,0.0468,0.0457,0.0654,1.023,,12,0.0838,6.101,36,-0.001190,7.963
,7,216,17:24,1044,36.92,48,45.64,45.36,756.8,0.499,6.154,7.802,0.211,0.489,0.121,0.0582,5.818,0.574,2512,0.050,1.417,,21.14,6.170,7.774,0.0541,0.0532,0.0759,1.017,,12,0.0640,6.170,36,0.003105,7.662
,8,279,18:27,1107,37.11,47,52.11,50.86,916.2,0.570,6.185,7.605,0.187,0.542,0.244,0.0545,5.453,0.583,2371,0.077,1.453,,19.55,6.184,7.577,0.0416,0.0579,0.0713,0.719,,12,0.0504,6.184,36,0.002072,7.503
,9,353,19:30,1170,35.94,47,58.51,55.16,1177,0.640,5.990,7.180,0.166,0.579,0.092,0.0554,5.537,0.570,2077,0.141,1.539,,16.26,6.012,7.168,0.0470,0.0534,0.0711,0.879,,12,0.0426,6.012,36,0.001725,7.106
,10,442,20:33,1233,35.41,45,58.58,58.28,1505,0.641,5.901,6.803,0.133,0.652,0.194,0.0566,5.655,0.563,2397,0.204,1.625,,11.72,5.890,6.789,0.0539,0.0545,0.0767,0.990,,16,0.0342,5.890,36,0.001140,6.748
