File path:,
File note:,
File date:,19/06/17
File time:,21:33:41
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.431,0.443,0.417,0.423
Ek:,529.7,490.6,580.5,584.8
Pm:,144.3,171.2,153.2,162.9
Em:,,2240,,1035
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.110,0.100,0.108,0.155
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,7.620,43,0.000000,0.000000,0.000000,0.000000,1.270,2.184,0.418,,0.373,0.0685,6.848,0.804,1360,0.042,1.320,,82.32,1.293,2.109,0.007301,0.006708,0.009915,1.088,,12,0.0336,1.293,36,-0.000365,2.123
,2,22,12:08,728,8.030,45,8.836,9.285,89.34,0.0273,1.338,2.237,0.402,0.081,0.288,0.0674,6.744,0.830,1360,0.018,1.289,,25.73,1.354,2.172,0.0168,0.0270,0.0318,0.623,,12,0.0351,1.354,36,-0.000140,2.177
,3,49,13:11,791,8.107,45,19.82,20.17,193.6,0.0613,1.351,2.269,0.405,0.081,0.324,0.0656,6.559,0.665,1501,0.003,1.271,,29.20,1.377,2.192,0.0145,0.0238,0.0279,0.611,,12,0.0334,1.377,36,-0.000224,2.200
,4,81,14:14,854,8.280,47,31.84,32.36,333.2,0.0985,1.380,2.274,0.393,0.109,0.346,0.0683,6.831,0.642,1731,0.001,1.268,,20.48,1.404,2.203,0.0258,0.0292,0.0390,0.883,,12,0.0333,1.404,36,0.000012,2.202
,5,118,15:17,917,8.514,47,44.21,45.58,469.5,0.137,1.419,2.269,0.375,0.149,0.268,0.0661,6.607,0.704,1360,0.003,1.271,,23.99,1.441,2.205,0.0186,0.0259,0.0319,0.719,,15,0.0323,1.441,36,0.000370,2.191
,6,163,16:20,980,8.601,48,60.33,60.45,664.5,0.187,1.433,2.276,0.370,0.161,0.326,0.0677,6.770,0.668,1488,0.000,1.267,,26.14,1.459,2.222,0.0180,0.0230,0.0292,0.783,,13,0.0310,1.459,36,0.000143,2.217
,7,216,17:23,1043,8.496,48,81.22,76.43,933.5,0.251,1.416,2.269,0.376,0.146,0.269,0.0718,7.176,0.650,1232,0.003,1.271,,25.59,1.444,2.216,0.0227,0.0199,0.0302,1.143,,12,0.0352,1.444,36,0.000445,2.200
,8,279,18:26,1106,8.789,48,96.62,93.45,1157,0.299,1.465,2.241,0.346,0.208,0.187,0.0689,6.889,0.736,1091,0.016,1.287,,16.08,1.509,2.161,0.0291,0.0282,0.0406,1.032,,12,0.0295,1.509,36,-0.000935,2.195
,9,353,19:29,1169,8.809,49,120.5,111.0,1432,0.373,1.468,2.229,0.341,0.217,0.100,0.0674,6.738,0.952,1040,0.021,1.294,,16.96,1.504,2.168,0.0236,0.0313,0.0392,0.755,,12,0.0313,1.504,36,-0.000144,2.173
,10,442,20:32,1232,9.534,48,119.9,129.2,1687,0.371,1.589,2.180,0.271,0.370,0.362,0.0634,6.339,0.968,988.8,0.044,1.322,,16.86,1.567,2.133,0.0242,0.0233,0.0336,1.040,,13,0.0246,1.567,36,-0.000493,2.151
