File path:,
File note:,
File date:,02/06/17
File time:,21:48:55
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.379,0.361,0.356,0.340
Ek:,272.8,335.2,295.9,471.4
Pm:,65.28,76.57,66.57,101.2
Em:,,,,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.461,0.188,0.193,0.299
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:49,49,12.59,29,0.000000,0.000000,0.000000,0.000000,2.098,3.060,0.314,,0.269,0.0503,5.034,0.656,1360,0.212,2.011,,59.57,2.106,3.032,0.0113,0.0107,0.0155,1.050,,12,0.0302,2.106,36,0.001097,2.993
,2,22,07:07,427,14.01,40,7.446,8.003,56.94,0.0507,2.334,3.529,0.338,0.071,0.118,0.0430,4.298,0.670,1680,0.051,1.744,,22.44,2.358,3.445,0.0378,0.0302,0.0484,1.251,,12,0.0341,2.358,36,0.000490,3.427
,3,49,08:10,490,14.29,42,16.75,16.98,134.1,0.114,2.382,3.619,0.342,0.077,0.152,0.0454,4.544,0.589,1757,0.025,1.700,,36.14,2.415,3.566,0.0180,0.0263,0.0319,0.683,,12,0.0363,2.415,36,0.001147,3.525
,4,81,09:13,553,15.06,42,25.80,26.54,203.8,0.176,2.510,3.683,0.319,0.149,0.207,0.0418,4.177,0.548,2128,0.007,1.671,,26.36,2.501,3.632,0.0228,0.0364,0.0429,0.628,,13,0.0360,2.501,36,0.001503,3.578
,5,118,10:16,616,14.97,44,38.65,36.27,331.0,0.263,2.494,3.709,0.328,0.129,0.272,0.0466,4.658,0.546,2000,0.000,1.659,,24.92,2.523,3.665,0.0268,0.0372,0.0458,0.720,,17,0.0334,2.523,36,0.001041,3.627
,6,163,11:19,679,14.52,44,45.71,46.46,485.6,0.311,2.420,3.363,0.280,0.206,0.240,0.0495,4.947,0.452,1872,0.103,1.830,,19.26,2.434,3.330,0.0352,0.0304,0.0465,1.160,,18,0.0286,2.434,36,0.000912,3.297
,7,216,12:22,742,11.59,40,57.64,56.50,636.6,0.392,1.932,2.636,0.267,0.110,0.042,0.0489,4.894,0.398,2128,0.407,2.335,,9.730,2.018,2.644,0.0495,0.0411,0.0643,1.205,,12,0.0176,2.018,36,0.002302,2.561
,8,279,13:25,805,7.996,27,63.61,65.14,1037,0.433,1.333,1.726,0.228,,0.322,0.0617,6.172,0.500,2000,1.149,3.565,,7.115,1.352,1.688,0.0373,0.0291,0.0472,1.282,,17,0.0120,1.352,36,-0.000638,1.711
,9,353,14:28,868,9.463,32,73.16,63.32,812.8,0.498,1.577,1.989,0.207,0.152,0.037,0.0382,3.823,0.410,4822,0.864,3.094,,9.706,1.577,1.968,0.0224,0.0334,0.0402,0.670,,23,0.0118,1.577,36,0.000231,1.959
,10,442,15:31,931,10.43,36,82.90,61.12,740.8,0.564,1.738,2.139,0.188,0.273,0.027,0.0278,2.783,0.384,2832,0.734,2.877,,8.068,1.705,2.077,0.0289,0.0360,0.0462,0.801,,15,0.0114,1.705,36,0.000205,2.070
,11,547,16:34,994,10.38,37,91.64,58.67,1770,0.624,1.731,2.079,0.168,0.337,0.141,0.0537,5.375,0.372,3088,0.784,2.960,,6.470,1.747,2.083,0.0345,0.0389,0.0520,0.886,,12,0.0109,1.747,36,0.001389,2.033
,12,671,17:38,1058,,42,-828013,56.15,,,,,,,,,,,,,,,6.159,1.915,2.203,0.0343,0.0317,0.0467,1.084,,28,0.007572,1.915,36,0.001846,2.137
,13,819,18:41,1121,12.04,45,69.36,53.74,,0.472,2.007,2.193,0.085,0.678,,,,,,0.692,2.807,,2.999,2.007,2.193,0.0392,0.0480,0.0619,0.817,,23,0.007669,2.007,36,-0.000727,2.219
,14,995,19:44,1184,12.26,48,87.63,51.65,,0.596,2.043,2.240,0.088,0.670,,,,,,0.656,2.748,,2.946,2.043,2.240,0.0488,0.0459,0.0670,1.064,,19,0.009406,2.043,36,-0.000349,2.252
,15,1204,20:47,1247,,51,-1485735,50.00,,,,,,,,,,,,,,,,2.238,2.195,0.0317,0.0450,0.0550,0.703,,14,0.0111,2.238,36,-0.000710,2.221
,16,1451,21:50,1310,12.69,56,24.37,48.87,,0.166,2.116,2.152,0.017,0.935,,,,,,0.724,2.860,,0.421,2.116,2.152,0.0689,0.0512,0.0858,1.345,,24,0.004031,2.116,36,-0.003201,2.267
,17,1745,22:53,1373,13.05,60,24.35,48.17,,0.166,2.174,2.205,0.014,0.947,,,,,,0.682,2.791,,0.480,2.174,2.205,0.0463,0.0444,0.0642,1.044,,13,0.007683,2.174,36,0.000240,2.197
,18,2094,23:56,1436,12.95,76,127.5,47.82,,0.868,2.158,2.298,0.061,0.776,,,,,,0.614,2.678,,1.525,2.158,2.298,0.0696,0.0599,0.0918,1.162,,25,0.002443,2.158,36,0.001377,2.248
,19,2508,24:59,1499,12.91,82,210.4,47.66,,1.432,2.152,2.349,0.084,0.696,,,,,,0.579,2.620,,2.229,2.152,2.349,0.0430,0.0772,0.0884,0.557,,13,0.0137,2.152,36,-0.002826,2.450
,20,3000,26:02,1562,,87,-3701999,47.61,,,,,,,,,,,,,,,,2.341,2.207,0.0737,0.0758,0.106,0.973,,14,0.005784,2.341,36,0.000840,2.177
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:49,49,12.59,36,0.000000,0.000000,0.000000,0.000000,1.735,2.555,0.321,,0.274,0.0566,3.771,0.650,1360,0.197,2.209,,70.28,1.733,2.514,0.008367,0.007310,0.0111,1.145,,12,0.0291,1.733,36,0.000458,2.497
,2,22,07:07,427,14.01,48,7.366,7.696,47.29,0.0406,1.929,2.901,0.335,0.014,0.298,0.0535,3.570,0.591,1629,0.054,1.946,,35.03,1.926,2.860,0.0160,0.0213,0.0267,0.752,,12,0.0339,1.926,36,0.000942,2.826
,3,49,08:10,490,14.29,51,16.29,16.48,87.98,0.0897,2.010,3.011,0.332,0.044,0.095,0.0447,2.982,0.612,1808,0.016,1.874,,31.99,2.041,2.946,0.0194,0.0207,0.0283,0.937,,15,0.0286,2.041,36,0.000540,2.927
,4,81,09:13,553,15.06,51,26.04,26.00,152.7,0.143,2.071,3.052,0.321,0.084,0.270,0.0470,3.130,0.559,2051,0.002,1.849,,25.07,2.071,3.002,0.0231,0.0291,0.0371,0.793,,13,0.0296,2.071,36,0.000383,2.988
,5,118,10:16,616,14.97,52,38.49,35.95,238.5,0.212,2.061,3.059,0.326,0.072,0.208,0.0503,3.357,0.543,2077,0.000,1.845,,24.68,2.098,2.987,0.0289,0.0215,0.0360,1.344,,17,0.0294,2.098,36,0.000029,2.985
,6,163,11:19,679,14.52,50,47.19,46.65,339.2,0.260,1.963,2.763,0.290,0.119,0.286,0.0518,3.456,0.492,2128,0.107,2.043,,24.12,1.973,2.712,0.0208,0.0224,0.0306,0.928,,13,0.0255,1.973,36,-0.000178,2.718
