File path:,
File note:,
File date:,07/06/17
File time:,05:42:57
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.418,0.421,0.429,0.439
Ek:,180.8,175.1,167.4,158.6
Pm:,74.02,71.36,77.95,80.30
Em:,969.5,833.3,,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.172,0.182,0.115,0.137
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,14.14,37,0.000000,0.000000,0.000000,0.000000,2.357,4.220,0.441,,0.241,0.0556,5.562,0.634,2000,0.119,1.345,,137.1,2.400,4.118,0.008555,0.009158,0.0125,0.934,,12,0.0619,2.400,36,0.000441,4.102
,2,22,12:08,728,16.80,43,8.844,8.668,65.73,0.0481,2.801,4.683,0.402,0.111,0.143,0.0496,4.961,0.564,2909,0.009,1.212,,45.95,2.814,4.575,0.0218,0.0316,0.0383,0.690,,12,0.0640,2.814,36,0.000909,4.542
,3,49,13:11,791,18.09,44,17.73,17.96,152.0,0.0965,3.015,4.724,0.362,0.203,0.252,0.0515,5.150,0.536,3229,0.000,1.202,,28.69,3.016,4.669,0.0374,0.0439,0.0576,0.852,,12,0.0583,3.016,36,0.001842,4.603
,4,81,14:14,854,18.62,43,27.06,27.32,252.4,0.147,3.103,4.659,0.334,0.259,0.284,0.0517,5.175,0.444,3229,0.014,1.218,,28.17,3.106,4.599,0.0364,0.0385,0.0530,0.944,,12,0.0517,3.106,36,0.001659,4.540
,5,118,15:17,917,18.93,43,35.77,36.27,375.7,0.195,3.156,4.528,0.303,0.317,0.265,0.0529,5.287,0.426,3408,0.043,1.253,,28.05,3.151,4.473,0.0306,0.0358,0.0471,0.854,,12,0.0489,3.151,36,0.000994,4.437
,6,163,16:20,980,19.57,42,42.76,44.94,505.7,0.233,3.262,4.422,0.262,0.401,0.260,0.0515,5.152,0.385,2243,0.068,1.283,,23.00,3.286,4.371,0.0332,0.0335,0.0472,0.992,,14,0.0355,3.286,36,0.000768,4.344
,7,216,17:24,1044,20.26,43,52.91,52.70,686.2,0.288,3.376,4.472,0.245,0.444,0.205,0.0528,5.276,0.478,2832,0.056,1.269,,22.08,3.361,4.432,0.0349,0.0337,0.0485,1.038,,13,0.0421,3.361,36,0.001555,4.376
,8,279,18:27,1107,20.32,43,61.86,59.35,843.0,0.337,3.386,4.351,0.222,0.489,0.262,0.0502,5.017,0.484,2781,0.086,1.304,,19.38,3.363,4.326,0.0305,0.0392,0.0497,0.778,,12,0.0355,3.363,36,0.001161,4.284
,9,353,19:30,1170,20.43,42,65.15,64.68,1141,0.355,3.405,4.176,0.185,0.565,0.126,0.0537,5.370,0.398,2269,0.131,1.359,,16.48,3.405,4.159,0.0355,0.0289,0.0458,1.230,,13,0.0290,3.405,36,0.001104,4.120
,10,442,20:33,1233,20.27,41,73.37,68.72,1508,0.399,3.379,4.051,0.166,0.601,0.219,0.0566,5.664,0.466,2371,0.166,1.401,,13.60,3.367,4.004,0.0310,0.0352,0.0469,0.880,,16,0.0261,3.367,36,-0.000364,4.017
,11,547,21:36,1296,20.27,42,77.91,71.45,1560,0.424,3.379,3.940,0.142,0.652,0.023,0.0474,4.735,0.474,2320,0.199,1.441,,12.44,3.367,3.934,0.0282,0.0358,0.0456,0.788,,12,0.0224,3.367,36,0.001253,3.889
,12,671,22:39,1359,20.02,40,79.81,73.07,2057,0.434,3.336,3.786,0.119,0.703,0.154,0.0509,5.091,0.514,2192,0.248,1.499,,8.291,3.326,3.754,0.0398,0.0330,0.0517,1.204,,12,0.0186,3.326,36,-0.000031,3.755
,13,819,23:42,1422,19.29,41,93.05,73.84,2593,0.507,3.215,3.628,0.114,0.709,0.019,0.0526,5.257,0.633,1757,0.302,1.565,,6.682,3.244,3.621,0.0351,0.0442,0.0564,0.794,,12,0.0145,3.244,36,0.000578,3.600
,14,995,24:45,1485,19.20,41,72.07,74.01,,0.392,3.200,3.450,0.072,0.808,,,,,,0.369,1.645,,4.097,3.200,3.450,0.0424,0.0439,0.0610,0.965,,16,0.009454,3.200,36,-0.000696,3.475
,15,1204,25:48,1548,18.39,40,82.84,73.79,,0.451,3.064,3.291,0.069,0.813,,,,,,0.435,1.725,,4.931,3.064,3.291,0.0291,0.0355,0.0459,0.821,,12,0.0120,3.064,36,-0.000320,3.302
,16,1451,26:51,1611,17.89,42,64.85,73.28,,0.353,2.982,3.121,0.045,0.874,,,,,,0.513,1.818,,2.485,2.982,3.121,0.0387,0.0407,0.0561,0.950,,15,0.009615,2.982,36,-0.001616,3.179
,17,1745,27:54,1674,17.07,42,108.0,72.51,,0.588,2.844,3.032,0.062,0.822,,,,,,0.558,1.872,,3.021,2.844,3.032,0.0437,0.0441,0.0621,0.990,,18,0.0103,2.844,36,0.000585,3.011
,18,2094,28:57,1737,16.81,46,69.89,71.41,,0.380,2.802,2.899,0.033,0.901,,,,,,0.629,1.958,,1.721,2.802,2.899,0.0303,0.0473,0.0562,0.640,,12,0.008007,2.802,36,0.001215,2.855
,19,2508,30:00,1800,16.56,46,52.29,69.83,,0.285,2.760,2.818,0.021,0.937,,,,,,0.676,2.014,,1.022,2.760,2.818,0.0406,0.0408,0.0575,0.995,,18,0.003716,2.760,36,0.000421,2.803
,20,3000,31:03,1863,15.87,50,134.0,67.47,,0.730,2.645,2.769,0.045,0.864,,,,,,0.706,2.050,,1.505,2.645,2.769,0.0646,0.0508,0.0822,1.271,,12,0.005824,2.645,36,0.000544,2.750
,21,0,32:06,1926,16.49,32,0.000000,0.000000,0.000000,0.000000,2.749,4.156,0.338,,0.203,0.0636,6.365,0.654,1552,0.137,1.366,,63.00,2.797,4.054,0.0146,0.0136,0.0200,1.078,,13,0.0525,2.797,36,-0.000152,4.059
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,14.14,45,0.000000,0.000000,0.000000,0.000000,1.949,3.522,0.447,,0.249,0.0637,4.248,0.646,2000,0.108,1.260,,127.0,1.986,3.419,0.008549,0.007365,0.0113,1.161,,12,0.0591,1.986,36,0.000143,3.414
,2,22,12:08,728,16.80,52,8.981,8.704,50.60,0.0400,2.292,3.874,0.408,0.124,0.181,0.0573,3.819,0.534,3037,0.008,1.145,,44.95,2.331,3.779,0.0213,0.0241,0.0322,0.885,,12,0.0557,2.331,36,0.000738,3.752
,3,49,13:11,791,18.09,53,17.45,17.99,117.3,0.0776,2.513,3.903,0.356,0.239,0.313,0.0596,3.975,0.452,3357,0.000,1.137,,50.74,2.493,3.853,0.008909,0.0253,0.0268,0.353,,12,0.0537,2.493,36,0.001318,3.806
,4,81,14:14,854,18.62,52,27.29,27.30,192.8,0.121,2.538,3.828,0.337,0.273,0.105,0.0593,3.953,0.522,3088,0.020,1.159,,32.94,2.590,3.756,0.0231,0.0268,0.0354,0.863,,12,0.0470,2.590,36,-0.000185,3.763
,5,118,15:17,917,18.93,52,35.13,36.14,270.2,0.156,2.641,3.760,0.298,0.351,0.253,0.0570,3.803,0.486,3152,0.038,1.180,,28.60,2.636,3.696,0.0273,0.0250,0.0370,1.094,,13,0.0424,2.636,36,0.000189,3.689
,6,163,16:20,980,19.57,50,43.13,44.66,378.0,0.192,2.686,3.653,0.265,0.414,0.227,0.0578,3.851,0.450,2960,0.068,1.215,,21.25,2.698,3.588,0.0309,0.0283,0.0419,1.089,,12,0.0354,2.698,36,-0.000110,3.592
,7,216,17:24,1044,20.26,51,50.04,52.17,499.7,0.223,2.839,3.695,0.232,0.490,0.253,0.0576,3.841,0.382,2691,0.056,1.201,,21.05,2.798,3.660,0.0292,0.0287,0.0410,1.017,,12,0.0384,2.798,36,0.000737,3.634
,8,279,18:27,1107,20.32,51,57.62,58.54,609.9,0.256,2.840,3.579,0.207,0.537,0.180,0.0545,3.630,0.430,2192,0.091,1.240,,19.93,2.841,3.549,0.0222,0.0278,0.0355,0.799,,12,0.0275,2.841,36,0.000440,3.533
,9,353,19:30,1170,20.43,49,64.53,63.54,797.1,0.287,2.828,3.460,0.183,0.583,0.241,0.0562,3.750,0.406,2448,0.128,1.282,,14.85,2.810,3.440,0.0298,0.0302,0.0424,0.985,,12,0.0253,2.810,36,0.000608,3.418
,10,442,20:33,1233,20.27,49,75.75,67.25,1065,0.337,2.776,3.350,0.171,0.602,0.145,0.0600,4.001,0.336,2640,0.165,1.325,,15.45,2.788,3.310,0.0186,0.0282,0.0338,0.661,,12,0.0212,2.788,36,-0.000058,3.313
,11,547,21:36,1296,20.27,49,77.41,69.65,1431,0.344,2.793,3.253,0.142,0.665,0.187,0.0652,4.345,0.295,2051,0.200,1.364,,13.87,2.782,3.223,0.0175,0.0265,0.0318,0.662,,13,0.0203,2.782,36,0.000343,3.210
,12,671,22:39,1359,20.02,49,85.03,70.94,1431,0.378,2.737,3.134,0.127,0.694,0.021,0.0531,3.541,0.320,2320,0.246,1.416,,10.31,2.734,3.113,0.0202,0.0307,0.0367,0.657,,12,0.0173,2.734,36,0.000474,3.096
,13,819,23:42,1422,19.29,48,85.37,71.36,1867,0.380,2.689,3.002,0.104,0.742,0.113,0.0568,3.785,0.516,2000,0.300,1.478,,10.40,2.687,2.992,0.0199,0.0216,0.0294,0.922,,14,0.0126,2.687,36,0.000267,2.983
,14,995,24:45,1485,19.20,48,90.91,71.11,,0.405,2.601,2.863,0.091,0.767,,,,,,0.363,1.550,,5.974,2.601,2.863,0.0325,0.0293,0.0438,1.108,,12,0.0128,2.601,36,-0.000472,2.880
,15,1204,25:48,1548,18.39,48,75.29,70.29,,0.335,2.551,2.721,0.063,0.836,,,,,,0.434,1.630,,4.161,2.551,2.721,0.0296,0.0283,0.0409,1.046,,12,0.007443,2.551,36,-0.000047,2.723
,16,1451,26:51,1611,17.89,49,94.45,68.86,,0.420,2.459,2.630,0.065,0.825,,,,,,0.484,1.687,,5.118,2.459,2.630,0.0219,0.0253,0.0334,0.866,,13,0.008193,2.459,36,0.000089,2.627
,17,1745,27:54,1674,17.07,49,60.02,66.53,,0.267,2.425,2.511,0.034,0.905,,,,,,0.555,1.767,,2.330,2.425,2.511,0.0259,0.0265,0.0371,0.980,,23,0.003954,2.425,36,0.000140,2.506
,18,2094,28:57,1737,16.81,51,171.6,62.66,,0.763,2.265,2.467,0.082,0.771,,,,,,0.582,1.799,,4.905,2.265,2.467,0.0335,0.0239,0.0412,1.403,,12,0.007114,2.265,36,0.000902,2.434
,19,2508,30:00,1800,16.56,51,59.74,55.83,,0.266,2.263,2.319,0.024,0.931,,,,,,0.683,1.913,,1.296,2.263,2.319,0.0250,0.0345,0.0426,0.726,,16,0.003455,2.263,36,-0.000414,2.334
,20,3000,31:03,1863,15.87,55,40.83,42.86,,0.182,2.224,2.254,0.014,0.960,,,,,,0.731,1.968,,0.737,2.224,2.254,0.0290,0.0299,0.0416,0.969,,12,0.002386,2.224,36,0.000381,2.241
,21,0,32:06,1926,16.49,39,0.000000,0.000000,0.000000,0.000000,2.291,3.467,0.339,,0.239,0.0757,5.046,0.658,1488,0.126,1.280,,70.77,2.331,3.373,0.0107,0.0101,0.0147,1.063,,12,0.0502,2.331,36,-0.000433,3.389
,LED combination C (450 + 624 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,14.14,45,0.000000,0.000000,0.000000,0.000000,1.660,2.981,0.443,,0.246,0.0615,3.417,0.650,2077,0.101,1.330,,144.9,1.688,2.892,0.005293,0.006410,0.008313,0.826,,12,0.0487,1.688,36,0.000151,2.887
,2,22,12:08,728,16.80,52,8.977,8.840,43.50,0.0343,1.922,3.246,0.408,0.093,0.182,0.0591,3.284,0.532,2768,0.011,1.222,,44.64,1.954,3.169,0.0137,0.0235,0.0272,0.585,,12,0.0487,1.954,36,0.000412,3.154
,3,49,13:11,791,18.09,53,18.20,18.21,97.02,0.0695,2.063,3.282,0.371,0.180,0.191,0.0592,3.288,0.464,3101,0.000,1.208,,33.60,2.067,3.233,0.0233,0.0257,0.0347,0.905,,12,0.0480,2.067,36,0.001237,3.189
,4,81,14:14,854,18.62,52,26.84,27.54,162.1,0.103,2.157,3.226,0.331,0.261,0.288,0.0598,3.324,0.470,3152,0.017,1.229,,34.66,2.144,3.175,0.0157,0.0253,0.0297,0.620,,12,0.0434,2.144,36,0.000569,3.154
,5,118,15:17,917,18.93,52,35.58,36.31,238.0,0.136,2.196,3.144,0.302,0.318,0.212,0.0603,3.349,0.456,3011,0.044,1.261,,24.27,2.202,3.110,0.0275,0.0254,0.0374,1.080,,12,0.0379,2.202,36,0.000950,3.076
,6,163,16:20,980,19.57,50,44.22,44.67,307.4,0.169,2.232,3.063,0.271,0.377,0.236,0.0564,3.132,0.450,2960,0.072,1.295,,27.23,2.215,3.031,0.0226,0.0196,0.0300,1.152,,12,0.0340,2.215,36,0.000899,2.998
,7,216,17:24,1044,20.26,52,52.00,53.26,417.1,0.199,2.348,3.093,0.241,0.451,0.209,0.0577,3.207,0.476,2717,0.061,1.282,,20.72,2.332,3.055,0.0238,0.0256,0.0349,0.929,,12,0.0310,2.332,36,0.000176,3.049
,8,279,18:27,1107,20.32,51,58.40,60.69,521.6,0.223,2.373,3.001,0.209,0.514,0.184,0.0559,3.105,0.471,2461,0.094,1.321,,22.76,2.355,2.968,0.0198,0.0182,0.0269,1.087,,12,0.0268,2.355,36,0.000116,2.964
,9,353,19:30,1170,20.43,50,61.60,66.60,706.1,0.235,2.386,2.891,0.175,0.586,0.229,0.0598,3.322,0.487,1923,0.135,1.372,,13.56,2.378,2.862,0.0271,0.0232,0.0357,1.169,,12,0.0202,2.378,36,0.000120,2.858
,10,442,20:33,1233,20.27,49,73.10,71.08,769.2,0.279,2.338,2.801,0.165,0.600,0.035,0.0520,2.890,0.578,3152,0.172,1.416,,16.58,2.344,2.795,0.0192,0.0193,0.0272,0.997,,12,0.0174,2.344,36,0.000931,2.761
,11,547,21:36,1296,20.27,49,76.34,74.13,1074,0.292,2.339,2.719,0.140,0.657,0.140,0.0587,3.260,0.369,2077,0.207,1.459,,12.36,2.336,2.690,0.0211,0.0194,0.0286,1.090,,15,0.0150,2.336,36,-0.000204,2.697
,12,671,22:39,1359,20.02,49,83.70,76.03,1167,0.320,2.290,2.617,0.125,0.686,0.020,0.0520,2.889,0.385,2243,0.254,1.516,,10.03,2.294,2.601,0.0208,0.0225,0.0306,0.926,,12,0.0127,2.294,36,0.000430,2.586
,13,819,23:42,1422,19.29,48,85.36,77.10,1334,0.326,2.239,2.499,0.104,0.730,0.016,0.0487,2.706,0.333,2397,0.313,1.587,,7.461,2.233,2.494,0.0291,0.0194,0.0350,1.500,,12,0.0111,2.233,36,0.000655,2.470
,14,995,24:45,1485,19.20,47,87.31,77.62,1442,0.333,2.203,2.414,0.088,0.768,0.013,0.0433,2.407,0.510,2589,0.359,1.643,,6.840,2.210,2.396,0.0145,0.0228,0.0271,0.634,,13,0.006377,2.210,36,0.000120,2.391
,15,1204,25:48,1548,18.39,48,83.24,77.84,,0.318,2.105,2.262,0.069,0.810,,,,,,0.451,1.754,,4.804,2.105,2.262,0.0218,0.0242,0.0325,0.899,,12,0.0104,2.105,36,-0.000401,2.276
,16,1451,26:51,1611,17.89,49,93.55,77.92,,0.357,2.066,2.208,0.064,0.820,,,,,,0.487,1.796,,4.938,2.066,2.208,0.0182,0.0223,0.0288,0.815,,15,0.003813,2.066,36,0.001614,2.150
,17,1745,27:54,1674,17.07,49,68.25,77.94,,0.261,2.009,2.091,0.039,0.887,,,,,,0.570,1.897,,2.883,2.009,2.091,0.0209,0.0192,0.0284,1.093,,13,0.004185,2.009,36,-0.000287,2.102
