File path:,
File note:,
File date:,24/06/17
File time:,09:14:28
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.445,0.453,0.465,0.469
Ek:,399.8,403.0,359.3,384.2
Pm:,112.6,115.5,152.3,134.2
Em:,,,1646,1761
AlphaW:,2.000,2.000,2.000,2.000
SErP:,1.159,0.407,0.079,0.105
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,9.345,44,0.000000,0.000000,0.000000,0.000000,1.557,2.797,0.443,,0.319,0.0529,5.293,0.782,1552,0.065,1.363,,146.6,1.578,2.712,0.004060,0.006590,0.007740,0.616,,15,0.0381,1.578,36,-0.000103,2.716
,2,22,12:08,728,10.01,47,9.297,9.535,70.32,0.0333,1.668,2.888,0.423,0.020,0.368,0.0531,5.308,0.628,1808,0.031,1.320,,25.76,1.656,2.810,0.0257,0.0367,0.0448,0.700,,12,0.0412,1.656,36,-0.000321,2.821
,3,49,13:11,791,10.25,49,20.49,20.54,148.2,0.0734,1.709,2.936,0.418,0.039,0.245,0.0502,5.023,0.725,1603,0.014,1.298,,29.64,1.733,2.854,0.0263,0.0272,0.0378,0.967,,14,0.0371,1.733,36,-0.000046,2.855
,4,81,14:14,854,10.49,50,33.32,32.66,253.5,0.119,1.748,2.969,0.411,0.060,0.203,0.0520,5.197,0.715,1437,0.003,1.284,,31.70,1.760,2.901,0.0213,0.0290,0.0360,0.733,,14,0.0412,1.760,36,0.000583,2.880
,5,118,15:17,917,10.90,51,45.96,45.52,367.7,0.165,1.817,2.977,0.390,0.112,0.337,0.0518,5.175,0.639,1731,0.000,1.281,,27.25,1.801,2.919,0.0226,0.0342,0.0410,0.661,,14,0.0396,1.801,36,0.000523,2.900
,6,163,16:20,980,11.41,51,58.02,59.63,512.0,0.208,1.902,2.953,0.356,0.185,0.310,0.0522,5.216,0.666,1411,0.008,1.291,,24.00,1.892,2.919,0.0266,0.0336,0.0428,0.792,,13,0.0353,1.892,36,0.000829,2.890
,7,216,17:24,1044,11.36,51,77.46,74.34,619.7,0.278,1.894,2.953,0.359,0.178,0.200,0.0476,4.764,0.723,1411,0.008,1.291,,28.40,1.890,2.881,0.0185,0.0296,0.0349,0.626,,16,0.0337,1.890,36,-0.000141,2.886
,8,279,18:27,1107,11.95,50,92.11,89.46,869.3,0.330,1.992,2.974,0.330,0.247,0.188,0.0517,5.174,0.718,1283,0.001,1.282,,20.80,2.008,2.901,0.0354,0.0243,0.0430,1.460,,13,0.0316,2.008,36,0.000092,2.898
,9,353,19:30,1170,12.51,53,104.2,104.4,1187,0.373,2.084,2.958,0.295,0.324,0.251,0.0558,5.582,0.724,1168,0.007,1.289,,19.07,2.085,2.902,0.0303,0.0302,0.0428,1.003,,12,0.0320,2.085,36,-0.000366,2.915
,10,442,20:33,1233,12.59,52,119.0,111.4,1418,0.426,2.099,2.872,0.269,0.373,0.268,0.0533,5.328,0.614,1181,0.037,1.327,,18.26,2.107,2.840,0.0213,0.0340,0.0402,0.627,,15,0.0255,2.107,36,0.000713,2.814
,11,547,21:36,1296,12.61,52,125.1,108.4,1832,0.448,2.102,2.725,0.229,0.451,0.302,0.0556,5.561,0.628,1117,0.092,1.399,,13.34,2.103,2.708,0.0357,0.0280,0.0453,1.274,,16,0.0208,2.103,36,0.000507,2.690
