File path:,
File note:,
File date:,04/06/17
File time:,18:08:20
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.360,0.363,0.356,0.369
Ek:,477.0,443.9,442.0,409.5
Pm:,264.3,161.0,145.2,182.4
Em:,,,1472,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.201,0.238,0.205,0.162
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:33,33,8.125,33,0.000000,0.000000,0.000000,0.000000,1.354,2.090,0.352,,0.250,0.0603,6.028,0.744,1552,0.103,2.225,,76.70,1.373,2.036,0.005683,0.006510,0.008642,0.873,,14,0.0256,1.373,36,-0.000071,2.039
,2,22,11:50,710,9.038,39,7.630,7.741,79.54,0.0299,1.506,2.306,0.347,,0.345,0.0600,6.003,0.510,2077,0.000,2.016,,25.27,1.508,2.263,0.0193,0.0228,0.0299,0.844,,12,0.0294,1.508,36,0.000502,2.245
,3,49,12:54,774,9.059,41,16.85,16.77,179.0,0.0661,1.510,2.302,0.344,,0.235,0.0607,6.067,0.611,2269,0.002,2.020,,19.15,1.546,2.241,0.0245,0.0268,0.0363,0.912,,14,0.0258,1.546,36,-0.000270,2.251
,4,81,13:57,837,6.009,33,29.70,26.82,335.8,0.117,1.002,1.582,0.367,,0.258,0.0688,6.884,0.663,1923,0.458,2.940,,15.44,1.031,1.548,0.0216,0.0255,0.0335,0.847,,16,0.0207,1.031,36,0.000554,1.528
,5,118,15:00,900,4.702,23,35.88,37.64,428.9,0.141,0.784,1.126,0.304,,0.215,0.0604,6.035,0.611,1923,1.048,4.129,,11.10,0.794,1.109,0.0225,0.0172,0.0283,1.311,,12,0.0124,0.794,36,0.000319,1.097
,6,163,16:03,963,5.086,25,45.79,49.71,599.3,0.180,0.848,1.179,0.281,,0.355,0.0611,6.105,0.417,2563,0.956,3.944,,9.799,0.843,1.155,0.0216,0.0234,0.0319,0.924,,18,0.0125,0.843,36,-0.000031,1.156
,7,216,17:06,1026,5.319,26,58.17,62.54,617.0,0.228,0.887,1.213,0.269,,0.227,0.0474,4.743,0.518,2141,0.901,3.832,,10.96,0.886,1.192,0.0165,0.0224,0.0279,0.736,,17,0.0105,0.886,36,-0.000056,1.194
,8,279,18:09,1089,5.539,27,67.85,76.05,827.4,0.266,0.923,1.220,0.243,,0.250,0.0492,4.925,0.372,2128,0.890,3.811,,9.268,0.901,1.199,0.0220,0.0235,0.0322,0.936,,20,0.0110,0.901,36,0.000402,1.185
,9,353,19:12,1152,5.147,28,93.27,89.80,1225,0.366,0.858,1.166,0.264,,0.178,0.0576,5.763,0.524,2000,0.978,3.988,,8.118,0.867,1.128,0.0234,0.0219,0.0321,1.071,,12,0.0107,0.867,36,-0.000479,1.145
,10,442,20:15,1215,5.228,27,101.8,103.7,1572,0.399,0.871,1.132,0.230,,0.296,0.0590,5.904,0.446,2000,1.037,4.108,,8.079,0.872,1.103,0.0208,0.0195,0.0285,1.066,,16,0.009125,0.872,36,-0.000586,1.124
,11,547,21:18,1278,5.462,29,127.5,118.3,1867,0.500,0.910,1.187,0.233,,0.219,0.0567,5.667,0.837,1923,0.942,3.916,,8.118,0.908,1.156,0.0171,0.0253,0.0305,0.676,,16,0.0106,0.908,36,-0.000808,1.185
,12,671,22:21,1341,5.569,29,117.4,132.7,,0.460,0.928,1.125,0.175,0.102,,,,,,1.050,4.133,,5.601,0.928,1.125,0.0236,0.0261,0.0351,0.904,,19,0.007171,0.928,36,0.000153,1.120
,13,819,23:24,1404,5.640,31,121.2,146.1,,0.475,0.940,1.103,0.148,0.228,,,,,,1.090,4.214,,4.720,0.940,1.103,0.0176,0.0298,0.0346,0.592,,18,0.007143,0.940,36,-0.000137,1.108
,14,995,24:27,1467,5.781,33,120.2,158.2,,0.471,0.964,1.096,0.121,0.367,,,,,,1.104,4.242,,4.570,0.964,1.096,0.0174,0.0231,0.0290,0.754,,12,0.006134,0.964,36,0.000130,1.091
,15,1204,25:30,1530,5.763,35,123.5,168.7,,0.484,0.961,1.070,0.103,0.452,,,,,,1.154,4.344,,3.275,0.961,1.070,0.0187,0.0278,0.0335,0.673,,16,0.006865,0.961,36,-0.000499,1.088
,16,1451,26:33,1593,5.570,38,145.7,177.6,,0.572,0.928,1.032,0.100,0.447,,,,,,1.235,4.506,,2.598,0.928,1.032,0.0287,0.0277,0.0399,1.038,,14,0.007112,0.928,36,-0.000752,1.059
,17,1745,27:37,1657,5.335,41,209.9,185.2,,0.823,0.889,1.011,0.120,0.326,,,,,,1.281,4.600,,2.986,0.889,1.011,0.0283,0.0293,0.0407,0.965,,12,0.006844,0.889,36,-0.001460,1.063
,18,2094,28:40,1720,5.062,43,367.4,191.8,,1.441,0.844,1.023,0.175,0.027,,,,,,1.254,4.544,,3.417,0.844,1.023,0.0416,0.0321,0.0525,1.295,,15,0.005796,0.844,36,0.003167,0.909
,19,2508,29:43,1783,5.259,46,241.9,197.8,,0.949,0.877,0.970,0.096,0.441,,,,,,1.377,4.793,,2.344,0.877,0.970,0.0214,0.0337,0.0399,0.637,,12,0.004563,0.877,36,-0.000180,0.977
,20,3000,30:46,1846,5.073,52,299.5,203.7,,1.174,0.846,0.939,0.100,0.406,,,,,,1.455,4.950,,1.820,0.846,0.939,0.0314,0.0408,0.0515,0.769,,13,0.005665,0.846,36,-0.000026,0.940
,21,0,31:49,1909,4.929,20,0.000000,0.000000,0.000000,0.000000,0.822,1.103,0.255,,0.341,0.0601,6.009,0.662,1808,1.091,4.217,,30.15,0.821,1.085,0.005726,0.006603,0.008740,0.867,,13,0.009970,0.821,36,0.000008,1.085
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:33,33,8.125,39,0.000000,0.000000,0.000000,0.000000,1.116,1.722,0.352,,0.358,0.0726,4.837,0.694,1603,0.107,2.014,,116.5,1.133,1.674,0.002328,0.004019,0.004645,0.579,,12,0.0236,1.133,36,-0.000288,1.684
,2,22,11:50,710,9.038,47,7.555,7.787,58.39,0.0244,1.251,1.906,0.343,0.032,0.361,0.0661,4.407,0.592,1872,0.000,1.819,,24.01,1.241,1.846,0.0153,0.0201,0.0252,0.759,,12,0.0273,1.241,36,-0.000820,1.876
,3,49,12:54,774,9.059,48,17.50,16.83,140.7,0.0566,1.195,1.859,0.357,,0.311,0.0715,4.768,0.560,2000,0.025,1.865,,29.80,1.214,1.805,0.0137,0.0144,0.0199,0.952,,12,0.0255,1.214,36,-0.000354,1.818
,4,81,13:57,837,6.009,38,28.62,26.86,269.5,0.0926,0.730,1.128,0.353,,0.354,0.0829,5.525,0.421,1923,0.689,3.072,,15.36,0.756,1.085,0.0133,0.0168,0.0214,0.794,,14,0.0157,0.756,36,-0.000398,1.100
,5,118,15:00,900,4.702,27,34.39,37.59,290.6,0.111,0.654,0.923,0.291,,0.292,0.0613,4.090,0.514,2269,1.065,3.756,,12.44,0.638,0.906,0.0145,0.0158,0.0215,0.917,,13,0.0116,0.638,36,0.000050,0.904
,6,163,16:03,963,5.086,28,46.61,49.49,447.4,0.151,0.686,0.960,0.286,,0.411,0.0684,4.558,0.498,2192,0.985,3.611,,14.27,0.676,0.943,0.0137,0.0128,0.0187,1.072,,13,0.0119,0.676,36,0.000019,0.942
,7,216,17:06,1026,5.319,30,58.06,62.05,554.8,0.188,0.710,0.971,0.269,,0.364,0.0640,4.265,0.462,2512,0.963,3.571,,12.49,0.707,0.952,0.0121,0.0154,0.0196,0.784,,12,0.0103,0.707,36,-0.000237,0.960
,8,279,18:09,1089,5.539,30,68.02,75.15,735.0,0.220,0.742,0.981,0.244,,0.240,0.0656,4.375,0.658,1552,0.943,3.536,,11.00,0.744,0.959,0.0114,0.0158,0.0195,0.723,,12,0.009381,0.744,36,-0.000207,0.966
,9,353,19:12,1152,5.147,31,94.25,88.34,1062,0.305,0.692,0.945,0.267,,0.358,0.0750,4.998,0.662,1808,1.017,3.670,,11.14,0.694,0.931,0.0173,0.0125,0.0214,1.385,,12,0.0108,0.694,36,0.000178,0.925
,10,442,20:15,1215,5.228,31,102.3,101.5,1274,0.331,0.720,0.936,0.231,,0.152,0.0718,4.785,0.501,2243,1.036,3.703,,8.825,0.726,0.910,0.0137,0.0158,0.0209,0.868,,12,0.0102,0.726,36,-0.000209,0.917
,11,547,21:18,1278,5.462,32,103.5,114.1,1480,0.335,0.747,0.922,0.189,0.099,0.278,0.0674,4.493,0.362,2051,1.067,3.761,,7.740,0.750,0.918,0.0156,0.0150,0.0217,1.039,,12,0.006469,0.750,36,0.000415,0.903
,12,671,22:21,1341,5.569,32,132.9,125.5,1689,0.430,0.733,0.914,0.198,0.051,0.181,0.0627,4.179,0.766,1923,1.085,3.793,,6.066,0.733,0.899,0.0185,0.0202,0.0274,0.918,,13,0.007575,0.733,36,-0.000218,0.907
,13,819,23:24,1404,5.640,35,142.0,135.6,1896,0.460,0.739,0.894,0.173,0.154,0.222,0.0577,3.845,0.540,2717,1.132,3.878,,7.491,0.735,0.886,0.0116,0.0164,0.0201,0.709,,12,0.006111,0.735,36,-0.000019,0.886
,14,995,24:27,1467,5.781,35,153.2,143.9,,0.496,0.735,0.868,0.154,0.231,,,,,,1.194,3.992,,5.393,0.735,0.868,0.0190,0.0159,0.0248,1.195,,15,0.008176,0.735,36,-0.000190,0.875
,15,1204,25:30,1530,5.763,38,137.2,150.4,,0.444,0.744,0.840,0.114,0.416,,,,,,1.268,4.127,,4.560,0.744,0.840,0.0147,0.0150,0.0210,0.977,,21,0.004198,0.744,36,0.000265,0.831
,16,1451,26:33,1593,5.570,41,219.0,154.9,,0.709,0.697,0.821,0.151,0.212,,,,,,1.320,4.221,,4.552,0.697,0.821,0.0199,0.0186,0.0272,1.067,,16,0.007140,0.697,36,-0.000737,0.848
,17,1745,27:37,1657,5.335,42,172.5,157.9,,0.558,0.739,0.820,0.099,0.483,,,,,,1.325,4.229,,2.789,0.739,0.820,0.0219,0.0190,0.0291,1.152,,23,0.003118,0.739,36,0.000177,0.813
,18,2094,28:40,1720,5.062,45,182.5,159.6,,0.591,0.697,0.764,0.087,0.517,,,,,,1.495,4.538,,2.130,0.697,0.764,0.0209,0.0233,0.0313,0.898,,16,0.003697,0.697,36,-0.000413,0.779
,19,2508,29:43,1783,5.259,50,267.4,160.5,,0.865,0.690,0.772,0.107,0.415,,,,,,1.468,4.489,,2.038,0.690,0.772,0.0281,0.0290,0.0404,0.968,,12,0.003933,0.690,36,-0.000336,0.784
,20,3000,30:46,1846,5.073,52,86.51,160.9,,0.280,0.684,0.704,0.029,0.829,,,,,,1.707,4.924,,0.549,0.684,0.704,0.0238,0.0283,0.0370,0.840,,17,0.002546,0.684,36,-0.001234,0.748
,21,0,31:49,1909,4.929,23,0.000000,0.000000,0.000000,0.000000,0.654,0.883,0.259,,0.369,0.0727,4.847,0.685,1629,1.159,3.927,,25.28,0.654,0.864,0.006907,0.004638,0.008319,1.489,,12,0.009461,0.654,36,-0.000099,0.868
,LED combination C (450 + 624 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
