File path:,
File note:,
File date:,13/06/17
File time:,11:02:42
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.368,0.385,0.377,0.398
Ek:,188.2,181.5,208.5,168.9
Pm:,68.03,68.15,120.9,67.25
Em:,1034,918.0,,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.224,0.155,0.160,0.206
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,28.54,36,0.000000,0.000000,0.000000,0.000000,4.756,7.993,0.405,,0.263,0.0609,6.089,0.802,1552,0.190,1.647,,163.5,4.867,7.744,0.0108,0.0139,0.0176,0.783,,12,0.111,4.867,36,-0.000830,7.774
,2,22,12:08,728,35.17,43,8.082,7.633,74.85,0.0968,5.862,9.265,0.367,0.111,0.153,0.0565,5.650,0.584,3229,0.027,1.421,,39.85,5.963,9.027,0.0548,0.0539,0.0769,1.016,,12,0.119,5.963,36,-0.000961,9.062
,3,49,13:11,791,39.52,45,15.08,15.86,179.6,0.181,6.587,9.516,0.308,0.266,0.265,0.0609,6.086,0.506,3971,0.000,1.384,,45.68,6.573,9.330,0.0352,0.0490,0.0604,0.718,,12,0.116,6.573,36,-0.000606,9.352
,4,81,14:14,854,40.19,45,22.94,24.20,286.9,0.275,6.699,9.346,0.283,0.318,0.243,0.0588,5.882,0.554,3408,0.018,1.409,,37.38,6.636,9.194,0.0406,0.0550,0.0684,0.738,,12,0.112,6.636,36,0.000116,9.189
,5,118,15:18,918,39.90,44,30.12,32.23,418.2,0.361,6.650,8.928,0.255,0.368,0.226,0.0589,5.885,0.590,2640,0.066,1.475,,29.11,6.618,8.805,0.0532,0.0530,0.0751,1.004,,12,0.0946,6.618,36,0.000094,8.802
,6,163,16:20,980,37.90,41,39.97,40.09,564.9,0.479,6.317,8.370,0.245,0.369,0.206,0.0575,5.755,0.597,2563,0.137,1.573,,22.93,6.354,8.243,0.0664,0.0487,0.0824,1.363,,12,0.0756,6.354,36,0.000830,8.214
,7,216,17:23,1043,36.58,40,46.88,47.21,809.6,0.561,6.097,7.787,0.217,0.416,0.189,0.0622,6.224,0.646,1808,0.222,1.691,,20.21,6.103,7.718,0.0629,0.0494,0.0799,1.272,,13,0.0693,6.103,36,0.001416,7.668
,8,279,18:26,1106,34.71,37,54.05,53.41,923.8,0.647,5.786,7.176,0.194,0.451,0.165,0.0550,5.498,0.574,1872,0.326,1.835,,19.09,5.762,7.115,0.0385,0.0595,0.0709,0.647,,13,0.0561,5.762,36,0.001472,7.062
,9,353,19:30,1170,32.03,36,66.87,58.47,1247,0.801,5.338,6.586,0.189,0.432,0.161,0.0586,5.864,0.660,1680,0.445,1.999,,19.93,5.363,6.514,0.0417,0.0400,0.0578,1.041,,12,0.0476,5.363,36,0.000005,6.514
,10,442,20:33,1233,30.26,33,65.43,62.39,1327,0.783,5.044,5.921,0.148,0.523,0.196,0.0499,4.985,0.711,1949,0.607,2.224,,16.91,5.028,5.888,0.0329,0.0388,0.0508,0.848,,12,0.0333,5.028,36,0.000897,5.855
,11,547,21:36,1296,27.90,31,69.62,65.12,1842,0.834,4.651,5.329,0.127,0.558,0.064,0.0559,5.591,0.454,1488,0.786,2.471,,9.596,4.657,5.308,0.0453,0.0504,0.0678,0.898,,12,0.0278,4.657,36,0.001231,5.263
