File path:,
File note:,
File date:,08/06/17
File time:,04:56:53
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.316,0.328,0.316,0.340
Ek:,234.1,236.9,288.6,219.0
Pm:,80.68,72.04,67.16,74.48
Em:,,881.9,648.2,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.164,0.260,0.300,0.145
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,16.41,53,0.000000,0.000000,0.000000,0.000000,2.736,4.230,0.353,,0.182,0.0546,5.461,0.730,1680,0.110,1.743,,129.9,2.759,4.134,0.006315,0.008495,0.0106,0.743,,12,0.0518,2.759,36,0.000359,4.121
,2,22,12:08,728,18.61,59,6.874,6.638,71.65,0.0543,3.101,4.511,0.312,0.177,0.269,0.0541,5.408,0.520,3203,0.041,1.634,,31.18,3.097,4.442,0.0292,0.0317,0.0431,0.919,,12,0.0496,3.097,36,0.001001,4.406
,3,49,13:11,791,20.00,62,13.87,13.98,165.5,0.109,3.334,4.650,0.283,0.268,0.240,0.0561,5.609,0.524,3549,0.010,1.586,,25.66,3.347,4.569,0.0269,0.0393,0.0476,0.683,,12,0.0463,3.347,36,-0.000215,4.577
,4,81,14:14,854,20.94,62,20.34,21.65,280.4,0.161,3.489,4.659,0.251,0.352,0.256,0.0575,5.749,0.497,3203,0.008,1.582,,27.29,3.484,4.573,0.0282,0.0282,0.0399,1.001,,14,0.0435,3.484,36,-0.000713,4.599
,5,118,15:17,917,21.18,64,29.28,29.30,379.8,0.231,3.531,4.696,0.248,0.362,0.228,0.0535,5.345,0.524,3152,0.000,1.570,,24.69,3.502,4.652,0.0265,0.0383,0.0466,0.693,,12,0.0458,3.502,36,0.001347,4.603
,6,163,16:20,980,21.10,63,37.48,37.12,581.9,0.296,3.517,4.567,0.230,0.399,0.202,0.0593,5.928,0.534,2781,0.028,1.614,,22.20,3.511,4.522,0.0336,0.0307,0.0456,1.095,,12,0.0423,3.511,36,-0.000046,4.523
,7,216,17:23,1043,21.40,62,43.24,44.59,683.3,0.341,3.567,4.459,0.200,0.469,0.252,0.0525,5.253,0.581,2563,0.053,1.653,,20.10,3.524,4.442,0.0329,0.0317,0.0457,1.040,,12,0.0374,3.524,36,0.001201,4.399
,8,279,18:26,1106,19.07,56,46.17,51.97,1110,0.364,3.178,3.809,0.165,0.514,0.252,0.0661,6.606,0.529,2051,0.233,1.936,,13.57,3.155,3.771,0.0337,0.0305,0.0454,1.105,,13,0.0284,3.155,36,0.000174,3.765
,9,353,19:29,1169,18.69,55,60.55,58.72,1187,0.478,3.114,3.759,0.172,0.492,0.235,0.0558,5.585,0.570,2000,0.249,1.961,,12.49,3.126,3.719,0.0317,0.0353,0.0475,0.898,,13,0.0219,3.126,36,0.000576,3.699
,10,442,20:33,1233,17.92,53,66.16,64.61,1254,0.522,2.987,3.512,0.150,0.536,0.218,0.0471,4.710,0.542,1808,0.337,2.099,,10.82,2.964,3.501,0.0330,0.0371,0.0496,0.888,,12,0.0204,2.964,36,0.000315,3.489
,11,547,21:36,1296,17.32,53,73.67,69.37,1907,0.582,2.886,3.335,0.135,0.568,0.030,0.0579,5.788,0.348,1309,0.408,2.211,,8.718,2.912,3.347,0.0328,0.0375,0.0498,0.875,,12,0.0175,2.912,36,0.001774,3.283
,12,671,22:39,1359,17.34,53,73.03,73.03,2098,0.577,2.890,3.243,0.109,0.644,0.156,0.0519,5.191,0.712,1117,0.448,2.274,,7.446,2.873,3.237,0.0313,0.0376,0.0489,0.831,,16,0.0138,2.873,36,0.000561,3.217
,13,819,23:42,1422,16.69,53,74.26,75.69,,0.586,2.782,3.059,0.091,0.691,,,,,,0.535,2.410,,5.259,2.782,3.059,0.0351,0.0394,0.0527,0.890,,12,0.0106,2.782,36,-0.000004,3.059
,14,995,24:45,1485,15.63,53,68.77,77.52,,0.543,2.605,2.798,0.069,0.749,,,,,,0.678,2.635,,3.630,2.605,2.798,0.0395,0.0358,0.0533,1.105,,13,0.0116,2.605,36,0.001281,2.752
,15,1204,25:48,1548,14.70,53,74.66,78.71,,0.589,2.450,2.612,0.062,0.763,,,,,,0.798,2.823,,2.753,2.450,2.612,0.0455,0.0373,0.0588,1.221,,12,0.009695,2.450,36,-0.001123,2.652
,16,1451,26:51,1611,13.46,54,122.0,79.47,,0.963,2.243,2.449,0.084,0.663,,,,,,0.917,3.010,,3.452,2.243,2.449,0.0474,0.0362,0.0596,1.309,,12,0.007020,2.243,36,0.001029,2.412
,17,1745,27:54,1674,12.27,56,157.7,79.96,,1.245,2.046,2.249,0.090,0.613,,,,,,1.088,3.278,,3.774,2.046,2.249,0.0317,0.0435,0.0538,0.729,,32,0.004233,2.046,36,0.000242,2.240
,18,2094,28:57,1737,12.30,60,66.06,80.27,,0.522,2.050,2.117,0.032,0.859,,,,,,1.218,3.483,,1.037,2.050,2.117,0.0408,0.0499,0.0644,0.818,,22,0.004786,2.050,36,0.000611,2.095
,19,2508,30:00,1800,,61,-3094871,80.46,,,,,,,,,,,,,,,,2.046,2.035,0.0689,0.0404,0.0799,1.706,,13,0.001761,2.046,36,0.000295,2.025
,20,3000,31:03,1863,,66,-3701999,80.58,,,,,,,,,,,,,,,,1.989,1.943,0.0520,0.0514,0.0731,1.011,,18,0.001059,1.989,36,-0.000603,1.965
,21,0,32:06,1926,11.59,31,0.000000,0.000000,0.000000,0.000000,1.931,2.648,0.271,,0.229,0.0536,5.362,0.666,1680,0.773,2.784,,46.91,1.936,2.608,0.0100,0.0102,0.0143,0.983,,12,0.0252,1.936,36,0.000313,2.597
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
