File path:,
File note:,
File date:,30/06/17
File time:,15:02:08
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.427,0.441,0.422,0.425
Ek:,262.2,241.2,266.8,270.6
Pm:,100.7,97.65,96.40,103.2
Em:,995.4,941.2,914.5,1091
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.101,0.062,0.054,0.081
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,41.11,32,0.000000,0.000000,0.000000,0.000000,6.851,11.47,0.402,,0.351,0.0403,4.032,0.598,2269,0.209,1.370,,192.3,6.797,11.34,0.0140,0.0190,0.0236,0.734,,16,0.116,6.797,36,0.007024,11.09
,2,22,12:08,728,46.27,39,9.062,9.020,52.31,0.157,7.712,13.11,0.412,0.095,0.215,0.0395,3.948,0.534,2512,0.057,1.197,,54.55,7.851,12.90,0.0524,0.0763,0.0926,0.687,,12,0.131,7.851,36,0.007789,12.62
,3,49,13:11,791,49.44,41,19.48,19.10,113.6,0.338,8.241,13.68,0.397,0.146,0.181,0.0385,3.849,0.524,2883,0.014,1.148,,54.18,8.311,13.45,0.0600,0.0736,0.0949,0.815,,12,0.139,8.311,36,0.007827,13.17
,4,81,14:14,854,53.31,42,28.79,29.79,191.2,0.500,8.886,13.79,0.355,0.240,0.326,0.0392,3.920,0.434,3037,0.006,1.139,,52.64,8.793,13.65,0.0636,0.0668,0.0923,0.953,,12,0.126,8.793,36,0.007897,13.37
,5,118,15:17,917,54.21,42,41.11,40.61,295.3,0.714,9.035,13.86,0.348,0.257,0.250,0.0416,4.156,0.450,2960,0.000,1.133,,60.02,9.048,13.77,0.0223,0.0755,0.0787,0.295,,13,0.136,9.048,36,0.008663,13.46
,6,163,16:20,980,57.19,42,50.12,51.88,412.6,0.870,9.532,13.76,0.307,0.342,0.315,0.0420,4.204,0.440,2832,0.007,1.141,,47.04,9.480,13.68,0.0552,0.0701,0.0893,0.788,,12,0.121,9.480,36,0.007087,13.42
,7,216,17:23,1043,58.00,41,61.70,62.90,527.1,1.071,9.667,13.53,0.286,0.383,0.221,0.0405,4.052,0.449,2691,0.025,1.160,,36.90,9.661,13.44,0.0686,0.0762,0.103,0.899,,12,0.109,9.661,36,0.006677,13.20
,8,279,18:26,1106,58.70,42,75.29,73.15,688.5,1.307,9.783,13.40,0.270,0.414,0.240,0.0410,4.098,0.490,2640,0.035,1.172,,42.41,9.808,13.29,0.0385,0.0726,0.0822,0.531,,13,0.0998,9.808,36,0.007787,13.01
,9,353,19:29,1169,58.96,41,83.36,81.58,887.6,1.447,9.826,12.86,0.236,0.476,0.219,0.0418,4.176,0.475,2141,0.078,1.221,,37.08,9.866,12.75,0.0444,0.0638,0.0777,0.696,,15,0.0825,9.866,36,0.001614,12.69
,10,442,20:33,1233,57.17,39,95.67,88.73,1098,1.661,9.529,12.16,0.216,0.504,0.278,0.0413,4.126,0.509,2371,0.140,1.291,,23.12,9.552,12.13,0.0761,0.0813,0.111,0.935,,15,0.0699,9.552,36,0.006344,11.90
