File path:,
File note:,
File date:,07/06/17
File time:,10:38:22
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.364,0.381,0.375,0.375
Ek:,309.2,288.4,296.5,301.2
Pm:,105.8,109.7,70.28,174.0
Em:,1178,,,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.206,0.186,1.959,0.145
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,7.786,33,0.000000,0.000000,0.000000,0.000000,1.298,2.124,0.389,,0.220,0.0559,5.590,0.698,1808,0.138,1.729,,100.3,1.321,2.076,0.004867,0.005748,0.007532,0.847,,13,0.0275,1.321,36,0.000287,2.066
,2,22,12:08,728,8.949,40,8.072,7.725,68.58,0.0275,1.492,2.356,0.367,0.061,0.244,0.0518,5.176,0.570,2589,0.026,1.558,,31.46,1.492,2.320,0.0156,0.0212,0.0263,0.736,,12,0.0302,1.492,36,0.001043,2.282
,3,49,13:11,791,9.624,41,16.25,16.48,152.1,0.0553,1.604,2.399,0.332,0.161,0.284,0.0516,5.156,0.571,2589,0.007,1.530,,20.99,1.586,2.371,0.0274,0.0255,0.0374,1.077,,12,0.0290,1.586,36,0.001154,2.330
,4,81,14:14,854,9.830,42,26.09,25.92,268.6,0.0887,1.638,2.417,0.322,0.189,0.374,0.0551,5.507,0.452,2768,0.000,1.519,,17.30,1.608,2.372,0.0333,0.0289,0.0441,1.152,,12,0.0280,1.608,36,0.000026,2.371
,5,118,15:17,917,10.20,42,33.47,35.69,396.5,0.114,1.701,2.374,0.284,0.278,0.261,0.0558,5.580,0.442,2128,0.018,1.546,,18.71,1.682,2.361,0.0183,0.0313,0.0363,0.586,,12,0.0279,1.682,36,0.001071,2.322
,6,163,16:20,980,10.17,42,45.14,46.09,540.1,0.154,1.694,2.343,0.277,0.289,0.269,0.0550,5.502,0.466,2077,0.031,1.567,,18.47,1.687,2.324,0.0200,0.0281,0.0345,0.714,,12,0.0242,1.687,36,0.000760,2.297
,7,216,17:23,1043,10.26,41,51.66,56.55,723.7,0.176,1.710,2.247,0.239,0.370,0.201,0.0556,5.564,0.555,1757,0.076,1.634,,11.75,1.705,2.207,0.0326,0.0278,0.0428,1.173,,13,0.0194,1.705,36,-0.000039,2.209
,8,279,18:26,1106,10.17,42,67.32,66.86,953.6,0.229,1.694,2.233,0.241,0.362,0.297,0.0568,5.676,0.454,2128,0.082,1.644,,15.33,1.687,2.208,0.0172,0.0293,0.0339,0.588,,12,0.0200,1.687,36,0.000359,2.195
,9,353,19:29,1169,10.03,42,80.38,76.45,966.4,0.273,1.672,2.165,0.228,0.386,0.278,0.0455,4.546,0.574,2192,0.116,1.696,,16.17,1.663,2.152,0.0133,0.0272,0.0303,0.490,,14,0.0159,1.663,36,0.000987,2.117
,10,442,20:32,1232,10.25,42,78.64,85.17,1494,0.267,1.708,2.078,0.178,0.508,0.165,0.0561,5.614,0.424,1488,0.163,1.767,,7.716,1.699,2.051,0.0304,0.0341,0.0457,0.889,,12,0.0157,1.699,36,-0.000691,2.076
