File path:,
File note:,
File date:,30/06/17
File time:,09:51:12
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.409,0.414,0.414,0.415
Ek:,245.0,246.2,246.8,254.1
Pm:,68.86,92.03,87.70,94.38
Em:,461.8,924.1,788.2,918.6
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.485,0.064,0.057,0.083
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:48,48,41.05,48,0.000000,0.000000,0.000000,0.000000,6.841,11.44,0.402,,0.296,0.0395,3.945,0.604,2320,0.186,1.544,,193.2,6.888,11.31,0.0120,0.0195,0.0229,0.616,,16,0.111,6.888,36,0.007586,11.04
,2,22,12:06,726,46.92,57,8.521,8.611,50.83,0.148,7.819,12.76,0.387,0.077,0.323,0.0384,3.837,0.484,2909,0.063,1.384,,59.88,7.819,12.64,0.0495,0.0635,0.0806,0.780,,20,0.119,7.819,36,0.009429,12.30
,3,49,13:09,789,50.52,62,18.34,18.17,113.5,0.318,8.420,13.46,0.374,0.134,0.312,0.0385,3.846,0.457,3331,0.008,1.313,,54.06,8.361,13.31,0.0629,0.0665,0.0915,0.946,,12,0.133,8.361,36,0.009319,12.97
,4,81,14:12,852,52.60,62,28.63,28.23,185.3,0.497,8.767,13.56,0.354,0.186,0.271,0.0380,3.799,0.431,3229,0.000,1.302,,56.05,8.713,13.41,0.0559,0.0624,0.0838,0.895,,15,0.127,8.713,36,0.009064,13.08
,5,118,15:15,915,55.15,62,37.92,38.32,281.2,0.658,9.191,13.54,0.321,0.260,0.328,0.0396,3.957,0.424,3152,0.001,1.304,,53.61,9.120,13.44,0.0475,0.0651,0.0806,0.729,,13,0.118,9.120,36,0.007597,13.17
,6,163,16:18,978,57.06,62,48.25,48.72,378.7,0.838,9.510,13.51,0.296,0.317,0.270,0.0386,3.858,0.437,2883,0.004,1.307,,43.96,9.461,13.42,0.0429,0.0792,0.0901,0.542,,16,0.108,9.461,36,0.009272,13.09
,7,216,17:22,1042,58.00,62,59.60,58.74,487.7,1.035,9.666,13.35,0.276,0.359,0.307,0.0375,3.749,0.446,2883,0.016,1.323,,42.66,9.554,13.29,0.0540,0.0688,0.0875,0.784,,14,0.104,9.554,36,0.008551,12.98
,8,279,18:24,1104,59.15,61,67.44,65.23,663.5,1.171,9.859,13.00,0.242,0.430,0.223,0.0395,3.949,0.454,2512,0.043,1.358,,40.43,9.844,12.97,0.0585,0.0504,0.0773,1.161,,18,0.0866,9.844,36,0.006890,12.72
,9,353,19:28,1168,59.19,61,77.04,67.75,828.9,1.337,9.866,12.62,0.218,0.476,0.181,0.0390,3.899,0.526,2371,0.075,1.400,,23.44,9.865,12.56,0.0890,0.0729,0.115,1.221,,12,0.0770,9.865,36,0.004951,12.38
,10,442,20:31,1231,57.43,58,83.68,68.83,1010,1.453,9.572,11.81,0.189,0.528,0.246,0.0379,3.794,0.490,2563,0.149,1.496,,28.24,9.514,11.79,0.0526,0.0611,0.0806,0.862,,12,0.0677,9.514,36,0.006387,11.56
,11,547,21:34,1294,53.71,55,92.18,68.39,1241,1.600,8.951,10.77,0.169,0.555,0.159,0.0377,3.768,0.410,2320,0.260,1.641,,19.83,8.988,10.70,0.0607,0.0613,0.0863,0.989,,14,0.0453,8.988,36,0.003802,10.56
,12,671,22:37,1357,50.67,50,92.37,66.60,1175,1.604,8.445,9.793,0.138,0.614,0.022,0.0291,2.909,0.498,2269,0.385,1.803,,16.80,8.435,9.707,0.0532,0.0538,0.0757,0.989,,20,0.0322,8.435,36,0.004962,9.528
,13,819,23:40,1420,47.26,48,88.88,63.75,1729,1.543,7.877,8.836,0.109,0.675,0.039,0.0350,3.505,0.348,1629,0.535,1.999,,11.59,7.877,8.795,0.0584,0.0536,0.0793,1.090,,12,0.0288,7.877,36,0.001813,8.730
,14,995,24:43,1483,44.74,46,91.58,60.27,1822,1.590,7.456,8.212,0.092,0.710,0.068,0.0304,3.042,0.535,2077,0.651,2.151,,9.733,7.443,8.205,0.0580,0.0527,0.0783,1.101,,15,0.0215,7.443,36,0.003743,8.071
,15,1204,25:46,1546,42.98,45,79.79,56.68,2754,1.385,7.163,7.671,0.066,0.781,0.091,0.0380,3.799,0.686,2320,0.768,2.302,,6.015,7.193,7.669,0.0579,0.0540,0.0792,1.073,,12,0.0126,7.193,36,0.001453,7.617
,16,1451,26:49,1609,40.92,45,82.86,53.41,,1.438,6.820,7.233,0.057,0.803,,,,,,0.875,2.442,,5.067,6.820,7.233,0.0565,0.0587,0.0815,0.962,,12,0.0122,6.820,36,0.000772,7.205
,17,1745,27:52,1672,40.37,46,87.04,50.74,,1.511,6.728,7.082,0.050,0.826,,,,,,0.915,2.494,,3.978,6.728,7.082,0.0591,0.0662,0.0888,0.893,,13,0.0122,6.728,36,0.002495,6.992
,18,2094,28:55,1735,38.95,48,106.1,48.79,,1.841,6.491,6.838,0.051,0.819,,,,,,0.983,2.583,,3.731,6.491,6.838,0.0685,0.0626,0.0928,1.094,,21,0.008885,6.491,36,0.002956,6.731
,19,2508,29:58,1798,39.27,47,16.90,47.52,,0.293,6.545,6.589,0.007,0.975,,,,,,1.058,2.680,,0.434,6.545,6.589,0.0662,0.0779,0.102,0.850,,12,0.0122,6.545,36,-0.001605,6.647
,20,3000,31:01,1861,38.55,53,73.29,46.79,,1.272,6.425,6.586,0.024,0.910,,,,,,1.059,2.682,,1.898,6.425,6.586,0.0617,0.0581,0.0848,1.061,,32,0.000379,6.425,36,0.003363,6.465
,21,0,32:04,1924,33.34,31,0.000000,0.000000,0.000000,0.000000,5.556,8.117,0.315,,0.341,0.0375,3.748,0.588,2192,0.671,2.176,,112.8,5.540,8.054,0.0152,0.0163,0.0223,0.933,,13,0.0618,5.540,36,0.004910,7.877
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:48,48,41.05,62,0.000000,0.000000,0.000000,0.000000,6.083,10.27,0.408,,0.290,0.0451,3.007,0.614,2243,0.172,1.542,,191.6,6.112,10.15,0.0157,0.0141,0.0211,1.117,,14,0.116,6.112,36,0.004877,9.979
,2,22,12:06,726,46.92,75,8.706,8.719,38.47,0.132,6.895,11.41,0.396,0.055,0.273,0.0436,2.904,0.532,2768,0.055,1.388,,70.07,6.905,11.30,0.0384,0.0495,0.0627,0.775,,12,0.127,6.905,36,0.006524,11.06
,3,49,13:09,789,50.52,79,18.29,18.41,86.57,0.278,7.441,11.87,0.373,0.129,0.327,0.0440,2.934,0.450,3203,0.013,1.334,,67.86,7.382,11.74,0.0444,0.0464,0.0642,0.957,,13,0.129,7.382,36,0.004812,11.57
,4,81,14:12,852,52.60,80,28.63,28.60,141.9,0.436,7.725,11.95,0.353,0.178,0.244,0.0436,2.909,0.462,3088,0.007,1.325,,67.13,7.697,11.82,0.0436,0.0433,0.0614,1.006,,12,0.125,7.697,36,0.004982,11.64
,5,118,15:15,915,55.15,81,38.91,38.84,202.2,0.592,8.066,12.03,0.330,0.236,0.276,0.0427,2.846,0.450,3088,0.000,1.316,,66.49,8.020,11.91,0.0338,0.0478,0.0585,0.707,,14,0.118,8.020,36,0.006178,11.69
