File path:,
File note:,
File date:,08/06/17
File time:,01:15:05
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.288,0.297,0.292,0.312
Ek:,453.2,452.6,445.7,399.7
Pm:,104.1,109.4,119.5,114.7
Em:,1216,1267,1575,2019
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.147,0.157,0.133,0.103
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:48,48,28.23,45,0.000000,0.000000,0.000000,0.000000,4.705,6.777,0.306,,0.150,0.0594,5.935,0.754,1309,0.140,2.388,,122.2,4.788,6.619,0.0100,0.0112,0.0150,0.897,,12,0.0725,4.788,36,0.000112,6.615
,2,22,12:06,726,32.72,54,6.216,6.174,83.07,0.0975,5.454,7.601,0.283,0.116,0.306,0.0627,6.270,0.590,1923,0.016,2.129,,35.54,5.420,7.451,0.0368,0.0437,0.0572,0.841,,12,0.0883,5.420,36,-0.000417,7.466
,3,49,13:09,789,33.99,55,13.07,13.35,175.0,0.205,5.665,7.726,0.267,0.174,0.233,0.0593,5.932,0.564,2192,0.000,2.095,,30.56,5.653,7.607,0.0450,0.0454,0.0639,0.991,,14,0.0794,5.653,36,0.000552,7.587
,4,81,14:12,852,33.84,55,21.43,21.33,303.9,0.336,5.640,7.669,0.265,0.177,0.223,0.0623,6.230,0.513,2051,0.007,2.111,,30.30,5.677,7.556,0.0527,0.0327,0.0620,1.614,,12,0.0772,5.677,36,0.001662,7.496
,5,118,15:15,915,33.82,55,30.16,29.87,432.4,0.473,5.637,7.572,0.256,0.198,0.215,0.0609,6.085,0.614,1923,0.020,2.138,,31.71,5.633,7.453,0.0327,0.0472,0.0574,0.692,,12,0.0782,5.633,36,0.000729,7.427
,6,163,16:18,978,33.61,54,40.00,39.36,628.8,0.628,5.602,7.424,0.245,0.220,0.212,0.0641,6.406,0.528,1872,0.041,2.181,,27.33,5.603,7.328,0.0429,0.0464,0.0631,0.925,,12,0.0763,5.603,36,0.000699,7.303
,7,216,17:21,1041,33.84,54,49.43,49.40,822.7,0.776,5.640,7.314,0.229,0.265,0.197,0.0632,6.325,0.658,1552,0.056,2.213,,28.90,5.640,7.225,0.0375,0.0400,0.0548,0.937,,12,0.0696,5.640,36,0.000362,7.212
,8,279,18:24,1104,34.31,54,58.28,59.90,1034,0.915,5.718,7.227,0.209,0.323,0.213,0.0615,6.155,0.658,1488,0.069,2.240,,23.29,5.704,7.171,0.0442,0.0449,0.0630,0.985,,13,0.0609,5.704,36,0.001669,7.111
,9,353,19:27,1167,34.74,54,70.55,70.51,1319,1.107,5.791,7.237,0.200,0.353,0.174,0.0621,6.207,0.768,1232,0.068,2.237,,16.54,5.777,7.170,0.0665,0.0517,0.0842,1.287,,12,0.0648,5.777,36,0.001164,7.129
,10,442,20:30,1230,34.61,54,79.34,81.17,1573,1.245,5.768,7.030,0.180,0.407,0.155,0.0591,5.910,0.760,1168,0.099,2.303,,17.46,5.758,6.957,0.0502,0.0469,0.0687,1.071,,12,0.0526,5.758,36,-0.000072,6.959
,11,547,21:34,1294,33.62,52,94.03,88.92,2110,1.476,5.603,6.767,0.172,0.417,0.180,0.0640,6.405,0.758,1117,0.142,2.392,,14.11,5.586,6.698,0.0616,0.0492,0.0788,1.253,,12,0.0513,5.586,36,0.000295,6.687
,12,671,22:36,1356,33.12,52,99.72,95.20,2349,1.565,5.520,6.483,0.149,0.480,0.203,0.0581,5.814,0.647,1117,0.192,2.497,,13.12,5.491,6.436,0.0544,0.0471,0.0720,1.155,,13,0.0402,5.491,36,0.000783,6.408
,13,819,23:39,1419,31.35,50,114.5,99.99,2853,1.798,5.225,6.075,0.140,0.487,0.021,0.0578,5.785,0.741,1117,0.272,2.665,,12.25,5.228,6.047,0.0434,0.0509,0.0668,0.853,,13,0.0357,5.228,36,0.000815,6.017
,14,995,24:43,1483,29.13,48,114.8,103.0,4016,1.801,4.855,5.488,0.115,0.544,0.045,0.0670,6.703,0.680,835.2,0.408,2.949,,8.971,4.842,5.464,0.0537,0.0438,0.0693,1.226,,12,0.0332,4.842,36,0.000488,5.446
,15,1204,25:46,1546,26.96,46,120.5,104.1,4179,1.891,4.493,4.992,0.100,0.575,0.131,0.0576,5.764,0.834,912.0,0.548,3.242,,7.613,4.511,4.952,0.0386,0.0433,0.0580,0.892,,13,0.0172,4.511,36,-0.000099,4.956
,16,1451,26:49,1609,24.28,44,100.1,103.2,,1.571,4.047,4.347,0.069,0.674,,,,,,0.777,3.724,,5.831,4.047,4.347,0.0360,0.0367,0.0515,0.982,,12,0.0123,4.047,36,0.000272,4.337
,17,1745,27:52,1672,21.39,42,112.4,100.8,,1.764,3.564,3.810,0.064,0.662,,,,,,1.028,4.249,,3.952,3.564,3.810,0.0353,0.0511,0.0621,0.691,,13,0.0124,3.564,36,0.000009,3.809
,18,2094,28:55,1735,18.81,40,121.3,96.96,,1.903,3.134,3.327,0.058,0.660,,,,,,1.322,4.865,,3.296,3.134,3.327,0.0323,0.0487,0.0585,0.663,,13,0.0117,3.134,36,-0.000446,3.343
,19,2508,29:58,1798,16.73,40,161.1,92.29,,2.529,2.789,2.980,0.064,0.587,,,,,,1.593,5.432,,2.721,2.789,2.980,0.0522,0.0472,0.0704,1.107,,13,0.007007,2.789,36,0.000646,2.957
,20,3000,31:01,1861,15.66,40,64.33,87.16,,1.009,2.610,2.667,0.021,0.848,,,,,,1.896,6.068,,0.853,2.610,2.667,0.0455,0.0492,0.0670,0.924,,23,0.002245,2.610,36,0.000427,2.652
,21,0,32:04,1924,18.28,25,0.000000,0.000000,0.000000,0.000000,3.047,4.134,0.263,,0.302,0.0553,5.530,0.670,1309,0.869,3.916,,48.30,3.044,4.069,0.0134,0.0165,0.0212,0.812,,13,0.0367,3.044,36,0.000352,4.056
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:48,48,28.23,55,0.000000,0.000000,0.000000,0.000000,3.923,5.672,0.308,,0.214,0.0722,4.814,0.758,1283,0.131,2.170,,111.9,3.999,5.525,0.0107,0.008423,0.0136,1.273,,12,0.0696,3.999,36,-0.000524,5.544
,2,22,12:06,726,32.72,65,6.528,6.376,66.85,0.0847,4.462,6.345,0.297,0.128,0.206,0.0757,5.046,0.707,1603,0.011,1.940,,38.03,4.524,6.186,0.0278,0.0337,0.0437,0.825,,12,0.0811,4.524,36,-0.000553,6.206
,3,49,13:09,789,33.99,67,13.09,13.79,139.4,0.170,4.701,6.414,0.267,0.221,0.283,0.0708,4.723,0.554,2243,0.000,1.919,,27.13,4.729,6.291,0.0457,0.0350,0.0576,1.304,,12,0.0697,4.729,36,-0.000125,6.296
,4,81,14:12,852,33.84,67,21.77,22.02,236.0,0.282,4.651,6.360,0.269,0.211,0.227,0.0726,4.838,0.626,2128,0.009,1.935,,31.12,4.684,6.244,0.0365,0.0343,0.0501,1.065,,12,0.0738,4.684,36,-0.000017,6.245
,5,118,15:15,915,33.82,67,29.82,30.84,332.6,0.387,4.671,6.250,0.253,0.250,0.265,0.0702,4.680,0.574,1923,0.026,1.969,,32.05,4.672,6.130,0.0263,0.0371,0.0455,0.711,,12,0.0675,4.672,36,-0.000279,6.140
,6,163,16:18,978,33.61,66,44.32,40.64,499.2,0.575,4.526,6.216,0.272,0.190,0.052,0.0763,5.085,0.631,1629,0.032,1.980,,29.94,4.652,6.058,0.0316,0.0347,0.0470,0.910,,12,0.0705,4.652,36,-0.000817,6.088
,7,216,17:21,1041,33.84,65,50.22,51.00,619.7,0.652,4.680,6.097,0.233,0.298,0.275,0.0715,4.764,0.564,1680,0.052,2.019,,29.68,4.675,5.994,0.0309,0.0320,0.0445,0.965,,12,0.0616,4.675,36,0.000138,5.989
,8,279,18:24,1104,34.31,65,61.23,61.83,807.1,0.794,4.708,6.031,0.219,0.333,0.183,0.0721,4.804,0.598,1603,0.063,2.041,,19.42,4.734,5.908,0.0462,0.0390,0.0605,1.186,,12,0.0558,4.734,36,-0.000527,5.927
,9,353,19:27,1167,34.74,65,70.15,72.77,1020,0.910,4.826,6.023,0.199,0.395,0.256,0.0720,4.800,0.669,1437,0.065,2.043,,23.66,4.811,5.916,0.0269,0.0382,0.0467,0.703,,13,0.0530,4.811,36,-0.000179,5.923
,10,442,20:30,1230,34.61,65,89.61,83.77,1355,1.162,4.677,5.867,0.203,0.372,0.170,0.0764,5.092,0.738,1232,0.093,2.098,,17.93,4.709,5.767,0.0493,0.0324,0.0590,1.522,,12,0.0552,4.709,36,-0.000395,5.781
,11,547,21:34,1294,33.62,63,92.04,92.06,1538,1.194,4.663,5.606,0.168,0.462,0.174,0.0700,4.670,0.762,1232,0.144,2.195,,19.02,4.653,5.551,0.0351,0.0316,0.0472,1.109,,12,0.0444,4.653,36,0.000311,5.540
,12,671,22:36,1356,33.12,62,95.43,98.90,1881,1.238,4.594,5.355,0.142,0.531,0.220,0.0698,4.655,0.824,860.8,0.198,2.298,,15.34,4.520,5.306,0.0345,0.0378,0.0512,0.913,,12,0.0430,4.520,36,0.000221,5.298
,13,819,23:39,1419,31.35,60,108.7,104.2,2190,1.411,4.350,5.016,0.133,0.541,0.182,0.0666,4.440,0.568,1117,0.279,2.454,,16.58,4.312,4.971,0.0306,0.0253,0.0397,1.211,,12,0.0339,4.312,36,-0.000158,4.977
,14,995,24:43,1483,29.13,57,121.7,107.8,2621,1.579,4.007,4.566,0.122,0.548,0.191,0.0656,4.374,0.720,1040,0.405,2.695,,12.33,3.980,4.521,0.0339,0.0279,0.0439,1.213,,12,0.0272,3.980,36,-0.000366,4.535
