File path:,
File note:,
File date:,06/06/17
File time:,17:48:59
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.374,0.368,0.351,0.366
Ek:,363.6,407.5,440.1,390.2
Pm:,88.08,94.86,97.51,90.39
Em:,543.4,,,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.330,0.419,0.178,2.041
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:51,51,6.553,33,0.000000,0.000000,0.000000,0.000000,1.092,1.714,0.363,,0.212,0.0620,6.195,0.677,1629,0.158,1.914,,69.10,1.116,1.673,0.004984,0.006331,0.008057,0.787,,13,0.0218,1.116,36,0.000175,1.667
,2,22,12:08,728,7.384,41,7.881,7.976,83.68,0.0242,1.231,1.918,0.358,0.029,0.197,0.0632,6.316,0.613,2051,0.036,1.711,,18.06,1.257,1.860,0.0271,0.0195,0.0334,1.385,,13,0.0262,1.257,36,-0.000732,1.886
,3,49,13:11,791,7.581,41,17.35,17.13,173.1,0.0532,1.264,1.956,0.354,0.052,0.061,0.0586,5.865,0.530,2243,0.015,1.678,,20.81,1.293,1.901,0.0165,0.0241,0.0292,0.683,,13,0.0261,1.293,36,-0.000209,1.908
,4,81,14:15,855,7.818,41,27.85,27.13,303.3,0.0855,1.303,1.986,0.344,0.088,0.156,0.0622,6.219,0.518,1949,0.000,1.653,,19.26,1.329,1.940,0.0240,0.0207,0.0317,1.157,,12,0.0256,1.329,36,0.000154,1.934
,5,118,15:18,918,8.082,43,37.86,37.65,427.0,0.116,1.347,1.983,0.321,0.148,0.286,0.0601,6.008,0.597,2077,0.001,1.655,,14.96,1.343,1.942,0.0297,0.0269,0.0401,1.107,,12,0.0247,1.343,36,-0.000157,1.947
,6,163,16:21,981,8.341,44,47.23,49.08,540.1,0.145,1.390,1.957,0.290,0.224,0.297,0.0550,5.502,0.462,2371,0.015,1.677,,17.75,1.378,1.930,0.0196,0.0242,0.0311,0.809,,13,0.0207,1.378,36,0.000305,1.919
,7,216,17:24,1044,8.426,43,59.53,60.85,708.1,0.183,1.404,1.938,0.276,0.258,0.281,0.0544,5.444,0.622,2128,0.024,1.693,,13.81,1.402,1.906,0.0264,0.0252,0.0365,1.045,,15,0.0187,1.402,36,0.000297,1.896
,8,279,18:27,1107,8.378,44,71.62,72.78,847.2,0.220,1.396,1.879,0.257,0.295,0.272,0.0504,5.042,0.431,1923,0.057,1.747,,13.52,1.384,1.850,0.0212,0.0272,0.0345,0.778,,13,0.0183,1.384,36,-0.000213,1.858
,9,353,19:30,1170,8.335,45,83.45,84.40,1225,0.256,1.389,1.819,0.236,0.337,0.309,0.0576,5.762,0.423,1731,0.092,1.804,,13.80,1.380,1.801,0.0196,0.0234,0.0305,0.837,,18,0.0163,1.380,36,0.000617,1.779
,10,442,20:33,1233,8.243,46,99.35,87.45,1496,0.305,1.374,1.772,0.225,0.359,0.194,0.0562,5.622,0.793,1411,0.120,1.852,,10.97,1.378,1.774,0.0207,0.0297,0.0362,0.697,,12,0.0146,1.378,36,0.001067,1.736
