File path:,
File note:,
File date:,22/06/17
File time:,04:19:49
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.510,0.494,0.494,0.476
Ek:,430.1,504.4,488.4,561.3
Pm:,158.1,161.3,164.2,169.0
Em:,919.4,747.4,1004,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.117,0.193,0.167,0.082
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,12.02,42,0.000000,0.000000,0.000000,0.000000,2.004,3.931,0.490,,0.387,0.0660,6.597,0.786,1437,0.067,1.015,,150.6,2.055,3.780,0.007341,0.008791,0.0115,0.835,,12,0.0677,2.055,36,-0.001071,3.819
,2,22,12:08,728,13.27,44,9.897,10.94,82.14,0.0412,2.212,4.021,0.450,0.104,0.419,0.0620,6.200,0.690,1680,0.043,0.992,,34.65,2.209,3.875,0.0366,0.0312,0.0481,1.172,,14,0.0645,2.209,36,-0.000654,3.899
,3,49,13:11,791,13.61,46,21.88,23.62,182.2,0.0912,2.268,4.097,0.446,0.119,0.413,0.0618,6.176,0.650,1680,0.023,0.973,,41.87,2.290,3.975,0.0255,0.0312,0.0403,0.817,,15,0.0621,2.290,36,0.000080,3.972
,4,81,14:14,854,13.42,46,36.99,37.65,310.0,0.154,2.237,4.117,0.457,0.101,0.345,0.0636,6.356,0.662,1552,0.019,0.969,,35.90,2.284,3.960,0.0348,0.0311,0.0467,1.116,,12,0.0659,2.284,36,-0.000911,3.992
,5,118,15:17,917,13.95,47,51.93,52.62,473.4,0.216,2.324,4.151,0.440,0.137,0.371,0.0666,6.663,0.607,1603,0.010,0.961,,35.71,2.368,4.024,0.0285,0.0366,0.0464,0.780,,13,0.0668,2.368,36,-0.000008,4.024
,6,163,16:21,981,14.31,48,70.30,69.18,615.2,0.293,2.385,4.193,0.431,0.158,0.295,0.0627,6.268,0.685,1437,0.000,0.951,,36.80,2.444,4.065,0.0240,0.0369,0.0440,0.651,,14,0.0618,2.444,36,0.000352,4.052
,7,216,17:24,1044,14.86,47,87.84,86.59,861.6,0.366,2.476,4.173,0.407,0.205,0.293,0.0662,6.624,0.694,1309,0.005,0.956,,31.22,2.515,4.036,0.0349,0.0340,0.0487,1.029,,12,0.0663,2.515,36,-0.000585,4.057
,8,279,18:27,1107,15.45,48,106.1,104.7,1074,0.442,2.574,4.153,0.380,0.255,0.266,0.0639,6.390,0.673,1168,0.010,0.960,,27.26,2.626,4.022,0.0397,0.0324,0.0512,1.227,,13,0.0565,2.626,36,-0.000463,4.039
,9,353,19:30,1170,15.65,49,126.7,122.8,1373,0.528,2.608,4.068,0.359,0.289,0.197,0.0646,6.459,0.652,1117,0.031,0.980,,25.15,2.649,3.970,0.0307,0.0426,0.0525,0.721,,12,0.0577,2.649,36,0.000104,3.966
,10,442,20:33,1233,16.15,49,142.8,139.8,1704,0.595,2.692,3.976,0.323,0.353,0.277,0.0640,6.404,0.713,1181,0.055,1.003,,22.58,2.683,3.896,0.0342,0.0414,0.0537,0.826,,15,0.0523,2.683,36,-0.000142,3.901
