File path:,
File note:,
File date:,14/06/17
File time:,15:42:00
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.441,0.442,0.441,0.441
Ek:,369.6,404.4,396.1,429.4
Pm:,141.7,135.9,131.8,138.1
Em:,1219,972.7,936.3,941.4
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.071,0.098,0.177,0.119
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:35,35,26.68,44,0.000000,0.000000,0.000000,0.000000,4.447,7.724,0.424,,0.379,0.0651,6.515,0.808,1232,0.150,1.177,,172.5,4.511,7.448,0.0115,0.0126,0.0170,0.916,,12,0.117,4.511,36,-0.001908,7.517
,2,22,11:37,697,30.96,61,8.981,9.420,83.99,0.0960,5.160,8.719,0.408,0.166,0.374,0.0634,6.340,0.661,1629,0.019,1.043,,47.45,5.221,8.452,0.0386,0.0561,0.0681,0.687,,15,0.124,5.221,36,-0.000711,8.478
,3,49,12:40,760,31.50,63,20.03,20.24,187.3,0.214,5.250,8.882,0.409,0.172,0.284,0.0635,6.349,0.661,1629,0.000,1.024,,49.26,5.321,8.658,0.0443,0.0512,0.0677,0.865,,12,0.135,5.321,36,0.000751,8.630
,4,81,13:43,823,32.17,62,31.38,32.08,296.6,0.335,5.361,8.752,0.387,0.210,0.225,0.0608,6.080,0.752,1488,0.015,1.039,,46.20,5.437,8.549,0.0397,0.0544,0.0674,0.729,,13,0.122,5.437,36,0.001712,8.487
,5,118,14:46,886,32.42,63,45.55,44.55,458.0,0.487,5.403,8.801,0.386,0.215,0.256,0.0644,6.445,0.694,1488,0.009,1.033,,41.71,5.527,8.593,0.0477,0.0559,0.0735,0.853,,12,0.126,5.527,36,0.000128,8.588
,6,163,15:49,949,34.35,63,57.24,58.13,599.8,0.612,5.725,8.824,0.351,0.287,0.303,0.0611,6.111,0.672,1552,0.007,1.031,,47.46,5.671,8.655,0.0389,0.0494,0.0629,0.789,,12,0.126,5.671,36,0.000709,8.629
,7,216,16:52,1012,34.34,64,76.83,72.14,832.0,0.821,5.724,8.884,0.356,0.280,0.157,0.0640,6.396,0.708,1283,0.000,1.024,,48.53,5.836,8.670,0.0475,0.0340,0.0584,1.395,,12,0.122,5.836,36,0.000144,8.665
,8,279,17:55,1075,36.97,64,83.52,86.38,1047,0.892,6.161,8.793,0.299,0.391,0.313,0.0623,6.233,0.622,1411,0.010,1.034,,43.37,6.131,8.672,0.0201,0.0550,0.0586,0.365,,12,0.104,6.131,36,0.001018,8.636
,9,353,18:58,1138,37.32,64,103.1,100.3,1363,1.102,6.221,8.788,0.292,0.406,0.248,0.0641,6.411,0.666,1283,0.011,1.035,,25.75,6.235,8.647,0.0712,0.0608,0.0937,1.171,,12,0.106,6.235,36,0.001835,8.581
,10,442,20:01,1201,37.54,63,113.5,112.3,1673,1.213,6.257,8.420,0.257,0.466,0.224,0.0628,6.284,0.612,1411,0.055,1.080,,28.03,6.263,8.296,0.0462,0.0559,0.0725,0.825,,12,0.0884,6.263,36,0.000421,8.281
