File path:,
File note:,
File date:,19/06/17
File time:,12:56:04
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.421,0.428,0.417,0.431
Ek:,315.4,323.6,352.2,340.2
Pm:,140.0,132.2,116.2,135.4
Em:,,8702,924.4,1525
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.084,0.065,0.177,0.068
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,15.62,39,0.000000,0.000000,0.000000,0.000000,2.603,4.538,0.426,,0.352,0.0711,7.110,0.731,1629,0.176,1.426,,136.3,2.643,4.379,0.008181,0.009758,0.0127,0.838,,12,0.0761,2.643,36,-0.000826,4.409
,2,22,12:08,728,17.94,46,9.030,8.956,89.62,0.0562,2.991,5.073,0.410,0.066,0.279,0.0676,6.765,0.643,2269,0.052,1.276,,42.05,3.045,4.907,0.0287,0.0337,0.0443,0.852,,12,0.0799,3.045,36,-0.000607,4.929
,3,49,13:11,791,19.27,47,18.83,19.13,202.9,0.117,3.212,5.216,0.384,0.139,0.244,0.0687,6.875,0.617,2371,0.023,1.241,,31.57,3.301,5.046,0.0404,0.0377,0.0553,1.070,,13,0.0764,3.301,36,-0.002110,5.122
,4,81,14:15,855,19.96,48,30.51,30.11,334.9,0.190,3.326,5.336,0.377,0.167,0.193,0.0686,6.865,0.634,2269,0.000,1.213,,36.37,3.389,5.217,0.0356,0.0355,0.0503,1.001,,12,0.0819,3.389,36,0.000626,5.195
,5,118,15:18,918,20.48,48,41.52,41.49,479.5,0.258,3.414,5.268,0.352,0.216,0.172,0.0675,6.748,0.581,1949,0.013,1.229,,29.21,3.488,5.131,0.0389,0.0406,0.0562,0.958,,13,0.0732,3.488,36,0.000176,5.125
,6,163,16:20,980,20.45,47,54.41,53.64,685.8,0.339,3.409,5.117,0.334,0.244,0.169,0.0699,6.987,0.618,1949,0.043,1.265,,28.78,3.471,4.992,0.0308,0.0430,0.0529,0.716,,12,0.0721,3.471,36,-0.000323,5.004
,7,216,17:23,1043,21.17,46,63.37,65.91,857.2,0.395,3.529,4.994,0.293,0.326,0.255,0.0659,6.590,0.598,1808,0.068,1.296,,23.51,3.514,4.903,0.0305,0.0506,0.0591,0.602,,12,0.0630,3.514,36,-0.000286,4.914
,8,279,18:27,1107,20.96,46,76.91,78.04,1178,0.479,3.494,4.824,0.276,0.355,0.233,0.0701,7.013,0.526,1680,0.106,1.342,,22.11,3.515,4.725,0.0342,0.0427,0.0547,0.801,,13,0.0556,3.515,36,0.000156,4.719
,9,353,19:30,1170,21.17,45,88.86,90.07,1465,0.553,3.528,4.715,0.252,0.403,0.212,0.0689,6.891,0.646,1552,0.132,1.373,,26.66,3.530,4.630,0.0263,0.0318,0.0413,0.828,,12,0.0522,3.530,36,0.000163,4.624
,10,442,20:33,1233,21.09,45,101.5,101.9,1755,0.632,3.514,4.562,0.230,0.445,0.200,0.0659,6.594,0.638,1552,0.170,1.419,,19.32,3.519,4.506,0.0375,0.0347,0.0511,1.081,,12,0.0455,3.519,36,-0.000125,4.511
,11,547,21:36,1296,20.59,42,104.5,112.2,2011,0.651,3.431,4.241,0.191,0.517,0.196,0.0611,6.106,0.602,1501,0.258,1.526,,14.95,3.425,4.189,0.0371,0.0352,0.0511,1.056,,12,0.0325,3.425,36,0.000132,4.184
,12,671,22:39,1359,19.39,41,122.9,120.9,2730,0.765,3.231,3.956,0.183,0.517,0.185,0.0676,6.755,0.480,1360,0.349,1.636,,12.89,3.215,3.936,0.0409,0.0382,0.0559,1.071,,14,0.0338,3.215,36,0.000919,3.903
,13,819,23:42,1422,18.39,39,124.5,127.7,3372,0.775,3.065,3.614,0.152,0.576,0.228,0.0684,6.837,0.690,1040,0.476,1.790,,9.768,3.075,3.592,0.0344,0.0402,0.0529,0.857,,15,0.0212,3.075,36,0.000390,3.578
,14,995,24:45,1485,17.04,37,134.8,132.7,3699,0.839,2.840,3.285,0.135,0.598,0.139,0.0617,6.174,0.718,1117,0.624,1.970,,9.533,2.850,3.244,0.0334,0.0242,0.0412,1.378,,12,0.0173,2.850,36,-0.000449,3.260
,15,1204,25:48,1548,15.55,35,140.3,136.0,3860,0.873,2.591,2.933,0.117,0.626,0.018,0.0532,5.323,0.710,1040,0.819,2.206,,7.318,2.596,2.919,0.0272,0.0348,0.0442,0.781,,14,0.0132,2.596,36,0.000240,2.910
,16,1451,26:51,1611,14.19,34,146.9,138.1,,0.915,2.365,2.631,0.101,0.650,,,,,,1.028,2.460,,5.313,2.365,2.631,0.0271,0.0422,0.0501,0.642,,12,0.0111,2.365,36,0.001739,2.569
,17,1745,27:54,1674,12.82,33,190.3,139.2,,1.185,2.137,2.398,0.109,0.597,,,,,,1.225,2.698,,5.047,2.137,2.398,0.0371,0.0362,0.0518,1.024,,23,0.007570,2.137,36,-0.000090,2.402
,18,2094,28:57,1737,12.58,32,134.9,139.7,,0.840,2.097,2.241,0.064,0.750,,,,,,1.381,2.887,,3.475,2.097,2.241,0.0275,0.0311,0.0415,0.884,,17,0.005778,2.097,36,0.000918,2.208
,19,2508,30:01,1801,11.94,32,116.6,139.9,,0.726,1.990,2.087,0.046,0.809,,,,,,1.557,3.101,,2.081,1.990,2.087,0.0323,0.0336,0.0466,0.959,,12,0.006481,1.990,36,-0.000508,2.105
,20,3000,31:03,1863,11.50,34,150.7,140.0,,0.938,1.916,2.018,0.050,0.789,,,,,,1.645,3.207,,2.020,1.916,2.018,0.0366,0.0344,0.0502,1.065,,14,0.003432,1.916,36,0.000661,1.994
,21,0,32:06,1926,11.60,24,0.000000,0.000000,0.000000,0.000000,1.934,3.050,0.366,,0.261,0.0666,6.660,0.782,1232,0.750,2.122,,59.65,1.967,2.979,0.0131,0.0107,0.0170,1.222,,12,0.0422,1.967,36,0.000256,2.970
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,15.62,48,0.000000,0.000000,0.000000,0.000000,2.154,3.798,0.433,,0.358,0.0832,5.544,0.768,1552,0.163,1.432,,154.9,2.202,3.630,0.006658,0.006377,0.009220,1.044,,12,0.0712,2.202,36,-0.000821,3.660
,2,22,12:08,728,17.94,54,9.060,9.101,70.06,0.0459,2.464,4.189,0.412,0.054,0.297,0.0793,5.288,0.686,2128,0.055,1.298,,41.99,2.527,4.027,0.0269,0.0235,0.0357,1.142,,12,0.0734,2.527,36,-0.001012,4.063
,3,49,13:11,791,19.27,56,19.61,19.46,159.7,0.0994,2.588,4.315,0.400,0.095,0.266,0.0812,5.412,0.583,2371,0.024,1.260,,28.76,2.677,4.175,0.0429,0.0296,0.0521,1.447,,12,0.0730,2.677,36,0.000014,4.174
,4,81,14:15,855,19.96,58,30.16,30.66,256.1,0.153,2.773,4.418,0.372,0.169,0.221,0.0788,5.251,0.624,2192,0.000,1.231,,32.70,2.851,4.282,0.0387,0.0204,0.0438,1.897,,12,0.0689,2.851,36,0.000330,4.270
