File path:,
File note:,
File date:,02/06/17
File time:,12:03:02
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.371,0.394,0.398,0.403
Ek:,256.9,240.6,218.9,215.2
Pm:,146.5,66.55,133.9,82.07
Em:,,481.2,,871.8
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.117,0.355,0.105,0.170
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:32,32,11.18,34,0.000000,0.000000,0.000000,0.000000,1.863,3.034,0.386,,0.251,0.0543,5.426,0.614,2243,0.139,1.500,,64.71,1.885,2.980,0.0130,0.0109,0.0169,1.192,,12,0.0385,1.885,36,0.000400,2.966
,2,22,06:51,411,12.91,45,7.871,7.814,66.56,0.0387,2.151,3.350,0.358,0.156,0.306,0.0502,5.024,0.460,2832,0.031,1.358,,35.93,2.139,3.299,0.0223,0.0233,0.0323,0.959,,13,0.0396,2.139,36,0.001029,3.261
,3,49,07:54,474,13.66,47,16.52,16.53,146.8,0.0813,2.277,3.435,0.337,0.216,0.290,0.0498,4.976,0.460,3280,0.006,1.325,,28.32,2.253,3.384,0.0233,0.0325,0.0400,0.717,,12,0.0417,2.253,36,0.000719,3.358
,4,81,08:57,537,14.18,48,25.61,25.75,232.5,0.126,2.363,3.455,0.316,0.267,0.282,0.0477,4.766,0.450,3331,0.000,1.317,,25.81,2.345,3.432,0.0304,0.0291,0.0421,1.046,,12,0.0355,2.345,36,0.001633,3.373
,5,118,10:00,600,14.33,48,35.42,35.06,315.5,0.174,2.388,3.413,0.300,0.300,0.155,0.0444,4.440,0.510,3280,0.012,1.333,,27.57,2.370,3.383,0.0248,0.0271,0.0367,0.916,,12,0.0351,2.370,36,0.001595,3.326
,6,163,11:03,663,14.40,48,44.23,44.72,463.8,0.218,2.400,3.293,0.271,0.354,0.180,0.0472,4.725,0.474,3037,0.049,1.382,,24.13,2.407,3.287,0.0210,0.0298,0.0365,0.704,,16,0.0278,2.407,36,0.002093,3.212
,7,216,12:06,726,14.62,46,52.13,54.13,618.2,0.257,2.437,3.212,0.241,0.417,0.314,0.0475,4.753,0.439,2371,0.076,1.417,,19.20,2.410,3.170,0.0198,0.0343,0.0396,0.576,,12,0.0269,2.410,36,-0.000108,3.174
,8,279,13:09,789,14.43,47,61.85,63.24,719.2,0.304,2.405,3.090,0.222,0.452,0.195,0.0428,4.281,0.492,3088,0.118,1.473,,15.74,2.395,3.068,0.0286,0.0317,0.0428,0.902,,13,0.0219,2.395,36,0.000836,3.038
,9,353,14:13,853,13.98,47,72.58,71.86,1083,0.357,2.330,2.933,0.206,0.475,0.284,0.0510,5.097,0.406,2960,0.178,1.552,,16.33,2.318,2.923,0.0213,0.0302,0.0370,0.706,,13,0.0212,2.318,36,0.000594,2.902
,10,442,15:15,915,13.85,45,78.21,79.60,1129,0.385,2.308,2.804,0.177,0.536,0.056,0.0424,4.243,0.506,3792,0.232,1.623,,13.85,2.320,2.782,0.0213,0.0257,0.0334,0.831,,16,0.0144,2.320,36,0.000247,2.773
,11,547,16:18,978,13.63,46,87.67,86.12,1444,0.432,2.272,2.705,0.160,0.570,0.228,0.0438,4.384,0.506,2768,0.277,1.682,,8.377,2.267,2.686,0.0345,0.0361,0.0500,0.957,,12,0.0148,2.267,36,0.000318,2.674
,12,671,17:21,1041,13.42,45,84.84,91.39,1944,0.418,2.236,2.560,0.126,0.649,0.192,0.0481,4.810,0.272,2192,0.350,1.778,,6.455,2.233,2.551,0.0335,0.0361,0.0493,0.928,,14,0.0117,2.233,36,0.000319,2.540
,13,819,18:25,1105,13.07,47,99.40,95.53,,0.489,2.178,2.479,0.121,0.656,,,,,,0.394,1.835,,5.789,2.178,2.479,0.0353,0.0382,0.0520,0.924,,12,0.0107,2.178,36,0.001436,2.427
,14,995,19:28,1168,12.82,49,104.9,98.74,,0.516,2.137,2.389,0.105,0.694,,,,,,0.446,1.905,,4.181,2.137,2.389,0.0493,0.0345,0.0602,1.429,,12,0.0100,2.137,36,0.000789,2.360
,15,1204,20:31,1231,12.67,52,109.6,101.3,,0.540,2.111,2.322,0.091,0.730,,,,,,0.488,1.959,,4.358,2.111,2.322,0.0338,0.0348,0.0485,0.971,,12,0.0120,2.111,36,0.000239,2.314
,16,1451,21:34,1294,12.44,54,102.5,103.5,,0.504,2.073,2.230,0.071,0.785,,,,,,0.549,2.040,,3.057,2.073,2.230,0.0344,0.0383,0.0515,0.899,,18,0.004846,2.073,36,-0.001185,2.273
,17,1745,22:37,1357,12.34,59,86.06,105.6,,0.424,2.056,2.163,0.049,0.847,,,,,,0.597,2.104,,1.699,2.056,2.163,0.0392,0.0490,0.0628,0.800,,14,0.003912,2.056,36,0.000614,2.141
,18,2094,23:40,1420,12.45,63,97.28,107.8,,0.479,2.074,2.175,0.046,0.856,,,,,,0.588,2.092,,1.501,2.074,2.175,0.0456,0.0495,0.0673,0.921,,28,0.001286,2.074,36,0.000583,2.154
,19,2508,24:43,1483,11.81,67,189.9,110.3,,0.935,1.968,2.129,0.076,0.762,,,,,,0.623,2.137,,2.316,1.968,2.129,0.0588,0.0372,0.0696,1.580,,13,0.003327,1.968,36,-0.000029,2.130
,20,3000,25:46,1546,11.88,74,119.5,112.9,,0.588,1.981,2.063,0.040,0.872,,,,,,0.675,2.206,,1.060,1.981,2.063,0.0597,0.0495,0.0775,1.205,,12,0.004371,1.981,36,0.001211,2.019
,21,0,26:49,1609,12.18,34,0.000000,0.000000,0.000000,0.000000,2.030,2.950,0.312,,0.270,0.0546,5.455,0.581,1949,0.171,1.543,,55.81,2.019,2.905,0.0116,0.0109,0.0159,1.068,,12,0.0347,2.019,36,0.000568,2.884
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:32,32,11.18,41,0.000000,0.000000,0.000000,0.000000,1.525,2.502,0.390,,0.267,0.0617,4.113,0.614,2192,0.133,1.453,,82.23,1.552,2.437,0.007834,0.007364,0.0108,1.064,,12,0.0349,1.552,36,-0.000115,2.441
,2,22,06:51,411,12.91,54,8.256,8.286,49.45,0.0329,1.723,2.758,0.375,0.130,0.195,0.0560,3.733,0.510,2768,0.028,1.318,,29.30,1.752,2.689,0.0226,0.0226,0.0320,0.999,,14,0.0352,1.752,36,-0.000078,2.692
,3,49,07:54,474,13.66,56,17.66,17.47,105.0,0.0704,1.813,2.835,0.360,0.177,0.136,0.0534,3.559,0.514,3152,0.000,1.282,,34.19,1.828,2.769,0.0208,0.0180,0.0275,1.156,,12,0.0359,1.828,36,0.000205,2.762
,4,81,08:57,537,14.18,57,26.51,27.10,174.3,0.106,1.907,2.835,0.327,0.253,0.285,0.0536,3.573,0.444,3421,0.000,1.282,,32.21,1.898,2.785,0.0168,0.0218,0.0275,0.770,,12,0.0336,1.898,36,0.000246,2.776
,5,118,10:00,600,14.33,56,37.62,36.76,274.7,0.150,1.900,2.790,0.319,0.266,0.160,0.0580,3.866,0.456,3088,0.016,1.303,,29.18,1.930,2.726,0.0202,0.0184,0.0273,1.099,,12,0.0326,1.930,36,0.000164,2.720
,6,163,11:03,663,14.40,56,45.29,46.66,358.4,0.181,1.956,2.709,0.278,0.349,0.246,0.0548,3.651,0.430,2832,0.047,1.342,,20.87,1.952,2.681,0.0258,0.0236,0.0349,1.092,,14,0.0275,1.952,36,0.000712,2.655
,7,216,12:06,726,14.62,56,58.14,56.19,489.1,0.232,1.920,2.627,0.269,0.358,0.228,0.0564,3.760,0.441,3203,0.079,1.384,,26.02,1.926,2.582,0.0173,0.0184,0.0252,0.941,,12,0.0259,1.926,36,0.000001,2.582
,8,279,13:09,789,14.43,56,63.80,62.24,564.9,0.254,1.949,2.527,0.229,0.442,0.198,0.0504,3.362,0.498,3088,0.122,1.439,,15.80,1.927,2.509,0.0247,0.0273,0.0368,0.907,,12,0.0236,1.927,36,0.000902,2.476
,9,353,14:13,853,13.98,54,74.15,65.06,703.1,0.296,1.906,2.412,0.210,0.473,0.210,0.0496,3.307,0.493,3139,0.175,1.507,,15.52,1.890,2.399,0.0219,0.0244,0.0328,0.895,,12,0.0194,1.890,36,0.000654,2.375
,10,442,15:15,915,13.85,54,80.06,66.43,1024,0.319,1.894,2.312,0.181,0.534,0.227,0.0577,3.847,0.634,2320,0.226,1.572,,10.25,1.882,2.283,0.0253,0.0299,0.0392,0.848,,16,0.0166,1.882,36,-0.000230,2.292
