File path:,
File note:,
File date:,02/06/17
File time:,22:16:28
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.327,0.311,0.347,0.364
Ek:,382.4,590.4,325.8,283.6
Pm:,79.08,116.1,101.2,94.91
Em:,,,1008,939.7
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.127,0.295,0.186,0.138
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:48,48,14.37,42,0.000000,0.000000,0.000000,0.000000,2.394,3.393,0.294,,0.303,0.0494,4.941,0.628,1488,0.145,2.318,,74.69,2.393,3.353,0.007597,0.0104,0.0129,0.733,,12,0.0311,2.393,36,0.000378,3.339
,2,22,07:07,427,15.31,50,6.918,6.994,63.41,0.0574,2.551,3.722,0.314,0.021,0.247,0.0479,4.786,0.502,1821,0.043,2.113,,23.15,2.566,3.671,0.0294,0.0376,0.0477,0.783,,12,0.0359,2.566,36,0.001196,3.628
,3,49,08:10,490,16.00,52,14.60,15.05,140.8,0.121,2.666,3.798,0.298,0.085,0.269,0.0477,4.772,0.509,1821,0.022,2.071,,33.47,2.639,3.733,0.0130,0.0300,0.0327,0.435,,12,0.0408,2.639,36,-0.000071,3.736
,4,81,09:13,553,16.19,53,24.44,23.88,231.8,0.203,2.698,3.863,0.302,0.084,0.261,0.0475,4.751,0.490,2000,0.005,2.036,,22.64,2.724,3.825,0.0281,0.0397,0.0486,0.708,,13,0.0335,2.724,36,0.001325,3.777
,5,118,10:16,616,16.51,55,34.40,33.22,295.6,0.285,2.751,3.883,0.292,0.118,0.247,0.0416,4.160,0.526,2371,0.000,2.026,,27.19,2.746,3.833,0.0227,0.0329,0.0400,0.689,,20,0.0318,2.746,36,0.000680,3.809
,6,163,11:19,679,16.91,57,43.66,43.42,461.7,0.362,2.818,3.849,0.268,0.185,0.348,0.0470,4.703,0.464,2192,0.009,2.043,,22.34,2.808,3.817,0.0283,0.0353,0.0452,0.802,,12,0.0322,2.808,36,0.001415,3.767
,7,216,12:22,742,17.16,56,52.33,53.99,505.0,0.434,2.860,3.774,0.242,0.253,0.038,0.0388,3.882,0.514,2192,0.029,2.084,,16.24,2.866,3.739,0.0384,0.0376,0.0537,1.022,,12,0.0294,2.866,36,0.002382,3.653
,8,279,13:25,805,17.06,56,63.87,64.79,719.2,0.530,2.843,3.687,0.229,0.283,0.289,0.0428,4.281,0.639,1821,0.053,2.133,,15.94,2.848,3.657,0.0379,0.0338,0.0508,1.120,,13,0.0236,2.848,36,0.000944,3.623
,9,353,14:28,868,16.24,55,83.14,75.41,858.1,0.690,2.706,3.540,0.236,0.241,0.231,0.0404,4.037,0.542,2141,0.097,2.222,,16.33,2.716,3.514,0.0255,0.0417,0.0489,0.610,,16,0.0219,2.716,36,0.001438,3.463
,10,442,15:31,931,16.38,57,75.23,81.60,1348,0.624,2.729,3.289,0.170,0.423,0.262,0.0506,5.063,0.446,1680,0.181,2.391,,9.452,2.725,3.277,0.0410,0.0417,0.0584,0.983,,12,0.0202,2.725,36,0.000496,3.259
,11,547,16:34,994,15.99,58,92.87,90.13,1231,0.770,2.665,3.209,0.170,0.414,0.134,0.0374,3.739,0.667,1629,0.210,2.451,,11.11,2.672,3.205,0.0196,0.0438,0.0480,0.447,,21,0.0141,2.672,36,0.001924,3.135
,12,671,17:38,1058,15.73,56,97.76,98.36,1527,0.811,2.622,3.070,0.146,0.481,0.200,0.0378,3.778,0.749,1731,0.265,2.562,,7.918,2.599,3.071,0.0403,0.0438,0.0595,0.920,,12,0.0160,2.599,36,0.001629,3.012
,13,819,18:41,1121,15.32,59,98.94,105.3,,0.821,2.553,2.904,0.121,0.552,,,,,,0.337,2.709,,5.859,2.553,2.904,0.0473,0.0367,0.0599,1.291,,20,0.009909,2.553,36,0.000042,2.902
,14,995,19:44,1184,15.18,61,96.63,110.7,,0.802,2.529,2.801,0.097,0.630,,,,,,0.386,2.808,,4.384,2.529,2.801,0.0445,0.0432,0.0621,1.029,,25,0.007878,2.529,36,0.000592,2.780
,15,1204,20:47,1247,14.70,65,107.1,114.6,,0.888,2.451,2.690,0.089,0.651,,,,,,0.444,2.924,,4.201,2.451,2.690,0.0380,0.0424,0.0569,0.896,,12,0.006312,2.451,36,-0.000679,2.714
,16,1451,21:50,1310,13.96,70,147.7,117.2,,1.225,2.327,2.590,0.102,0.589,,,,,,0.499,3.037,,4.084,2.327,2.590,0.0461,0.0452,0.0646,1.020,,15,0.006644,2.327,36,0.000808,2.561
,17,1745,22:53,1373,13.79,73,114.6,118.7,,0.951,2.298,2.459,0.066,0.724,,,,,,0.579,3.198,,2.386,2.298,2.459,0.0430,0.0523,0.0677,0.821,,16,0.001900,2.298,36,0.000723,2.433
,18,2094,23:56,1436,13.00,80,208.0,119.5,,1.725,2.167,2.406,0.099,0.576,,,,,,0.614,3.270,,2.556,2.167,2.406,0.0560,0.0749,0.0935,0.748,,12,0.000486,2.167,36,0.001785,2.341
,19,2508,24:59,1499,,91,-3094871,119.8,,,,,,,,,,,,,,,,2.230,2.207,0.0449,0.0619,0.0764,0.726,,12,0.004760,2.230,36,0.000067,2.204
,20,3000,26:02,1562,12.17,101,202.0,120.0,,1.676,2.028,2.175,0.067,0.689,,,,,,0.786,3.617,,1.227,2.028,2.175,0.0724,0.0949,0.119,0.763,,12,0.0176,2.028,36,-0.000361,2.188
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:48,48,14.37,51,0.000000,0.000000,0.000000,0.000000,1.944,2.815,0.310,,0.263,0.0547,3.650,0.646,1411,0.141,2.193,,69.97,1.947,2.769,0.008183,0.008431,0.0117,0.971,,12,0.0301,1.947,36,0.000496,2.751
,2,22,07:07,427,15.31,60,6.753,6.720,46.69,0.0432,2.118,3.056,0.307,0.073,0.265,0.0529,3.524,0.554,1629,0.051,2.020,,28.10,2.108,3.002,0.0212,0.0237,0.0318,0.895,,13,0.0343,2.108,36,-0.000017,3.003
,3,49,08:10,490,16.00,63,14.78,14.63,99.81,0.0946,2.192,3.139,0.302,0.105,0.305,0.0507,3.382,0.568,1872,0.023,1.967,,26.26,2.192,3.086,0.0207,0.0271,0.0341,0.764,,15,0.0298,2.192,36,0.000019,3.086
,4,81,09:13,553,16.19,63,24.77,23.55,145.0,0.159,2.229,3.212,0.306,0.106,0.125,0.0446,2.974,0.558,1872,0.000,1.923,,24.88,2.243,3.124,0.0284,0.0211,0.0354,1.346,,14,0.0299,2.243,36,-0.000631,3.147
,5,118,10:16,616,16.51,65,33.65,33.28,224.7,0.215,2.278,3.187,0.285,0.162,0.304,0.0474,3.163,0.498,2192,0.008,1.937,,28.63,2.267,3.158,0.0188,0.0248,0.0311,0.759,,12,0.0287,2.267,36,0.000839,3.127
,6,163,11:19,679,16.91,66,44.66,44.32,311.1,0.286,2.289,3.153,0.274,0.189,0.234,0.0475,3.169,0.454,1923,0.019,1.958,,25.87,2.286,3.120,0.0244,0.0211,0.0322,1.157,,15,0.0275,2.286,36,0.000781,3.092
,7,216,12:22,742,17.16,67,53.93,56.29,415.0,0.345,2.323,3.096,0.250,0.252,0.251,0.0479,3.191,0.582,2051,0.037,1.994,,24.17,2.339,3.027,0.0113,0.0261,0.0285,0.435,,13,0.0227,2.339,36,-0.001264,3.072
,8,279,13:25,805,17.06,64,65.50,69.18,432.7,0.419,2.292,2.995,0.235,0.281,0.234,0.0386,2.575,0.563,2909,0.072,2.062,,19.14,2.284,2.981,0.0178,0.0318,0.0364,0.559,,21,0.0181,2.284,36,0.001713,2.919
,9,353,14:28,868,16.24,66,67.32,82.68,715.6,0.431,2.271,2.806,0.191,0.390,0.230,0.0505,3.366,0.329,2051,0.145,2.200,,15.51,2.291,2.783,0.0212,0.0236,0.0317,0.898,,16,0.0154,2.291,36,0.000619,2.760
,10,442,15:31,931,16.38,65,76.36,96.81,804.0,0.489,2.242,2.710,0.173,0.434,0.268,0.0453,3.021,0.518,1949,0.185,2.279,,12.52,2.236,2.707,0.0219,0.0305,0.0376,0.718,,16,0.0151,2.236,36,0.000996,2.671
,11,547,16:34,994,15.99,66,92.41,111.0,817.9,0.591,2.175,2.617,0.169,0.432,0.242,0.0372,2.483,0.634,2269,0.227,2.359,,10.19,2.179,2.597,0.0287,0.0292,0.0410,0.985,,16,0.0108,2.179,36,0.000073,2.594
,12,671,17:38,1058,15.73,64,90.06,114.4,581.0,0.576,2.202,2.544,0.134,0.540,0.018,0.0216,1.438,0.824,3152,0.263,2.427,,8.210,2.161,2.453,0.0294,0.0200,0.0356,1.468,,27,0.007872,2.161,36,-0.000329,2.465
,13,819,18:41,1121,15.32,68,205.2,111.3,69.61,1.313,2.167,2.892,0.251,0.214,0.016,0.0021,0.141,0.716,11030,0.111,2.135,,6.282,2.086,2.336,0.0282,0.0281,0.0398,1.002,,15,0.009022,2.086,36,-0.000536,2.355
,14,995,19:44,1184,15.18,68,84.64,107.6,,0.542,2.084,2.278,0.085,0.684,,,,,,0.410,2.710,,5.124,2.084,2.278,0.0284,0.0250,0.0378,1.139,,16,0.006171,2.084,36,0.000065,2.276
