File path:,
File note:,
File date:,22/06/17
File time:,07:23:46
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.484,0.483,0.492,0.474
Ek:,509.4,518.5,468.3,548.5
Pm:,191.4,158.4,166.4,164.5
Em:,1332,,1005,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.071,0.093,0.139,0.077
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,12.38,43,0.000000,0.000000,0.000000,0.000000,2.063,4.001,0.484,,0.405,0.0684,6.839,0.762,1552,0.058,1.096,,144.3,2.100,3.848,0.007436,0.009564,0.0121,0.777,,12,0.0718,2.100,36,-0.000983,3.884
,2,22,12:08,728,13.15,45,10.22,10.42,87.56,0.0444,2.191,4.091,0.464,0.038,0.375,0.0661,6.609,0.723,1757,0.034,1.072,,33.79,2.244,3.940,0.0333,0.0375,0.0502,0.888,,12,0.0676,2.244,36,-0.000690,3.964
,3,49,13:11,791,13.55,46,22.33,22.60,195.4,0.0970,2.258,4.149,0.456,0.062,0.379,0.0662,6.623,0.680,1680,0.020,1.057,,39.80,2.305,3.994,0.0240,0.0350,0.0424,0.686,,12,0.0668,2.305,36,-0.000707,4.020
,4,81,14:15,855,13.82,47,36.30,36.23,329.4,0.158,2.303,4.172,0.448,0.081,0.351,0.0675,6.754,0.677,1603,0.014,1.051,,38.64,2.355,4.016,0.0235,0.0360,0.0430,0.653,,12,0.0693,2.355,36,-0.000655,4.040
,5,118,15:17,917,14.42,48,50.97,50.95,464.3,0.221,2.404,4.232,0.432,0.120,0.324,0.0653,6.534,0.678,1488,0.000,1.036,,37.19,2.423,4.086,0.0339,0.0291,0.0447,1.163,,13,0.0701,2.423,36,-0.000864,4.117
,6,163,16:20,980,14.86,48,67.50,67.48,649.2,0.293,2.476,4.227,0.414,0.156,0.369,0.0661,6.614,0.636,1680,0.001,1.038,,39.27,2.518,4.101,0.0240,0.0324,0.0403,0.742,,14,0.0624,2.518,36,0.000062,4.099
,7,216,17:24,1044,14.87,48,87.74,85.16,880.4,0.381,2.479,4.175,0.406,0.167,0.222,0.0677,6.769,0.632,1283,0.014,1.050,,34.12,2.538,4.047,0.0290,0.0334,0.0442,0.868,,12,0.0669,2.538,36,0.000174,4.041
,8,279,18:27,1107,15.15,48,108.4,103.9,1165,0.471,2.525,4.129,0.389,0.199,0.278,0.0694,6.935,0.720,1360,0.025,1.062,,27.43,2.581,3.988,0.0352,0.0373,0.0513,0.943,,12,0.0623,2.581,36,-0.000876,4.019
,9,353,19:30,1170,15.73,47,122.3,123.2,1453,0.531,2.622,4.012,0.346,0.275,0.244,0.0684,6.837,0.585,1309,0.055,1.093,,28.06,2.664,3.897,0.0282,0.0337,0.0440,0.837,,12,0.0534,2.664,36,-0.000401,3.912
,10,442,20:33,1233,15.81,47,146.5,142.9,1777,0.637,2.635,3.942,0.332,0.300,0.169,0.0668,6.677,0.700,1168,0.074,1.113,,26.88,2.680,3.833,0.0286,0.0319,0.0429,0.896,,12,0.0525,2.680,36,-0.000638,3.856
,11,547,21:36,1296,15.75,47,170.9,160.1,2273,0.742,2.625,3.819,0.312,0.329,0.136,0.0690,6.900,0.734,1117,0.108,1.148,,18.47,2.664,3.713,0.0428,0.0374,0.0568,1.144,,12,0.0520,2.664,36,-0.001058,3.751
,12,671,22:39,1359,16.32,47,172.9,171.7,2699,0.751,2.719,3.664,0.258,0.434,0.222,0.0668,6.679,0.734,1117,0.155,1.197,,21.09,2.717,3.600,0.0275,0.0316,0.0419,0.871,,12,0.0431,2.717,36,0.000440,3.584
,13,819,23:42,1422,16.22,46,174.4,181.1,2953,0.757,2.704,3.435,0.213,0.515,0.283,0.0599,5.988,0.513,1168,0.232,1.277,,16.50,2.684,3.390,0.0260,0.0340,0.0428,0.767,,12,0.0304,2.684,36,0.000546,3.371
,14,995,24:45,1485,15.49,45,179.3,187.6,3785,0.779,2.582,3.149,0.180,0.569,0.253,0.0632,6.317,0.620,1040,0.344,1.393,,12.05,2.586,3.109,0.0270,0.0340,0.0435,0.795,,16,0.0209,2.586,36,-0.000110,3.113
,15,1204,25:48,1548,14.35,44,207.0,190.9,3947,0.899,2.392,2.889,0.172,0.567,0.104,0.0544,5.444,1.000,784.0,0.465,1.518,,10.50,2.361,2.855,0.0264,0.0390,0.0471,0.677,,12,0.0251,2.361,36,-0.000586,2.876
,16,1451,26:51,1611,13.62,42,168.2,191.1,,0.731,2.270,2.568,0.116,0.686,,,,,,0.648,1.708,,5.384,2.270,2.568,0.0384,0.0399,0.0553,0.962,,13,0.0142,2.270,36,-0.000343,2.581
,17,1745,27:54,1674,12.73,43,189.6,188.3,,0.823,2.122,2.381,0.109,0.691,,,,,,0.777,1.842,,4.025,2.122,2.381,0.0513,0.0387,0.0643,1.324,,19,0.0108,2.122,36,-0.000122,2.385
,18,2094,28:57,1737,12.10,45,236.7,183.4,,1.028,2.016,2.273,0.113,0.669,,,,,,0.862,1.929,,5.235,2.016,2.273,0.0317,0.0374,0.0491,0.848,,12,0.008361,2.016,36,0.000596,2.252
,19,2508,30:00,1800,,49,-3094871,177.1,,,,,,,,,,,,,,,6.301,1.951,2.245,0.0333,0.0327,0.0467,1.019,,12,0.0101,1.951,36,0.002274,2.163
,20,3000,31:03,1863,11.84,50,161.1,170.3,,0.700,1.973,2.085,0.054,0.833,,,,,,1.030,2.104,,1.875,1.973,2.085,0.0336,0.0494,0.0597,0.681,,36,0.003352,1.973,36,0.000385,2.071
,21,0,32:07,1927,10.38,27,0.000000,0.000000,0.000000,0.000000,1.729,3.064,0.436,,0.334,0.0685,6.854,0.864,1168,0.381,1.431,,85.56,1.775,2.945,0.008248,0.0109,0.0137,0.756,,12,0.0492,1.775,36,-0.000957,2.980
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,12.38,51,0.000000,0.000000,0.000000,0.000000,1.762,3.321,0.469,,0.490,0.0789,5.262,0.741,1629,0.054,1.150,,152.7,1.729,3.170,0.007209,0.006084,0.009433,1.185,,12,0.0692,1.729,36,-0.001067,3.208
