File path:,
File note:,
File date:,14/06/17
File time:,04:08:46
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.386,0.390,0.387,0.405
Ek:,247.6,272.1,265.0,239.7
Pm:,89.73,67.12,86.84,87.54
Em:,1367,,816.0,886.4
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.118,0.098,0.108,0.092
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:34,34,40.73,38,0.000000,0.000000,0.000000,0.000000,6.789,11.17,0.392,,0.321,0.0696,6.964,0.809,1411,0.124,1.373,,158.3,6.888,10.80,0.0199,0.0147,0.0247,1.354,,12,0.171,6.888,36,-0.001975,10.87
,2,22,11:37,697,46.33,44,7.983,8.121,86.40,0.141,7.722,12.12,0.363,0.178,0.233,0.0652,6.521,0.658,2320,0.037,1.265,,39.21,7.832,11.81,0.0700,0.0734,0.101,0.954,,12,0.171,7.832,36,0.000095,11.81
,3,49,12:40,760,48.96,47,17.18,17.15,197.3,0.303,8.160,12.56,0.351,0.221,0.154,0.0668,6.685,0.620,2320,0.000,1.221,,48.95,8.330,12.27,0.0582,0.0558,0.0806,1.043,,12,0.176,8.330,36,0.001647,12.22
,4,81,13:43,823,50.31,47,26.84,26.65,325.8,0.473,8.384,12.54,0.331,0.263,0.145,0.0668,6.679,0.634,2269,0.002,1.223,,42.51,8.539,12.23,0.0693,0.0522,0.0868,1.327,,12,0.168,8.539,36,-0.000459,12.24
,5,118,14:46,886,50.78,46,37.95,36.21,472.5,0.669,8.464,12.48,0.322,0.283,0.084,0.0665,6.650,0.647,1949,0.007,1.229,,36.67,8.689,12.17,0.0774,0.0548,0.0948,1.413,,12,0.155,8.689,36,-0.000182,12.17
,6,163,15:49,949,52.68,46,45.82,46.07,666.5,0.808,8.780,12.21,0.281,0.366,0.240,0.0679,6.790,0.628,1872,0.029,1.256,,37.61,8.784,12.00,0.0725,0.0454,0.0855,1.596,,12,0.150,8.784,36,0.000997,11.97
,7,216,16:52,1012,54.26,46,53.03,55.60,836.4,0.935,9.043,11.99,0.246,0.440,0.255,0.0643,6.430,0.581,1923,0.048,1.280,,35.54,9.022,11.85,0.0509,0.0612,0.0796,0.832,,12,0.122,9.022,36,0.001728,11.79
,8,279,17:55,1075,54.23,45,62.37,64.23,1099,1.100,9.038,11.64,0.224,0.482,0.208,0.0654,6.538,0.598,1808,0.079,1.318,,28.50,9.014,11.49,0.0550,0.0671,0.0868,0.821,,12,0.117,9.014,36,0.000489,11.47
,9,353,18:58,1138,52.95,44,74.48,71.50,1487,1.314,8.824,11.18,0.211,0.500,0.178,0.0700,6.996,0.628,1552,0.123,1.371,,20.54,8.852,11.00,0.0722,0.0756,0.105,0.956,,12,0.108,8.852,36,-0.000350,11.01
,10,442,20:01,1201,52.10,42,78.45,77.67,1633,1.384,8.683,10.56,0.177,0.565,0.153,0.0613,6.135,0.580,1680,0.190,1.453,,21.53,8.682,10.43,0.0511,0.0632,0.0813,0.809,,12,0.0769,8.682,36,0.000173,10.43
,11,547,21:05,1265,50.36,40,84.66,82.46,2035,1.493,8.394,9.931,0.155,0.606,0.206,0.0618,6.178,0.620,1680,0.265,1.544,,19.54,8.346,9.854,0.0445,0.0630,0.0772,0.706,,12,0.0714,8.346,36,0.001718,9.792
,12,671,22:07,1327,47.81,38,86.34,85.86,2464,1.523,7.969,9.145,0.129,0.656,0.182,0.0610,6.099,0.628,1552,0.374,1.677,,14.24,7.960,9.059,0.0587,0.0502,0.0772,1.168,,13,0.0476,7.960,36,-0.000255,9.069
,13,819,23:10,1390,44.23,36,95.88,88.04,2965,1.691,7.371,8.348,0.117,0.668,0.172,0.0601,6.012,0.590,1488,0.505,1.837,,13.81,7.349,8.279,0.0494,0.0458,0.0673,1.079,,12,0.0414,7.349,36,0.000028,8.278
,14,995,24:13,1453,41.41,34,87.71,89.21,3869,1.547,6.902,7.569,0.088,0.733,0.123,0.0646,6.457,0.686,1091,0.660,2.026,,9.190,6.896,7.505,0.0421,0.0511,0.0663,0.824,,18,0.0255,6.896,36,-0.001213,7.548
,15,1204,25:17,1517,37.64,32,105.8,89.67,4200,1.866,6.274,6.878,0.088,0.716,0.111,0.0579,5.793,0.420,1360,0.827,2.230,,7.509,6.285,6.795,0.0436,0.0520,0.0679,0.838,,12,0.0239,6.285,36,-0.001001,6.831
,16,1451,26:20,1580,34.68,30,78.32,89.72,,1.382,5.780,6.110,0.054,0.811,,,,,,1.056,2.510,,4.674,5.780,6.110,0.0466,0.0530,0.0705,0.878,,12,0.0119,5.780,36,0.001341,6.061
,17,1745,27:23,1643,31.70,29,92.69,89.60,,1.635,5.283,5.579,0.053,0.801,,,,,,1.252,2.749,,3.652,5.283,5.579,0.0693,0.0422,0.0811,1.644,,12,0.0102,5.283,36,0.001126,5.538
,18,2094,28:26,1706,29.71,28,70.47,89.46,,1.243,4.951,5.123,0.034,0.866,,,,,,1.452,2.993,,2.684,4.951,5.123,0.0450,0.0458,0.0642,0.981,,19,0.005902,4.951,36,0.000481,5.106
,19,2508,29:29,1769,27.66,27,103.2,89.35,,1.820,4.610,4.807,0.041,0.828,,,,,,1.614,3.190,,2.586,4.610,4.807,0.0510,0.0570,0.0765,0.894,,29,0.005551,4.610,36,0.000281,4.797
,20,3000,30:32,1832,25.69,28,135.2,89.28,,2.385,4.282,4.484,0.045,0.801,,,,,,1.802,3.420,,2.349,4.282,4.484,0.0714,0.0480,0.0861,1.489,,14,0.009878,4.282,36,-0.000081,4.487
,21,0,31:35,1895,30.71,22,0.000000,0.000000,0.000000,0.000000,5.119,7.532,0.320,,0.224,0.0696,6.958,0.853,1117,0.668,2.036,,77.89,5.206,7.340,0.0205,0.0181,0.0274,1.133,,12,0.0942,5.206,36,-0.000754,7.367
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:34,34,40.73,47,0.000000,0.000000,0.000000,0.000000,5.690,9.529,0.403,,0.337,0.0837,5.577,0.846,1360,0.114,1.324,,118.9,5.838,9.156,0.0244,0.0135,0.0279,1.804,,12,0.168,5.838,36,-0.002533,9.247
,2,22,11:37,697,46.33,55,8.207,8.248,67.43,0.118,6.453,10.29,0.373,0.170,0.221,0.0763,5.090,0.682,2192,0.031,1.225,,51.26,6.602,9.954,0.0441,0.0483,0.0654,0.912,,12,0.163,6.602,36,-0.000485,9.971
,3,49,12:40,760,48.96,58,17.10,17.50,153.9,0.246,6.901,10.60,0.349,0.236,0.235,0.0783,5.217,0.608,2512,0.001,1.190,,45.88,7.033,10.28,0.0562,0.0429,0.0707,1.311,,12,0.160,7.033,36,-0.001186,10.32
,4,81,13:43,823,50.31,57,27.80,27.34,262.3,0.400,6.972,10.61,0.343,0.249,0.138,0.0806,5.376,0.670,2077,0.000,1.188,,41.14,7.176,10.25,0.0604,0.0440,0.0747,1.375,,12,0.163,7.176,36,-0.001538,10.31
,5,118,14:46,886,50.78,57,37.58,37.37,388.2,0.541,7.154,10.50,0.318,0.299,0.160,0.0819,5.463,0.631,1821,0.011,1.202,,32.51,7.335,10.22,0.0750,0.0475,0.0888,1.578,,12,0.152,7.335,36,-0.001093,10.26
