File path:,
File note:,
File date:,19/06/17
File time:,01:50:17
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.394,0.400,0.403,0.421
Ek:,485.7,430.3,387.2,415.2
Pm:,120.9,139.4,112.7,110.5
Em:,,1591,829.6,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.171,0.122,0.166,0.170
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,6.461,59,0.000000,0.000000,0.000000,0.000000,1.077,1.824,0.410,,0.311,0.0778,7.781,0.782,1232,0.104,1.571,,81.21,1.113,1.758,0.006134,0.005051,0.007945,1.214,,12,0.0299,1.113,36,-0.000213,1.766
,2,22,12:08,728,7.141,66,8.610,8.467,99.14,0.0231,1.190,1.956,0.391,0.035,0.281,0.0748,7.483,0.663,1731,0.029,1.465,,28.31,1.206,1.897,0.0158,0.0186,0.0244,0.852,,13,0.0327,1.206,36,-0.000153,1.903
,3,49,13:11,791,7.589,67,18.13,18.35,201.0,0.0486,1.265,2.008,0.370,0.102,0.262,0.0681,6.810,0.634,1949,0.003,1.427,,20.11,1.282,1.956,0.0260,0.0212,0.0335,1.228,,12,0.0291,1.282,36,-0.000074,1.959
,4,81,14:15,855,8.066,69,26.54,29.37,332.6,0.0712,1.344,2.000,0.328,0.203,0.445,0.0682,6.819,0.521,2269,0.007,1.432,,16.77,1.314,1.961,0.0305,0.0237,0.0386,1.291,,13,0.0283,1.314,36,0.000763,1.934
,5,118,15:18,918,7.611,69,43.63,41.24,471.2,0.117,1.269,2.013,0.370,0.104,0.178,0.0663,6.631,0.626,2128,0.000,1.423,,26.40,1.308,1.948,0.0151,0.0190,0.0243,0.794,,12,0.0274,1.308,36,-0.000358,1.961
,6,163,16:20,980,7.907,71,54.13,54.51,665.3,0.145,1.318,1.973,0.332,0.186,0.234,0.0678,6.778,0.623,1757,0.020,1.452,,20.79,1.329,1.921,0.0136,0.0250,0.0284,0.542,,12,0.0271,1.329,36,-0.000250,1.930
,7,216,17:23,1043,8.072,71,66.73,68.64,847.7,0.179,1.345,1.947,0.309,0.237,0.271,0.0652,6.517,0.514,1680,0.034,1.471,,22.79,1.342,1.916,0.0143,0.0208,0.0252,0.687,,12,0.0242,1.342,36,0.000574,1.895
,8,279,18:27,1107,7.776,69,90.50,83.55,1106,0.243,1.296,1.918,0.324,0.191,0.071,0.0658,6.584,0.699,1501,0.049,1.493,,20.85,1.323,1.868,0.0172,0.0197,0.0261,0.874,,13,0.0243,1.323,36,-0.000140,1.873
,9,353,19:30,1170,7.943,68,97.81,98.76,1292,0.262,1.324,1.831,0.277,0.290,0.094,0.0608,6.080,0.634,1552,0.099,1.564,,15.29,1.331,1.805,0.0254,0.0178,0.0310,1.428,,12,0.0213,1.331,36,0.000153,1.799
,10,442,20:33,1233,7.794,69,115.8,114.2,1888,0.311,1.299,1.760,0.262,0.312,0.258,0.0709,7.093,0.574,1501,0.144,1.627,,12.66,1.294,1.725,0.0223,0.0257,0.0340,0.870,,12,0.0208,1.294,36,-0.000446,1.741
