File path:,
File note:,
File date:,13/06/17
File time:,13:29:51
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.407,0.421,0.412,0.427
Ek:,274.3,269.0,286.8,272.9
Pm:,87.85,71.65,77.48,73.69
Em:,713.3,,456.4,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.145,0.104,0.532,0.159
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,30.07,38,0.000000,0.000000,0.000000,0.000000,5.011,8.493,0.410,,0.337,0.0637,6.369,0.799,1411,0.181,1.425,,175.3,5.086,8.217,0.0140,0.0111,0.0179,1.260,,12,0.124,5.086,36,-0.001125,8.258
,2,22,12:08,728,35.92,45,8.596,8.599,79.09,0.107,5.987,9.827,0.391,0.128,0.201,0.0597,5.970,0.654,2397,0.021,1.231,,42.48,6.098,9.554,0.0409,0.0703,0.0814,0.582,,12,0.138,6.098,36,-0.000120,9.558
,3,49,13:11,791,38.13,47,17.97,18.25,180.2,0.224,6.354,10.03,0.367,0.191,0.187,0.0611,6.106,0.650,2512,0.000,1.206,,44.42,6.486,9.787,0.0517,0.0533,0.0743,0.970,,13,0.133,6.486,36,-0.000773,9.815
,4,81,14:14,854,38.11,47,29.24,28.53,299.2,0.364,6.351,9.939,0.361,0.200,0.135,0.0613,6.134,0.659,2077,0.010,1.217,,36.60,6.494,9.689,0.0667,0.0563,0.0873,1.184,,12,0.131,6.494,36,-0.000431,9.705
,5,118,15:17,917,39.48,47,38.78,39.01,435.3,0.483,6.581,9.802,0.329,0.266,0.283,0.0613,6.126,0.572,2192,0.024,1.234,,41.42,6.606,9.594,0.0509,0.0511,0.0721,0.997,,13,0.122,6.606,36,0.000903,9.562
,6,163,16:21,981,39.63,46,49.51,49.98,576.3,0.617,6.605,9.487,0.304,0.309,0.260,0.0587,5.871,0.618,1872,0.058,1.275,,35.96,6.635,9.338,0.0561,0.0500,0.0752,1.121,,12,0.106,6.635,36,0.002507,9.248
,7,216,17:24,1044,40.27,45,61.03,60.81,772.7,0.761,6.712,9.356,0.283,0.352,0.239,0.0594,5.941,0.642,1680,0.073,1.293,,30.71,6.717,9.193,0.0527,0.0611,0.0806,0.862,,14,0.1000,6.717,36,0.000890,9.161
,8,279,18:27,1107,40.10,44,71.17,71.03,989.8,0.887,6.683,8.971,0.255,0.401,0.215,0.0589,5.891,0.641,1629,0.119,1.349,,31.23,6.704,8.775,0.0467,0.0471,0.0663,0.990,,13,0.0879,6.704,36,-0.002057,8.849
,9,353,19:30,1170,39.04,43,82.59,77.65,1246,1.029,6.506,8.494,0.234,0.433,0.198,0.0586,5.863,0.658,1488,0.181,1.425,,25.78,6.533,8.351,0.0552,0.0439,0.0705,1.255,,12,0.0762,6.533,36,-0.000167,8.357
,10,442,20:33,1233,36.77,40,86.50,82.86,1591,1.078,6.128,7.620,0.196,0.494,0.252,0.0598,5.979,0.664,1360,0.317,1.588,,24.49,6.126,7.573,0.0367,0.0463,0.0591,0.792,,13,0.0561,6.126,36,0.002766,7.473
