File path:,
File note:,
File date:,18/06/17
File time:,03:09:16
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.343,0.354,0.351,0.361
Ek:,389.2,393.3,382.6,392.1
Pm:,84.30,122.1,84.92,106.1
Em:,,3284,,917.3
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.083,0.037,0.099,0.158
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,26.27,42,0.000000,0.000000,0.000000,0.000000,4.379,6.759,0.352,,0.250,0.0718,7.182,0.776,1232,0.140,1.585,,84.47,4.463,6.594,0.0226,0.0112,0.0252,2.008,,12,0.0950,4.463,36,-0.000166,6.600
,2,22,12:08,728,30.24,53,7.121,7.329,93.36,0.0903,5.039,7.451,0.324,0.211,0.227,0.0705,7.047,0.688,1488,0.035,1.437,,44.78,5.118,7.250,0.0244,0.0409,0.0476,0.596,,12,0.0959,5.118,36,-0.000991,7.285
,3,49,13:11,791,31.45,54,15.15,15.78,200.0,0.192,5.242,7.589,0.309,0.254,0.329,0.0678,6.778,0.679,1731,0.016,1.411,,35.93,5.241,7.430,0.0385,0.0472,0.0609,0.816,,14,0.0942,5.241,36,-0.000520,7.449
,4,81,14:14,854,31.29,55,26.20,25.06,334.7,0.332,5.215,7.708,0.323,0.227,0.141,0.0686,6.862,0.677,1603,0.000,1.389,,30.03,5.347,7.506,0.0602,0.0394,0.0719,1.527,,12,0.0963,5.347,36,-0.000605,7.528
,5,118,15:18,918,31.67,55,36.65,34.88,499.9,0.465,5.279,7.658,0.311,0.255,0.155,0.0703,7.035,0.712,1488,0.007,1.399,,32.66,5.406,7.446,0.0404,0.0476,0.0624,0.849,,12,0.0925,5.406,36,-0.001280,7.492
,6,163,16:21,981,32.54,55,46.25,45.63,693.0,0.586,5.423,7.571,0.284,0.315,0.261,0.0706,7.060,0.649,1437,0.018,1.415,,26.67,5.441,7.402,0.0503,0.0536,0.0735,0.937,,12,0.0924,5.441,36,-0.000990,7.438
,7,216,17:23,1043,33.09,54,54.65,56.80,905.0,0.693,5.514,7.382,0.253,0.380,0.341,0.0696,6.958,0.565,1437,0.044,1.451,,24.96,5.498,7.257,0.0600,0.0371,0.0705,1.618,,12,0.0791,5.498,36,-0.000440,7.273
,8,279,18:27,1107,33.16,54,67.46,68.24,1088,0.855,5.526,7.288,0.242,0.403,0.230,0.0647,6.475,0.672,1552,0.058,1.470,,31.31,5.529,7.171,0.0369,0.0373,0.0524,0.989,,13,0.0726,5.529,36,0.000134,7.167
,9,353,19:30,1170,33.48,54,79.80,79.52,1570,1.012,5.580,7.210,0.226,0.438,0.235,0.0739,7.385,0.642,1283,0.069,1.486,,19.52,5.603,7.090,0.0550,0.0527,0.0762,1.045,,14,0.0709,5.603,36,-0.000089,7.093
,10,442,20:33,1233,34.07,54,93.44,89.02,1771,1.185,5.679,7.201,0.211,0.474,0.176,0.0665,6.654,0.669,1437,0.070,1.487,,15.13,5.727,7.068,0.0743,0.0483,0.0886,1.539,,12,0.0628,5.727,36,-0.000317,7.079
,11,547,21:36,1296,34.75,54,96.58,97.14,2131,1.225,5.792,7.034,0.177,0.555,0.182,0.0647,6.469,0.574,1437,0.096,1.523,,16.90,5.790,6.940,0.0516,0.0445,0.0681,1.159,,12,0.0541,5.790,36,0.000250,6.931
,12,671,22:39,1359,34.49,54,107.6,104.8,2565,1.364,5.748,6.846,0.160,0.589,0.205,0.0635,6.347,0.699,1501,0.126,1.565,,17.04,5.738,6.764,0.0407,0.0444,0.0602,0.916,,12,0.0460,5.738,36,0.000071,6.762
,13,819,23:42,1422,33.65,53,111.7,111.5,3232,1.416,5.608,6.494,0.136,0.639,0.198,0.0655,6.553,0.640,1232,0.187,1.649,,12.68,5.576,6.450,0.0525,0.0446,0.0689,1.176,,15,0.0403,5.576,36,0.000604,6.428
,14,995,24:45,1485,33.01,53,114.4,117.1,3575,1.451,5.502,6.217,0.115,0.687,0.165,0.0597,5.967,0.792,1232,0.240,1.723,,11.03,5.518,6.162,0.0379,0.0444,0.0584,0.855,,13,0.0256,5.518,36,0.000259,6.153
,15,1204,25:48,1548,32.38,52,106.6,121.2,1544,1.352,5.397,5.922,0.089,0.751,0.017,0.0213,2.130,0.834,3766,0.302,1.809,,9.122,5.286,5.907,0.0366,0.0575,0.0681,0.636,,19,0.0177,5.286,36,0.005389,5.713
,16,1451,26:51,1611,28.58,49,131.0,124.0,6039,1.661,4.763,5.235,0.090,0.725,0.123,0.0691,6.911,0.208,1309,0.472,2.046,,7.002,4.754,5.202,0.0422,0.0481,0.0640,0.878,,13,0.0232,4.754,36,0.000454,5.186
