File path:,
File note:,
File date:,22/06/17
File time:,14:43:42
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.383,0.406,0.392,0.396
Ek:,231.8,201.0,236.7,218.2
Pm:,63.55,61.10,70.77,71.87
Em:,487.6,490.3,574.5,677.1
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.323,0.268,0.211,0.138
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:48,48,6.451,35,0.000000,0.000000,0.000000,0.000000,1.075,1.690,0.364,,0.212,0.0561,5.606,0.774,1552,0.071,2.055,,87.43,1.092,1.659,0.004286,0.004872,0.006489,0.880,,12,0.0207,1.092,36,0.000140,1.654
,2,22,12:06,726,7.099,38,7.468,8.035,73.61,0.0225,1.183,1.791,0.339,0.002,0.361,0.0556,5.556,0.653,2051,0.010,1.939,,22.14,1.182,1.757,0.0142,0.0217,0.0260,0.652,,13,0.0204,1.182,36,0.000082,1.754
,3,49,13:09,789,7.104,38,16.94,16.91,149.3,0.0510,1.184,1.810,0.346,,0.096,0.0506,5.060,0.673,1731,0.000,1.919,,22.62,1.189,1.761,0.0165,0.0192,0.0253,0.864,,13,0.0215,1.189,36,-0.000265,1.771
,4,81,14:12,852,7.370,38,25.80,26.17,245.2,0.0777,1.228,1.803,0.319,0.068,0.220,0.0503,5.028,0.641,1949,0.004,1.926,,20.24,1.232,1.762,0.0181,0.0189,0.0262,0.957,,15,0.0181,1.232,36,0.000141,1.757
,5,118,15:15,915,7.397,39,36.00,35.40,377.0,0.108,1.233,1.774,0.305,0.098,0.262,0.0530,5.305,0.618,1872,0.020,1.957,,16.91,1.230,1.754,0.0234,0.0203,0.0310,1.155,,13,0.0197,1.230,36,0.000838,1.724
,6,163,16:18,978,7.476,38,43.86,44.81,528.0,0.132,1.246,1.705,0.269,0.183,0.374,0.0538,5.379,0.546,1808,0.062,2.037,,12.65,1.244,1.677,0.0171,0.0297,0.0342,0.577,,13,0.0147,1.244,36,-0.000103,1.681
,7,216,17:22,1042,7.600,38,54.64,53.79,644.7,0.165,1.267,1.696,0.253,0.229,0.214,0.0496,4.956,0.657,1629,0.067,2.048,,15.26,1.266,1.665,0.0155,0.0210,0.0261,0.739,,12,0.0154,1.266,36,-0.000007,1.665
,8,279,18:25,1105,7.434,37,65.61,59.06,845.1,0.198,1.239,1.620,0.235,0.261,0.229,0.0503,5.030,0.458,1872,0.117,2.143,,12.86,1.248,1.604,0.0171,0.0218,0.0277,0.787,,18,0.0115,1.248,36,0.000348,1.592
,9,353,19:28,1168,7.585,37,68.52,61.94,850.1,0.206,1.264,1.569,0.194,0.376,0.167,0.0400,3.999,0.790,1680,0.154,2.214,,11.00,1.238,1.551,0.0194,0.0208,0.0285,0.933,,14,0.0113,1.238,36,0.000180,1.545
,10,442,20:31,1231,7.394,36,64.89,63.40,1077,0.195,1.232,1.444,0.147,0.500,0.193,0.0405,4.048,0.878,1488,0.253,2.404,,6.887,1.200,1.431,0.0268,0.0201,0.0336,1.334,,14,0.009158,1.200,36,0.000337,1.419
,11,547,21:34,1294,6.866,34,80.90,63.34,,0.244,1.144,1.343,0.148,0.470,,,,,,0.347,2.586,,5.858,1.144,1.343,0.0234,0.0245,0.0339,0.954,,12,0.007360,1.144,36,0.000264,1.333
,12,671,22:37,1357,6.634,34,79.79,61.91,,0.240,1.106,1.255,0.119,0.552,,,,,,0.442,2.767,,4.505,1.106,1.255,0.0242,0.0226,0.0331,1.072,,12,0.005995,1.106,36,0.000498,1.237
,13,819,23:40,1420,6.375,34,73.29,59.39,,0.221,1.063,1.167,0.089,0.644,,,,,,0.551,2.976,,3.115,1.063,1.167,0.0261,0.0210,0.0335,1.243,,17,0.004165,1.063,36,-0.000042,1.169
,14,995,24:43,1483,6.134,34,72.15,56.18,,0.217,1.022,1.102,0.073,0.699,,,,,,0.642,3.150,,2.429,1.022,1.102,0.0215,0.0249,0.0329,0.862,,15,0.003414,1.022,36,0.000178,1.096
,15,1204,25:46,1546,5.846,35,112.4,52.73,,0.339,0.974,1.075,0.093,0.605,,,,,,0.684,3.231,,2.689,0.974,1.075,0.0262,0.0265,0.0373,0.989,,26,0.001790,0.974,36,0.000314,1.063
,16,1451,26:49,1609,5.728,34,29.05,49.46,,0.0875,0.955,0.974,0.020,0.909,,,,,,0.858,3.565,,0.590,0.955,0.974,0.0265,0.0198,0.0330,1.340,,32,0.001274,0.955,36,-0.000075,0.977
,17,1745,27:52,1672,5.540,35,102.4,46.64,,0.308,0.923,0.981,0.059,0.734,,,,,,0.845,3.540,,1.534,0.923,0.981,0.0250,0.0280,0.0375,0.893,,19,0.001893,0.923,36,0.000747,0.954
,18,2094,28:55,1735,,40,-2583995,44.45,,,,,,,,,,,,,,,,0.939,0.933,0.0208,0.0236,0.0315,0.881,,12,-0.000041,0.939,36,0.000315,0.922
,19,2508,29:58,1798,5.204,41,188.5,42.89,,0.568,0.867,0.938,0.075,0.646,,,,,,0.930,3.703,,1.559,0.867,0.938,0.0365,0.0267,0.0452,1.369,,18,0.002289,0.867,36,0.000304,0.927
,20,3000,31:01,1861,5.243,45,43.00,41.90,,0.130,0.874,0.887,0.014,0.930,,,,,,1.041,3.917,,0.366,0.874,0.887,0.0242,0.0249,0.0347,0.972,,12,0.001624,0.874,36,-0.000177,0.893
,21,0,32:05,1925,5.400,24,0.000000,0.000000,0.000000,0.000000,0.900,1.298,0.307,,0.262,0.0546,5.465,0.799,1437,0.394,2.675,,34.45,0.898,1.271,0.007475,0.007825,0.0108,0.955,,12,0.0144,0.898,36,-0.000122,1.275
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:48,48,6.451,42,0.000000,0.000000,0.000000,0.000000,0.894,1.414,0.368,,0.262,0.0658,4.384,0.802,1552,0.062,1.870,,74.95,0.908,1.379,0.004854,0.003990,0.006284,1.217,,12,0.0197,0.908,36,-0.000085,1.382
,2,22,12:06,726,7.099,46,7.360,8.469,56.08,0.0182,0.992,1.491,0.335,0.072,0.398,0.0635,4.233,0.613,2077,0.007,1.774,,19.70,0.975,1.459,0.0147,0.0197,0.0246,0.745,,13,0.0204,0.975,36,0.000247,1.450
,3,49,13:09,789,7.104,47,17.70,17.67,126.2,0.0438,0.959,1.502,0.361,0.003,0.213,0.0642,4.277,0.715,1821,0.000,1.761,,18.88,0.982,1.466,0.0168,0.0194,0.0257,0.867,,12,0.0205,0.982,36,0.000121,1.462
,4,81,14:12,852,7.370,46,26.52,27.09,202.9,0.0657,1.004,1.493,0.327,0.093,0.324,0.0624,4.160,0.568,1872,0.006,1.771,,19.52,1.012,1.468,0.0174,0.0156,0.0234,1.117,,12,0.0179,1.012,36,0.000165,1.462
