File path:,
File note:,
File date:,24/06/17
File time:,12:55:13
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.453,0.457,0.460,0.465
Ek:,393.1,397.3,390.3,400.6
Pm:,112.7,137.5,116.2,149.2
Em:,,959.8,574.7,1082
AlphaW:,2.000,2.000,2.000,2.000
SErP:,1.733,0.142,0.335,0.129
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,10.52,49,0.000000,0.000000,0.000000,0.000000,1.753,3.142,0.442,,0.319,0.0557,5.574,0.752,1552,0.081,1.401,,115.7,1.787,3.067,0.007261,0.008349,0.0111,0.870,,12,0.0437,1.787,36,0.000075,3.065
,2,22,12:08,728,11.13,53,9.625,9.702,71.01,0.0389,1.855,3.297,0.438,,0.267,0.0536,5.360,0.699,1757,0.030,1.335,,38.30,1.898,3.198,0.0209,0.0267,0.0339,0.784,,12,0.0458,1.898,36,-0.000160,3.203
,3,49,13:11,791,11.64,54,20.56,20.89,152.2,0.0832,1.940,3.342,0.420,0.028,0.236,0.0516,5.157,0.717,1629,0.016,1.317,,35.96,1.950,3.241,0.0199,0.0299,0.0359,0.667,,15,0.0459,1.950,36,-0.000183,3.248
,4,81,14:14,854,11.87,55,33.10,33.19,268.8,0.134,1.979,3.347,0.409,0.054,0.295,0.0551,5.510,0.639,1731,0.014,1.315,,30.35,2.027,3.282,0.0304,0.0280,0.0413,1.086,,15,0.0422,2.027,36,0.000624,3.259
,5,118,15:17,917,12.46,56,45.38,46.22,380.5,0.184,2.077,3.376,0.385,0.114,0.263,0.0535,5.354,0.612,1552,0.006,1.304,,30.87,2.069,3.314,0.0233,0.0329,0.0403,0.709,,13,0.0458,2.069,36,0.000991,3.278
,6,163,16:20,980,12.40,57,63.75,60.51,528.5,0.258,2.067,3.395,0.391,0.102,0.173,0.0538,5.384,0.698,1488,0.000,1.296,,30.50,2.101,3.312,0.0158,0.0364,0.0397,0.432,,12,0.0451,2.101,36,0.000107,3.308
,7,216,17:24,1044,13.08,56,75.02,75.36,715.3,0.304,2.180,3.339,0.347,0.195,0.239,0.0550,5.499,0.651,1309,0.017,1.318,,29.30,2.168,3.299,0.0243,0.0300,0.0386,0.812,,12,0.0452,2.168,36,0.001259,3.254
,8,279,18:27,1107,13.05,57,96.65,90.60,892.7,0.391,2.175,3.327,0.346,0.195,0.088,0.0531,5.314,0.702,1232,0.020,1.323,,24.43,2.228,3.249,0.0294,0.0297,0.0418,0.990,,12,0.0379,2.228,36,0.000138,3.244
,9,353,19:29,1169,13.54,56,105.0,105.6,1040,0.425,2.256,3.212,0.298,0.295,0.253,0.0489,4.893,0.725,1501,0.057,1.370,,18.23,2.259,3.167,0.0372,0.0331,0.0498,1.125,,12,0.0307,2.259,36,0.000800,3.138
,10,442,20:32,1232,13.68,55,115.1,111.3,1469,0.466,2.280,3.082,0.260,0.368,0.331,0.0552,5.517,0.546,1232,0.102,1.428,,21.62,2.248,3.048,0.0251,0.0272,0.0370,0.923,,16,0.0308,2.248,36,0.000263,3.039
