File path:,
File note:,
File date:,05/06/17
File time:,10:17:33
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.411,0.419,0.424,0.424
Ek:,514.9,509.6,467.5,498.3
Pm:,211.4,170.4,125.4,157.1
Em:,,7488,,1141
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.304,0.171,0.569,0.164
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:34,34,9.361,31,0.000000,0.000000,0.000000,0.000000,1.560,2.684,0.419,,0.274,0.0532,5.322,0.692,1808,0.244,1.309,,121.4,1.583,2.620,0.005169,0.006804,0.008545,0.760,,12,0.0353,1.583,36,0.000076,2.617
,2,22,11:36,696,11.13,42,8.759,8.842,69.02,0.0333,1.855,3.082,0.398,0.148,0.233,0.0521,5.210,0.626,2077,0.083,1.140,,30.78,1.867,3.012,0.0181,0.0325,0.0372,0.558,,12,0.0407,1.867,36,0.000290,3.002
,3,49,12:39,759,11.75,43,18.96,19.19,154.0,0.0720,1.959,3.196,0.387,0.188,0.336,0.0522,5.220,0.527,2243,0.045,1.099,,27.10,1.940,3.149,0.0296,0.0334,0.0446,0.887,,13,0.0427,1.940,36,0.001481,3.095
,4,81,13:42,822,12.17,47,31.77,30.77,259.9,0.121,2.028,3.337,0.392,0.195,0.209,0.0533,5.328,0.556,2128,0.000,1.053,,33.12,2.053,3.250,0.0219,0.0288,0.0362,0.759,,12,0.0430,2.053,36,-0.000009,3.251
,5,118,14:46,886,12.56,46,43.77,43.30,372.9,0.166,2.093,3.327,0.371,0.237,0.237,0.0525,5.248,0.572,2128,0.003,1.056,,27.56,2.115,3.252,0.0247,0.0330,0.0412,0.746,,15,0.0393,2.115,36,0.000199,3.244
,6,163,15:49,949,13.05,47,54.64,57.37,558.8,0.208,2.175,3.271,0.335,0.305,0.348,0.0569,5.693,0.454,2128,0.021,1.074,,24.02,2.137,3.237,0.0313,0.0334,0.0458,0.939,,12,0.0434,2.137,36,0.001134,3.196
,7,216,16:52,1012,12.98,48,76.05,72.43,674.2,0.289,2.163,3.339,0.352,0.277,0.177,0.0518,5.183,0.522,1872,0.000,1.052,,24.99,2.196,3.251,0.0251,0.0339,0.0422,0.742,,15,0.0380,2.196,36,-0.000401,3.265
,8,279,17:55,1075,13.62,48,86.17,88.44,890.0,0.327,2.270,3.285,0.309,0.361,0.328,0.0530,5.297,0.427,1949,0.016,1.069,,21.65,2.257,3.251,0.0324,0.0325,0.0459,0.997,,12,0.0352,2.257,36,0.001236,3.207
,9,353,18:58,1138,13.63,48,104.0,104.9,1136,0.395,2.271,3.220,0.295,0.384,0.267,0.0535,5.346,0.655,1821,0.037,1.091,,18.66,2.271,3.190,0.0270,0.0412,0.0493,0.656,,12,0.0339,2.271,36,0.001078,3.151
,10,442,20:01,1201,13.81,50,119.5,121.8,1426,0.454,2.302,3.154,0.270,0.429,0.280,0.0536,5.359,0.555,1731,0.058,1.114,,16.35,2.266,3.147,0.0405,0.0356,0.0539,1.139,,12,0.0341,2.266,36,0.001641,3.088
,11,547,21:04,1264,13.36,50,144.8,138.3,1831,0.550,2.227,3.028,0.265,0.428,0.242,0.0556,5.558,0.533,1757,0.103,1.160,,17.88,2.197,2.977,0.0316,0.0300,0.0436,1.056,,14,0.0331,2.197,36,-0.000054,2.978
